,B_0,B_1
0,0.0,0.0
1,0.010050775532130407,-0.0037720186023458835
2,0.020182256220597994,-0.007501194582406834
3,0.030393725297116925,-0.011187218912770858
4,0.04068429181421207,-0.01483015533533738
5,0.051052563183047184,-0.018428045867372567
6,0.061498724296433105,-0.021981966273520226
7,0.07202120457960892,-0.025490134995787783
8,0.08262050007341348,-0.02895335927815479
9,0.0932942420756635,-0.032371178306791815
10,0.10404232502979993,-0.03574198906574155
11,0.11486431672709307,-0.03906652243141895
12,0.1257591644146363,-0.042343611898339684
13,0.1367258549700876,-0.045572922927233916
14,0.14776372539819316,-0.04875426371195679
15,0.1588723664779823,-0.051887451314883926
16,0.17004950487206716,-0.05497182935705325
17,0.1812964093475824,-0.05800681538053265
18,0.19261172751172917,-0.06099291371291826
19,0.20399322718263035,-0.06392856361429833
20,0.21544102256647357,-0.06681416225321546
21,0.22695482624980534,-0.06964862282960049
22,0.2385325502464961,-0.07243279128289548
23,0.2501739253150532,-0.07516503474942693
24,0.2618786710672152,-0.07784542949930806
25,0.27364536247349736,-0.08047431340406119
26,0.2854726075543932,-0.08305136028515825
27,0.2973604921270978,-0.08557461920878362
28,0.3093076634524854,-0.08804579083540875
29,0.3213134529817019,-0.09046336895060592
30,0.3333765542046183,-0.09282670583362318
31,0.3454961391795406,-0.09513760942728638
32,0.35767175563841946,-0.09739348325269931
33,0.36990153584239405,-0.09959481447025537
34,0.38218598478177435,-0.10174189540564715
35,0.394522896444492,-0.1038340620169177
36,0.40691210619140294,-0.1058711870799739
37,0.41935248446314843,-0.10785278354224331
38,0.4318429887376689,-0.10977898838016487
39,0.444382803030144,-0.11164934459689935
40,0.45697047683584113,-0.11346346328758838
41,0.469605577258152,-0.1152218825529771
42,0.4822869387457198,-0.11692352323440008
43,0.4950138011803118,-0.1185688863079104
44,0.5077849732414512,-0.12015756398293204
45,0.5205991883125523,-0.12168969790199652
46,0.5334557876794648,-0.123164762747489
47,0.5463539627828373,-0.12458244577983191
48,0.559292518943804,-0.12594318849071873
49,0.5722701684808207,-0.12724663178897355
50,0.5852862283450064,-0.1284928299994022
51,0.5983397519192248,-0.12968131379074338
52,0.6114289516710436,-0.13081232891091354
53,0.6245540370676477,-0.1318861931928299
54,0.6377128616673644,-0.13290236497467822
55,0.6509041543830658,-0.13386033108822948
56,0.6641284939829208,-0.13476173348305504
57,0.6773834620572321,-0.13560417295670996
58,0.6906684454852701,-0.1363897774341526
59,0.7039821306078393,-0.13711770708621168
60,0.7173237403375794,-0.1377878326679709
61,0.73069137640753,-0.13840050822051264
62,0.7440850372823566,-0.1389557176237568
63,0.7575027777923469,-0.13945326582412154
64,0.7709439560480402,-0.13989384582817277
65,0.784407256410081,-0.14027714844287625
66,0.7978918360305878,-0.1406031647179552
67,0.8113958466157849,-0.14087228972774596
68,0.8249193328870719,-0.1410844098403523
69,0.8384600080471957,-0.1412399585343987
70,0.8520175447734721,-0.1413392436222652
71,0.8655900627184075,-0.14138106864836664
72,0.879176940074188,-0.14136811273114425
73,0.8927767012304417,-0.14129860367469987
74,0.906388727738746,-0.14117304412799525
75,0.9200109893368832,-0.14099251331591828
76,0.9336428656752408,-0.14075629497877756
77,0.9472831066730806,-0.1404657832925565
78,0.9609302447548943,-0.1401197922130747
79,0.9745833709102013,-0.1397198155007216
80,0.9882414581109313,-0.13926553808095432
81,1.001903017609907,-0.13875728208327953
82,1.015566714075418,-0.13819597272869322
83,1.0292314425075677,-0.1375813773410795
84,1.042895777799763,-0.13691359952445087
85,1.0565589231478043,-0.13619399337262167
86,1.0702193026412836,-0.13542236772698663
87,1.083876118294395,-0.1345988737340999
88,1.0975275816884955,-0.13372481276651754
89,1.1111730627596668,-0.13279904465708847
90,1.1248101390137513,-0.13182341866306885
91,1.1384389753518562,-0.13079818791021114
92,1.152057426376122,-0.1297229161188117
93,1.165664729255587,-0.1285996490192884
94,1.1792594476178535,-0.12742782937814956
95,1.1928398205481403,-0.12620780645372187
96,1.2064050847612209,-0.12494054433996027
97,1.2199539651388798,-0.12362657450583092
98,1.233484499612215,-0.1222668249278045
99,1.2469968728266527,-0.12086101358641166
100,1.2604882987391894,-0.11941041670479557
101,1.2739585524651318,-0.11791487256284494
102,1.2874055430428044,-0.11637599961216538
103,1.3008281208032704,-0.11479369621317836
104,1.3142256100553713,-0.11316923470699075
105,1.3275959819599352,-0.11150247702297256
106,1.3409386685204991,-0.10979418646722716
107,1.3542514038866418,-0.1080461062756981
108,1.367533838108101,-0.10625763906995667
109,1.3807841734013009,-0.10443004080565677
110,1.3940008198485945,-0.10256426182394252
111,1.4071829823304043,-0.10066062937729103
112,1.420329705383243,-0.09872003748895469
113,1.4334383945209903,-0.09674323228280912
114,1.4465089345389808,-0.09473099181978417
115,1.4595395297777685,-0.09268428433041365
116,1.4725292233259797,-0.09060342011942668
117,1.4854759891259373,-0.088490042520873
118,1.4983796722863996,-0.08634358746100484
119,1.5112373523673837,-0.08416688655701354
120,1.5240493469151364,-0.08195889483759167
121,1.5368131537532157,-0.07972136328231283
122,1.5495283521369076,-0.07745525329124087
123,1.5621932532680285,-0.07516096740797129
124,1.5748062445258655,-0.07283956958669058
125,1.5873667462233385,-0.07049212175897324
126,1.5998724580608783,-0.06811941401401783
127,1.6123234192720757,-0.06572251605020962
128,1.624717033409281,-0.0633015762078099
129,1.6370531113359363,-0.06085889772715569
130,1.6493297266149134,-0.05839457559796185
131,1.6615454299574686,-0.05590925937629082
132,1.6736994747048892,-0.053405150658528744
133,1.6857906433355387,-0.05088188059744225
134,1.6978169773140734,-0.04834104591546684
135,1.709778151494313,-0.04578356150365692
136,1.7216718132795896,-0.043210114089286655
137,1.733497672616407,-0.04062279440116262
138,1.7452543273086416,-0.03802148195410554
139,1.756939863099944,-0.03540773635713773
140,1.7685542572223105,-0.03278229277916361
141,1.780094709406982,-0.030146476739615735
142,1.7915613959611851,-0.02750130952495311
143,1.802952435499741,-0.024847071407879784
144,1.8142668482262025,-0.02218624255594892
145,1.8255031098645185,-0.019518750310463073
146,1.836660248483852,-0.016846632448740517
147,1.8477366140719271,-0.014169849452729533
148,1.8587323717105653,-0.011490268499486478
149,1.8696453078603343,-0.008808482186229094
150,1.8804739752498134,-0.006126083226318524
151,1.891218241471142,-0.003443782190806155
152,1.9018756377908361,-0.0007630365804957018
153,1.9124465692895618,0.0019148823987902852
154,1.9229288723583602,0.004589872950174434
155,1.9333218229478129,0.007259520714129719
156,1.9436241585869674,0.009924006384251838
157,1.9538346845319612,0.012580943982608395
158,1.9639527705201703,0.015230528620520212
159,1.9739764354431857,0.017870050306103447
160,1.9839061646579401,0.02049978458224
161,1.993739299184703,0.02311771749098085
162,2.003475781620713,0.02572338313250977
163,2.0131137095190317,0.02831507671048794
164,2.0226532058828623,0.030891986022800244
165,2.0320924116282244,0.033452830857611415
166,2.041430843089623,0.035996386116628254
167,2.0506668491417877,0.03852203123266773
168,2.059800827865109,0.0410279853710514
169,2.068829786529561,0.04351307735092991
170,2.0777545243796895,0.04597681875262222
171,2.0865736590817643,0.04841808048565255
172,2.095285225395808,0.05083485184296738
173,2.103890244722161,0.05322655627871531
174,2.112386239502777,0.05559212247194978
175,2.120772843401056,0.05792990605803938
176,2.1290495608007936,0.06023932363140572
177,2.137215373934046,0.06251947092583376
178,2.1452689782352783,0.06476865648458585
179,2.153210068860016,0.06698609925402743
180,2.16103793922252,0.06917031627203107
181,2.1687509358601873,0.0713206666512865
182,2.1763493908662532,0.07343541034654377
183,2.1838323236633705,0.07551441514505575
184,2.19119811085235,0.07755574745001004
185,2.1984470361508266,0.07955851881087628
186,2.2055783770634205,0.08152159198991826
187,2.212590233330492,0.08344431643854333
188,2.2194831190663185,0.08532507266402317
189,2.2262562032929543,0.08716306715757693
190,2.2329087390391065,0.08895726649965868
191,2.2394401563029076,0.09070641273399044
192,2.2458498905360726,0.09240941540246284
193,2.2521372354087252,0.0940657615983489
194,2.2583012593174305,0.09567379068630377
195,2.264341928554193,0.09723262222284346
196,2.270258825642,0.09874175675508728
197,2.2760506347703875,0.10019973580137453
198,2.2817178966923217,0.10160539160380722
199,2.28725966788394,0.10295783516372303
200,2.2926750479240616,0.10425624491459484
201,2.29796408201787,0.10549937088426764
202,2.3031264376134124,0.10668694996206463
203,2.3081614858787782,0.10781747410285702
204,2.313068549947421,0.10888976329706435
205,2.317847635921554,0.10990338202214922
206,2.322499054275468,0.11085716276778301
207,2.3270213012924175,0.11175036104247682
208,2.3314144986003646,0.11258136629995641
209,2.3356779505281255,0.11335048645459589
210,2.3398121806230887,0.11405606958504821
211,2.3438169246483236,0.11469737294364934
212,2.3476909289150028,0.11527379746028099
213,2.3514342906913246,0.1157842406894607
214,2.3550479788158354,0.11622771792211961
215,2.3585305713972904,0.11660343828839181
216,2.3618821573525945,0.11691109010061962
217,2.3651027252256416,0.11714980092490368
218,2.368192073478537,0.11731823518095219
219,2.3711502115522785,0.11741580343005398
