,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.006846351192392658,-0.02053321937844199,-0.01104384010820858,-0.0020203054928831232,0.0015556896062873804,-0.0030764534835545643,-0.008504857785991943,-0.0009109633430713915,0.016902915956878983,-0.018968784038314146,-0.004829902487930471,0.012673208036405592,-0.0036647457667635663,0.004609201997194834,0.011775839736283489,4.2933794985100526e-05
2,-0.013277463807550155,-0.04115343812276295,-0.021864777507641264,-0.0044279324832045,0.0032571493670718876,-0.006460744367912552,-0.016819309350763575,-0.001664176263391326,0.03353649108397683,-0.037510283446276826,-0.009612920349522769,0.025226284691951095,-0.0063123342196327314,0.00873025547989803,0.023407390714531018,-4.676434225647785e-05
3,-0.01929134252357556,-0.06185015029565655,-0.03244420493745581,-0.007221628612686826,0.0051193817423789145,-0.010150052248372288,-0.024944294822773647,-0.002253689017576277,0.04989554981188482,-0.05561186805114143,-0.014347887267125103,0.03765502327882442,-0.007939514032798911,0.012361632796956734,0.03488496540287145,-0.00026776435850506264
4,-0.024888977717412053,-0.08261168496417204,-0.042765306470281095,-0.010399483244423746,0.007155423658083304,-0.014139558947460884,-0.03287970194532702,-0.002675103135236001,0.06597710039422133,-0.07326142329013241,-0.019033690329522623,0.04995515739476453,-0.008542349998562404,0.015503392953102213,0.046200690988948856,-0.0006187323577789838
5,-0.030071028252629778,-0.10342630409290887,-0.0528096074645491,-0.013958617750833069,0.009378893099627694,-0.018425461297425727,-0.04062728098604365,-0.002922626328649147,0.0817775116263838,-0.0904466954395945,-0.023668336918753252,0.0621223889160063,-0.00811903502634248,0.018155763163723637,0.05734675555902391,-0.0010980747001834157
6,-0.03483797547697043,-0.12428148211451728,-0.06256002689582962,-0.017895896539798062,0.011803452948582871,-0.023004122298032725,-0.048188041328814754,-0.0029919890539598093,0.09729396860742834,-0.10715643713775502,-0.02825054713685482,0.07415253291129731,-0.006666734750008008,0.020318953295190068,0.06831508204893999,-0.0017040505572533116
7,-0.03919221639406975,-0.14516477777436032,-0.07200036966261936,-0.022207174853243306,0.014442648130560065,-0.02787123767230515,-0.05556380399380402,-0.0028767456089409116,0.11252421322058725,-0.12337951451863699,-0.0327790260313684,0.08604205506935036,-0.004186046561011736,0.02199345944047887,0.07909881667115926,-0.0024340239796778462
8,-0.043135470014165844,-0.16606265873247983,-0.08111326250094264,-0.026889450215064503,0.01730999797591093,-0.033023706919550255,-0.06275558202152698,-0.0025725548125526965,0.127466967051877,-0.13910438368407557,-0.03725151105082858,0.09778651459008847,-0.0006754211049280201,0.023180794188465303,0.08968966164326297,-0.0032858737952825567
9,-0.046670288810566896,-0.18696115112639822,-0.08988380781866967,-0.03193665210033059,0.020418674075817878,-0.038457217633014795,-0.06976601459843344,-0.0020740981126146085,0.14212045597727085,-0.15432116372018573,-0.04166651318105774,0.10938131268654594,0.0038635122233561248,0.023881795365692626,0.10008139221797163,-0.004256012026007006
10,-0.04980006444848592,-0.20784661391346893,-0.0982961414851038,-0.037344477921741004,0.023781538152026438,-0.04416874252796399,-0.07659716371450895,-0.0013764170423364863,0.1564844033099777,-0.1690192592061272,-0.046021669199429405,0.12082288419010334,0.009429555698457825,0.02409863034279275,0.11026743490341417,-0.005341708334797413
11,-0.05252796673321106,-0.22870423790477523,-0.10633490857484129,-0.0431073767336726,0.0274119488961575,-0.050154247646227446,-0.08325101774139937,-0.00047426748960333054,0.17055793653667628,-0.18318902184934338,-0.05031504591283398,0.13210661645071586,0.01601965476310241,0.023832764416136576,0.12024098853511489,-0.0065392277022690015
12,-0.054858123791638486,-0.24951867760441582,-0.11398612938491182,-0.049218870065231846,0.031322251977687676,-0.05641070534435,-0.08973050772811858,0.0006369574019166047,0.18434160129922428,-0.19682181456491837,-0.05454495351734312,0.14322869261972437,0.02363133040578269,0.023086894574431582,0.12999642309574644,-0.00784494202308128
13,-0.05679532782385291,-0.27027502482235155,-0.12123546811442487,-0.05567350516502301,0.03552488087100725,-0.06293485781772779,-0.09603875562811498,0.0019623220868465463,0.1978361591180119,-0.20990818271779316,-0.05870864147570065,0.15418400435164425,0.03225921818023236,0.02186315047109072,0.13952724046527587,-0.009254167541718039
14,-0.05834396411217205,-0.29095723468817636,-0.12806962375119202,-0.06246355873976872,0.0400315390575956,-0.06972338013236667,-0.10217787228152904,0.003506505336388188,0.21104220594574274,-0.22243970836321025,-0.06280413899726633,0.16496947155642583,0.04189932326599877,0.020163987297342145,0.14882827776500196,-0.010763357639155369
15,-0.05950930552681863,-0.3115488070396706,-0.13447572737565516,-0.06958263067196191,0.0448544960124293,-0.07677298707250235,-0.10815197595800936,0.0052744283441000794,0.22396107850259606,-0.23440853682841722,-0.06682941571590184,0.17557968790420042,0.05254558328619474,0.017993099195353413,0.15789417210591272,-0.012367155678933206
16,-0.060297181741676115,-0.3320331265386789,-0.1404409137017807,-0.0770230909341092,0.05000442550682571,-0.08408083093928731,-0.113963029089832,0.007269854795621256,0.23659490649332882,-0.2458074740032536,-0.07078197980300305,0.18601112741330073,0.06419221283828946,0.015353056692339995,0.1667194007796422,-0.014061183227975338
17,-0.06071437831944551,-0.3523931040259871,-0.1459542094454046,-0.08477690462218257,0.055492878856101546,-0.09164416110614082,-0.11961627282530038,0.009497945856417833,0.24894625989131347,-0.25662910970125197,-0.07465897656821674,0.19625881750151275,0.07682904779315791,0.012248024678972957,0.17529893636483374,-0.015839412529512265
18,-0.06076630093221211,-0.3726117479787876,-0.15100351953498736,-0.09283645672697494,0.06132948119673243,-0.09945993069480075,-0.12511390419042645,0.011961884032321568,0.2610171490632227,-0.26686779133103533,-0.07845853058519292,0.20631877145315203,0.09044993255730205,0.008681387671453045,0.1836284501060238,-0.017697231796074964
