,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,y,Tau_inv_std,Bo_std,time
0,0.12544619979713456,-0.809474467687032,0.3864440413024346,-0.5184317859353365,0.8605363653017262,-0.016072859713628374,-0.22079987769322584,-0.8865392070392846,0,0.01364211763528403,1.1337741394241034,180
1,0.563169464218807,0.24812380226378528,-0.2857418745651139,0.6968867812876787,-0.472546148982117,0.4065379242590206,-0.9669067097536033,-0.6287746192686179,0,0.01364211763528403,1.1337741394241034,180
2,-0.5921645881402304,0.3725103449939633,-0.18462947332767476,-0.5111401118620131,-0.14747252822576362,0.57128563701578,0.06615892987433902,-0.5854240162851183,1,0.01364211763528403,1.1337741394241034,180
3,-0.761717292731749,-0.3558869137394427,-0.5186595884118315,0.6751765109421264,-0.49017845227216195,0.7064565262612821,0.016077508514809713,-0.41958608227371763,1,0.01364211763528403,1.1337741394241034,180
4,0.21860143630542117,-0.1840954472344689,0.19800457577236874,-0.016124132970836147,0.6733051909713341,-0.5666035361712998,-0.27189648806077815,-0.085007466398203,0,0.01364211763528403,1.1337741394241034,180
5,-0.1685681790004243,0.5484352551751499,0.8647131247900532,0.40210369892992337,-0.7170640421207426,0.7248966642788992,-0.8417710422260773,0.5174444410903378,0,0.01364211763528403,1.1337741394241034,180
6,-0.4115270647047411,0.050286610759384454,-0.41427986039978726,-0.24366183741491354,0.8527665242467481,-0.9216795212160043,-0.6145356951090646,-0.49477518417723676,0,0.01364211763528403,1.1337741394241034,180
7,0.9556660746583672,0.7303145134055684,-0.07848534346985758,-0.2730154158033298,-0.12504793741401277,-0.8431514500580541,0.33070008740591317,-0.7523350671433362,1,0.01364211763528403,1.1337741394241034,180
8,-0.5506073748379203,0.6841397792123469,-0.1018348553937618,0.15093732129106097,0.07476166128553596,0.7241997460295975,-0.9660614997644197,-0.30907466070553147,0,0.01364211763528403,1.1337741394241034,180
9,0.41131349452996946,0.2728329726165324,-0.8698551245198594,0.12411421119192445,0.023569689122210802,0.30146217124360297,0.5177661366268957,0.6618882391680598,1,0.01364211763528403,1.1337741394241034,180
0,0.04804621874954207,-0.7718208743900794,0.14113443353286992,-0.1883289345782997,-0.6357317714513024,-0.6865274808069262,-0.3617606603148702,-0.33562483275669197,0,0.01364211763528403,1.1337741394241034,181
1,0.4267500929547188,0.4044431455142006,-0.2563670993544953,0.6779723254738053,0.9018436350849555,-0.5187350406169928,0.7445498249490627,-0.03189274583972579,1,0.01364211763528403,1.1337741394241034,181
2,0.9265258143251127,-0.1734169066999378,-0.4189869354326792,-0.3238623046579925,0.25588670929570667,-0.8721583675904139,-0.9734332463195356,-0.16692754256658526,0,0.01364211763528403,1.1337741394241034,181
3,0.976574675426519,0.42052563683600286,-0.020170202947775495,0.28678930784116474,-0.44564493944597783,-0.12702880179896847,-0.9593299018280244,0.4898371898671876,1,0.01364211763528403,1.1337741394241034,181
4,0.643269750424527,-0.528923161490255,0.7588312108121718,0.8237604969206418,-0.8881310834651313,-0.007605978828275184,0.3334696508267745,0.25563094089425875,1,0.01364211763528403,1.1337741394241034,181
5,-0.4180781576344834,0.6539368939031618,0.55254811374738,-0.9769413919112537,0.8480787056955905,0.29572001402609205,0.7722616523064467,-0.7609435242983085,0,0.01364211763528403,1.1337741394241034,181
6,0.7252073236020613,-0.5073662062717548,-0.25815019814049034,-0.10811519579346274,-0.30104916498215517,-0.7894462704278786,0.6051469522692936,-0.895658227698025,1,0.01364211763528403,1.1337741394241034,181
7,0.01838866948130491,-0.8240288660768118,0.8817959251817826,-0.5740730134828356,0.8843547130613585,0.32999294244733157,-0.6267302073984105,-0.7962004910249925,0,0.01364211763528403,1.1337741394241034,181
8,0.6515071398150656,-0.7029036891473939,-0.6183441296173475,0.4951201352605916,0.6111509186821489,0.9795237592568113,0.9350380136999705,-0.31817937247585215,1,0.01364211763528403,1.1337741394241034,181
9,0.33306458277232776,0.7618616403808447,-0.0041918394651343505,0.4384717492373895,0.9008317819346194,0.774653716099339,0.22729880250904078,0.9372192676452205,0,0.01364211763528403,1.1337741394241034,181
0,0.7531343914004425,-0.8742730663583391,-0.7601373429347349,0.5751573955123503,0.9548059716157715,-0.45623139355746645,0.7486496956314337,-0.0823696260352651,1,0.01364211763528403,1.1337741394241034,182
1,0.27759626619272115,0.5634672110434165,0.2648146168486709,-0.7460254488151656,0.9950677572398179,0.25370232193819686,-0.9079831776767002,0.24160019155320622,0,0.01364211763528403,1.1337741394241034,182
2,-0.3278657416848987,0.5256227440426013,-0.7802984451515174,0.03418631824880447,0.25533159504379466,0.6867268700516278,-0.7727874593494666,-0.4151915677040341,0,0.01364211763528403,1.1337741394241034,182
3,-0.8533593081224888,0.3346385307698274,-0.5488692079214441,0.037527140530632996,0.17611159240837937,-0.09629524986969029,0.46157483639374663,0.9335842264896239,0,0.01364211763528403,1.1337741394241034,182
4,-0.6073078526649294,0.4482582841202467,0.5712435746214317,0.09031459635279981,0.6659618006965367,-0.951673849722299,0.1600787366007823,0.15213158050251385,0,0.01364211763528403,1.1337741394241034,182
5,0.10170646609280709,0.7639550729500435,0.5554019963802697,-0.3435191771973529,0.48922209258407046,0.7645875212857451,0.2700523832666133,0.29864145289945876,0,0.01364211763528403,1.1337741394241034,182
6,-0.15152348889656309,-0.8381569134046167,-0.13033924307447387,-0.17899170547891252,-0.7569035728320768,0.8527707539521212,0.8131630208292784,0.3517862783132004,1,0.01364211763528403,1.1337741394241034,182
