,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.013104891312576195,-0.007378364095731449,0.01540305750948645,0.0005104897997707525,-0.029270148485015968,0.002191427048524708,-0.001631391423864148,0.008433590420010573
2,-0.02619973211551918,-0.014875693230322229,0.030512114810993696,0.0013500987119625663,-0.05901413312427084,0.004807288948650901,-0.0030315191801699726,0.01737618457224377
3,-0.03927536950711508,-0.022483355166376784,0.04531117629878123,0.0025204851265350214,-0.08920853838133902,0.007847135964792584,-0.004200457627264953,0.026814837123941615
4,-0.052322265210690944,-0.03019269495857735,0.05978531963529565,0.004022791387467528,-0.11982798689057939,0.0113102840946544,-0.005137814358849191,0.03673565927960043
5,-0.06533045849522934,-0.03799546686530708,0.07392017274671991,0.005858259804174537,-0.1508477975950917,0.015194895104154171,-0.005843055401415498,0.047124366793225514
6,-0.07829058301467273,-0.045883598556559324,0.08770200576405962,0.008028641526947489,-0.18224312129179854,0.019498850442084992,-0.00631491877954371,0.05796722585838454
7,-0.09119221669113775,-0.05384888121344111,0.10111696797150416,0.01053540027217359,-0.21398770306820758,0.024220088306330156,-0.006551929760544084,0.06924900819155377
8,-0.10402563987891544,-0.06188339706282875,0.11415288261236423,0.013380052050391722,-0.246057678178343,0.02935550574689283,-0.006552311106512665,0.08095463943836201
9,-0.11677980238642871,-0.06997988155960688,0.1267981803139583,0.01656405296938601,-0.2784268479391063,0.03490208600315692,-0.006314241363722495,0.09306938383691121
10,-0.1294450356400486,-0.07813088402661372,0.13904134878478702,0.020089666744485868,-0.3110690863446641,0.04085603859200715,-0.005835180869437906,0.10557704527593592
11,-0.14200997673722238,-0.08632935118342167,0.15087159687956975,0.023957295514970056,-0.3439594395134662,0.04721315014314342,-0.005112413585598219,0.11846215540995164
12,-0.1544644154807756,-0.09456786139613138,0.1622792059624546,0.02816962120482369,-0.37707256254392163,0.0539691263742097,-0.004142789164110816,0.13170912379766797
13,-0.1667972699033453,-0.10284063994545645,0.17325509810773632,0.03272723730294347,-0.410382062197022,0.06111905572587728,-0.002923223446158918,0.14530089081305642
14,-0.17899772902748812,-0.11114067900280267,0.18379093897267929,0.037632028770737236,-0.4438632889661116,0.06865768711007292,-0.0014503469647104694,0.15922140150305863
15,-0.19105457315955454,-0.11946219951360892,0.19387937620989748,0.04288561860553575,-0.47749103918575275,0.07657922597352385,0.00027999066288586505,0.17345349901647977
