,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,y,Tau_inv_std,Bo_std,time
0,0.35591109641715146,0.025917604519124948,0.24741142340786837,-0.0457150699144675,-0.07948037186752943,0.901729732145347,0.9691511981560819,0.7088450917853211,0,0.01858849351592002,0.7708464712378468,120
1,0.1821806901555718,-0.593607254390881,-0.4752796899288776,-0.8671695073946102,0.29387001293973314,0.4374658914831493,-0.2979014895131047,0.905086955461567,0,0.01858849351592002,0.7708464712378468,120
2,0.19095485598384565,0.9890124104786606,0.08734708984473061,-0.8565747429881718,-0.7186266317444614,-0.5854433540085529,0.011054816424717284,0.07078586017580424,0,0.01858849351592002,0.7708464712378468,120
3,0.06291016805581995,-0.5341776364177018,0.2110027619073538,0.40578212475315434,-0.8667402303196821,-0.526646405877583,-0.6820853702615943,0.9466048658214559,0,0.01858849351592002,0.7708464712378468,120
4,0.4205069369424663,-0.8342896889080724,0.09673978355574087,-0.7151034062521426,-0.785574538793574,0.2351572358598959,0.823745496576149,0.8106167346945434,1,0.01858849351592002,0.7708464712378468,120
5,-0.7875669475282672,-0.32119611526650726,-0.4753514113746635,-0.47072915304557017,-0.6390549825506286,-0.8828158237765524,0.6334432169764348,-0.08651783189536011,1,0.01858849351592002,0.7708464712378468,120
6,0.5029968811622705,0.5730692285283359,-0.87132740499266,-0.0770589783604525,-0.41605885932885056,0.7045229331338072,-0.36116317394528963,0.38093598032517795,1,0.01858849351592002,0.7708464712378468,120
7,-0.3718974965782873,0.60609161623338,-0.9546518450373982,-0.5886183019818159,0.2708426211223032,0.4125204608199615,-0.38322257105225366,-0.7188392689109615,1,0.01858849351592002,0.7708464712378468,120
8,0.20375975133696667,-0.10672423107207085,-0.5203529319603653,-0.47709897563970016,0.6529244077438634,0.23742461209937815,-0.9729044917613983,-0.8113581248140767,1,0.01858849351592002,0.7708464712378468,120
9,-0.9867093330067549,-0.6509264894836588,-0.2786755626168109,-0.8279533671833252,-0.4349798018611599,0.1776446362383184,0.4962515088645292,0.6750096896682372,1,0.01858849351592002,0.7708464712378468,120
0,-0.7773383439895112,-0.5784648509143382,-0.5340750246071406,-0.696110885557714,0.660356276595268,-0.1841611701910395,0.11158119966546876,0.49104788444181935,1,0.01858849351592002,0.7708464712378468,121
1,-0.5030004888448085,0.9373187985660252,0.905368351733163,-0.020302299613115027,-0.9634053827537477,0.7152122331136026,-0.1901234208202398,0.24494788254136002,0,0.01858849351592002,0.7708464712378468,121
2,-0.40925702325949986,0.8591770485873313,-0.18876899391874247,0.13460130454894892,-0.508487897789764,-0.5485255808100395,-0.9234442886875855,0.16196041984593457,1,0.01858849351592002,0.7708464712378468,121
3,0.6585066191294096,0.5465251278262033,0.8938769861371887,0.4726467527273719,0.3465654926612738,0.490343524109365,0.023228835920657165,-0.061580706731599655,0,0.01858849351592002,0.7708464712378468,121
4,0.2879030005799521,0.6416245697380611,-0.7090301422187757,-0.9638717039632994,-0.23981843460031316,-0.1593151467398637,0.5629295763275461,0.7121046179016417,1,0.01858849351592002,0.7708464712378468,121
5,0.4225973450713467,-0.889071671885135,0.18848255765986077,0.31148253682353344,-0.8532457114042049,-0.8546372077680613,-0.964356300424059,-0.5099904067358152,1,0.01858849351592002,0.7708464712378468,121
6,-0.007866922760635164,-0.22405330086537423,-0.8752142594010475,0.7355628899689275,-0.16086169332932365,-0.06157741405998851,0.9825413273485513,0.982964515464074,1,0.01858849351592002,0.7708464712378468,121
7,0.15049897333110462,0.7295846420890411,0.023427808669062467,0.8761681356341204,0.19978156258734714,-0.5518620647696906,0.6372999109038187,0.9174089734970929,1,0.01858849351592002,0.7708464712378468,121
8,0.6460076668800738,0.7047822657604619,-0.45505674615733493,-0.4716209194133494,0.5970622877443208,-0.9605300992110104,0.4900957566371882,0.44542397547636425,1,0.01858849351592002,0.7708464712378468,121
9,0.5299626967384603,0.5979070925529464,0.9100867989136774,-0.4287189111944356,0.6133222156735483,-0.011352946268052833,0.570302251993434,0.3469961692954915,0,0.01858849351592002,0.7708464712378468,121
0,-0.6860163242166668,0.40442008498489157,-0.477043467217503,-0.09657418397706574,-0.1838694703841024,0.22308242222679886,0.1661612081621251,-0.5709822587672271,1,0.01858849351592002,0.7708464712378468,122
1,-0.6224537999918458,0.40419594785532476,-0.058364660319715655,-0.029894262320197207,-0.7976912223613222,-0.27962777466587285,-0.944217788186823,-0.5251469172080063,0,0.01858849351592002,0.7708464712378468,122
2,0.11778113598626727,-0.5935643694736008,0.13667065954793056,0.6936574360230077,0.6817568194143824,-0.12398935235643416,0.3941210563541444,0.8189504403595576,1,0.01858849351592002,0.7708464712378468,122
3,-0.3406078466149576,-0.6288627456469871,-0.5339455474888644,0.6670141335276283,-0.9788378638116226,-0.4879387507320314,-0.6583917649066289,-0.9691714189878902,1,0.01858849351592002,0.7708464712378468,122
4,-0.468775806883182,0.65456628856513,0.6691591236698882,0.7375027541551049,0.9866298002335105,-0.8999049712199718,-0.781920985314148,-0.9677660242587003,0,0.01858849351592002,0.7708464712378468,122
5,0.7673528941930468,-0.5982818822726441,-0.12803232462445946,0.2191440106572191,0.6206044178516588,0.8700051153594497,0.501660185283443,-0.9271319642847904,1,0.01858849351592002,0.7708464712378468,122
6,0.6088036342865584,0.9695357178655319,0.06200907410234624,0.9170153287889107,-0.13426553080910608,0.5941887453115369,0.025640605077713596,-0.6521887235905601,0,0.01858849351592002,0.7708464712378468,122
7,0.8920039363015664,0.7925340549290552,-0.9106417513902896,-0.2706153555578339,-0.7744672099315288,-0.9203194925301859,-0.8392228264565327,0.743109677471409,1,0.01858849351592002,0.7708464712378468,122
8,0.7321380751203623,0.760946765641703,-0.467406009237854,0.012343935486579305,0.2259968912431607,-0.9237924938563988,-0.33445635810619345,-0.13661954563274725,0,0.01858849351592002,0.7708464712378468,122
