,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,y,Tau_inv_std,Bo_std,time
0,0.49581103299270746,-0.7825353601981955,-0.9980304471725903,-0.40687338232425896,-0.9960629952623785,-0.3587246952289138,-0.8150443387553221,0.18255621921880927,1,0.015736859046018972,0.8715464844699805,140
1,-0.6161067412475629,0.8234492112012686,0.7776023135150352,-0.02478841433814205,-0.44944246238546093,-0.7946211156394258,-0.8158468219029749,0.711485568062389,1,0.015736859046018972,0.8715464844699805,140
2,0.5095670092026658,-0.2787160939119704,-0.9205797704683005,0.764201950876352,0.01475992127732817,0.4738349864334308,0.6723026067909972,-0.6943851311960478,0,0.015736859046018972,0.8715464844699805,140
3,0.01755958430286042,0.801612151809713,-0.49722485096392544,-0.6721045492079474,0.1919437533020476,0.9821579413600241,-0.17291225027430657,-0.3767805124385324,1,0.015736859046018972,0.8715464844699805,140
4,0.48179531489520655,-0.712023911186451,0.07622346952967529,0.24191577261613562,0.10390731325502855,-0.007919458929895873,-0.9311267051810519,0.016476471631971634,0,0.015736859046018972,0.8715464844699805,140
5,-0.436741306873744,0.4019891091402197,0.041441347489506786,0.6905365343420411,0.3404366979955915,0.9043860998761959,-0.87186553115711,0.18592885761482325,1,0.015736859046018972,0.8715464844699805,140
6,-0.7121124223463944,-0.048764527951631775,0.10622686436250706,0.4460597306298524,-0.4937164316252316,0.5365619672965714,0.6879393738511079,-0.05981006060118199,0,0.015736859046018972,0.8715464844699805,140
7,0.9661298607103386,-0.6483772788530779,-0.5772072093670999,-0.5734859310205376,0.3516599677621213,0.6089257853157379,0.7261133121383199,-0.5547939713637167,0,0.015736859046018972,0.8715464844699805,140
8,-0.19132630314289467,0.0033598433076291734,0.5502295231448291,-0.6516932588179647,-0.3454681894782481,-0.35719587845871015,-0.4772266681661268,0.9194701882250094,1,0.015736859046018972,0.8715464844699805,140
9,-0.3927246436484719,0.1906039552198333,-0.224865258004868,0.3531419569406602,0.008962902907167392,-0.6553850710797793,0.5606458368776084,-0.1691327181054305,1,0.015736859046018972,0.8715464844699805,140
