,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.008672391465586071,0.011206161387183722,0.012774481245537928,0.0027496090506620163,-0.006990235005785328,-0.01582362738715437,-0.007866790134661406,-0.0013152568597493142,-0.004615817134507649,0.010135079978313755,-0.0024429077250092135,0.004649663734101583,0.005886963837204773,0.008542233344058292,-0.022165015111043407,-0.019977920085873402
2,0.017163393093678092,0.023098215474976647,0.024975276772158495,0.005557606869595277,-0.014147011773798845,-0.03158488899292111,-0.01571498982712538,-0.0025912944075075495,-0.00917519424966784,0.019926236219118598,-0.005177604092574173,0.009330794478412896,0.012250385359489635,0.01718452801881487,-0.04478571157132605,-0.03999933845044795
3,0.02546234418052684,0.035664924756780514,0.03659216160323053,0.008414211182956155,-0.021467498563669918,-0.04727211877999782,-0.02354724359710003,-0.003820499007338052,-0.01367319427486735,0.029358083812333347,-0.008205338192499356,0.014035943147694852,0.019107703033688916,0.02593210385674105,-0.06785126487161464,-0.06005213268563764
4,0.03355869958082347,0.04889495556992218,0.04761530464594532,0.011309062302161,-0.028948659972007906,-0.06287480307830551,-0.03136424472103694,-0.004995504940897011,-0.018103145028716572,0.038415059072312185,-0.011528627447303874,0.018757895110850242,0.026475996864369522,0.03479159387663233,-0.09135129611699577,-0.08012189781670626
5,0.041441994912878144,0.06277562208564491,0.05803601243761136,0.014231824818109473,-0.03658742185119046,-0.07838183478001515,-0.039168236652958655,-0.006108597908805247,-0.0224592696851027,0.047082447612233846,-0.015149444785464095,0.023489955202659063,0.03437071221129184,0.04376862640273815,-0.11527462059170512,-0.1001958640684974
6,0.049103140442535276,0.07729344513090614,0.06784604008918738,0.017172254664178155,-0.04437985082697493,-0.09378234158966015,-0.04696003854039632,-0.0071514082852375815,-0.026735374298873626,0.05534520925269265,-0.01906892008333383,0.028224874239370035,0.04280719037604841,0.052869026039352285,-0.13960938326124045,-0.12026025541137797
7,0.05653357393417435,0.09243523188104635,0.07703717166342994,0.02012009838348261,-0.052321286758690744,-0.10906540057168224,-0.05474093042489092,-0.008116392291417918,-0.030925048763975393,0.06318804295420999,-0.023289435671747016,0.032956873900880757,0.051800558854304346,0.06209861127328914,-0.1643440436903409,-0.14030227572886406
8,0.06372461554607922,0.10818662063380391,0.08560221530359735,0.023064771967947317,-0.06040678821194212,-0.12422109647897006,-0.06251234333094757,-0.008995498721204975,-0.03502230547365759,0.07059647505456723,-0.027811522043736492,0.03767969231864088,0.06136439607554922,0.07146177412278287,-0.18946566622201866,-0.16030877879567756
9,0.07066945680313386,0.12453225810759777,0.0935345577959108,0.02599635351295282,-0.0686301060026161,-0.1392392891657921,-0.07027537597590916,-0.009780917896673236,-0.039021098918477826,0.07755656197878852,-0.03263668743724768,0.04238796120249333,0.07151216167687502,0.08096414422431458,-0.21496254072708887,-0.18026696218480104
10,0.0773606512016265,0.1414571297129621,0.1008275779699579,0.028904656508606408,-0.07698630882608826,-0.1541093553835009,-0.07803042904208901,-0.010464151376225972,-0.04291450104236727,0.0840530840732524,-0.03776622096731197,0.04707632521137284,0.08225623709796792,0.0906100821653878,-0.24082115219286204,-0.20016413716661519
11,0.08379221433641948,0.15894422989180285,0.10747645435095965,0.031779823905446536,-0.0854678304138835,-0.1688232899820541,-0.08577831519703594,-0.011037060855773606,-0.04669673353614501,0.09007308634694255,-0.04319998506054068,0.0517399698318779,0.09360865076278813,0.10040419090341601,-0.26702886129757425,-0.2199878018124553
12,0.0899586884199346,0.17697719526031885,0.11347547015706017,0.034611270166004626,-0.09406752260009765,-0.18336983491045844,-0.09351963488322235,-0.011491381892365427,-0.05036120725082616,0.09560212010553232,-0.048939020794776855,0.056374360168113924,0.10557986608871783,0.11035027037333883,-0.2935722558830234,-0.23972623236200308
13,0.09585566088999142,0.19553890635866278,0.11882121912833643,0.03738989059806985,-0.10277817939770295,-0.19774112994394244,-0.10125519113317316,-0.011819540328056155,-0.05390198826453241,0.10062757170322617,-0.05498387885073619,0.060975318057945316,0.11817970378396458,0.12045275172948722,-0.3204378079922431,-0.25936686909416756
14,0.10147898673184774,0.21461121383014486,0.12350922255767793,0.04010546185709374,-0.11159167655263869,-0.2119280122031202,-0.10898491375049812,-0.012012660772358352,-0.05731217067064209,0.10513557289388359,-0.06133411709639436,0.06553946237830988,0.13141803090045745,0.13071473528826855,-0.3476108086784113,-0.2788982789656196
15,0.10682463700239975,0.23417618028237625,0.12753687668528624,0.04274872749634606,-0.12049892298464338,-0.22592224754635026,-0.1167089988694523,-0.012063174501274643,-0.06058604272300672,0.10911365471487455,-0.06798983011328641,0.07006364731418735,0.1453024193906779,0.14114002416278215,-0.37507748722887646,-0.29830867979363485
16,0.11189077436036687,0.25421488499316086,0.1309017276458131,0.04531041206941522,-0.12949097137814258,-0.23971533456852256,-0.12442716742009163,-0.011962530989554576,-0.0637164722842325,0.1125493575508611,-0.07495102420657584,0.07454477057656406,0.15984044057968771,0.1517308999987122,-0.4028234893096173,-0.3175875871498482
