,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,y,Tau_inv_std,Bo_std,time
0,0.49581103299270746,-0.7825353601981955,-0.9980304471725903,-0.40687338232425896,-0.9960629952623785,-0.3587246952289138,-0.8150443387553221,0.18255621921880927,-0.6161067412475629,0.8234492112012686,0.7776023135150352,-0.02478841433814205,-0.44944246238546093,-0.7946211156394258,-0.8158468219029749,0.711485568062389,0,0.030115889986075162,0.9505018708539222,140
1,0.5095670092026658,-0.2787160939119704,-0.9205797704683005,0.764201950876352,0.01475992127732817,0.4738349864334308,0.6723026067909972,-0.6943851311960478,0.01755958430286042,0.801612151809713,-0.49722485096392544,-0.6721045492079474,0.1919437533020476,0.9821579413600241,-0.17291225027430657,-0.3767805124385324,0,0.030115889986075162,0.9505018708539222,140
2,0.48179531489520655,-0.712023911186451,0.07622346952967529,0.24191577261613562,0.10390731325502855,-0.007919458929895873,-0.9311267051810519,0.016476471631971634,-0.436741306873744,0.4019891091402197,0.041441347489506786,0.6905365343420411,0.3404366979955915,0.9043860998761959,-0.87186553115711,0.18592885761482325,1,0.030115889986075162,0.9505018708539222,140
3,-0.7121124223463944,-0.048764527951631775,0.10622686436250706,0.4460597306298524,-0.4937164316252316,0.5365619672965714,0.6879393738511079,-0.05981006060118199,0.9661298607103386,-0.6483772788530779,-0.5772072093670999,-0.5734859310205376,0.3516599677621213,0.6089257853157379,0.7261133121383199,-0.5547939713637167,1,0.030115889986075162,0.9505018708539222,140
4,-0.19132630314289467,0.0033598433076291734,0.5502295231448291,-0.6516932588179647,-0.3454681894782481,-0.35719587845871015,-0.4772266681661268,0.9194701882250094,-0.3927246436484719,0.1906039552198333,-0.224865258004868,0.3531419569406602,0.008962902907167392,-0.6553850710797793,0.5606458368776084,-0.1691327181054305,1,0.030115889986075162,0.9505018708539222,140
5,0.09949253862216789,0.19219705825185973,-0.7963648209795129,-0.9329262728187249,-0.36463619557600824,-0.6244934765687038,-0.3298379876413853,0.3639883971263702,-0.9162414366893694,0.25449319889591204,0.48462518089359286,-0.5237864416227187,0.18446905816032122,0.32356344840931395,-0.41645226912178246,0.6647592081322642,1,0.030115889986075162,0.9505018708539222,140
6,0.9535158987286534,0.31940575333972054,0.47205545257312687,-0.7018449213240674,0.40747715364092807,0.4330104955928449,0.743037646761725,-0.8999037323519339,-0.4309117763634509,-0.1263760348955627,0.16095266954492926,0.30530501838280566,0.4175327636734367,0.21351179513293306,-0.41185527189747284,0.6754828087574263,0,0.030115889986075162,0.9505018708539222,140
7,-0.48844462872639327,-0.1558651487609386,-0.9848520870983122,0.5157643151328575,0.16468019466027184,-0.8107372140283151,0.5575124362174311,-0.6874337016581904,-0.7441297060288528,0.7476849155549663,0.6460688960462375,-0.3156276088468697,-0.04076748663382479,-0.19078046537614868,0.46911276946249436,0.9156986153224489,0,0.030115889986075162,0.9505018708539222,140
8,-0.33080944125617706,-0.29460656237832494,-0.843402088184944,0.9686074980038688,-0.9190021868773224,0.6389034022985138,-0.5310260360038668,-0.5671110485889328,-0.5310838515132936,-0.873833154354827,-0.47053160096556157,-0.9333617838391985,0.6890342661903783,-0.7117724783652111,-0.21910851215835425,0.43716639216084263,0,0.030115889986075162,0.9505018708539222,140
9,0.306885303929638,-0.952125117955305,-0.7795985903049574,-0.7974004777484667,0.6393589670396074,0.3676123373237594,-0.5092548407876911,0.3401978419887246,-0.4572687000303195,-0.9322937312974389,0.28182248721702363,0.5909665062852612,0.48776666624800424,-0.008850473406845971,-0.4048260753285342,0.3998605466880092,1,0.030115889986075162,0.9505018708539222,140
0,0.8347709679032977,0.044789795271237276,-0.9139338360555314,-0.15722762240440114,0.42841444244292926,-0.6911282271481527,-0.899171837972637,0.392493290294883,0.7533227926880279,-0.654766059314057,-0.9529905188758145,0.1881371364683475,0.59147171564722,-0.5757372326977099,-0.04356726401927835,-0.2907515059638752,1,0.030115889986075162,0.9505018708539222,141
1,0.258341595946461,-0.02869229413778185,0.3426579133125176,-0.44146784490640245,-0.9084137331780795,0.7711372867950022,-0.8201451777256001,0.5063237120487447,0.5255925414829787,0.12703860250581323,-0.6294168448733246,-0.8855518467775025,0.30550467597698394,0.9437828896544505,0.368699999358465,0.9324821148670575,1,0.030115889986075162,0.9505018708539222,141
2,0.6874818329045029,-0.5791921522838004,-0.7222586391728665,-0.31152565116844566,0.01602921267126578,-0.4254634922718674,0.05181738367565747,-0.2781813218201048,0.9520455019624434,0.9017436731960391,-0.3456687660156663,0.0014880511866282031,-0.20894020511939004,-0.039627488874526495,0.4230170572516474,0.23799218741903183,1,0.030115889986075162,0.9505018708539222,141
3,0.14207830385261633,0.03089380174541634,-0.10866779458728582,-0.17615758658099212,-0.7470012905015193,0.38139356952803793,-0.6413694617827355,0.9685475518108013,0.647563440236069,-0.1085521048863296,0.817182934264086,-0.3363917404118044,-0.39569303155938695,-0.1414083418096177,0.23190561453641245,0.33069686506732254,1,0.030115889986075162,0.9505018708539222,141
4,-0.36894194833196825,0.9865276360126713,0.754179169249265,-0.4434517795850692,-0.39449028947628206,-0.3580461974427176,0.62119813843666,0.6715514314685054,0.09517511411052637,-0.39035772397927215,-0.9899599142265207,-0.815141868657046,-0.5160679610553223,-0.9844191562769851,-0.9143033649376204,0.1244959664794627,0,0.030115889986075162,0.9505018708539222,141
