,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.00038385569901944194,0.020433397309344514,-0.011202555441213402,-0.004500690164540522,0.00030561866840916885,-0.01947682601661882,-0.018476651225051932,0.021088037912715546
2,-0.00019334774738832827,0.04103984800493443,-0.022559502491283134,-0.00926177791298588,0.000805685839328163,-0.03891051838137333,-0.037096139405737416,0.042166655193715125
3,0.000562450459486552,0.06181269059565336,-0.034062962151277465,-0.01428232488337694,0.0014945347749326654,-0.0582853719322976,-0.05584035436259449,0.06322690893788924
4,0.0018753481919819848,0.0827453730206652,-0.045706341973117626,-0.01956021579175027,0.0023673825215428934,-0.07758548356821066,-0.07469152488098618,0.08425818842066901
5,0.003736201691090013,0.10383038208407958,-0.05748149668752767,-0.025094829292897303,0.003417950660207447,-0.09679586328052175,-0.09363165517692618,0.10525032490701522
6,0.006135924930094516,0.12506087289048468,-0.06938021938326755,-0.030883267963805194,0.00464093469594018,-0.11590139204422634,-0.11264212298231224,0.1261936576967623
7,0.009064745514380412,0.1464298796135879,-0.08139331901151892,-0.0369239404328402,0.0060292650563242844,-0.13488699485780725,-0.13170370339098403,0.14707895280183902
8,0.012512807993006358,0.1679295990572222,-0.09351106799282838,-0.043215160095004646,0.007576501158067073,-0.15373853276951976,-0.15079688840316868,0.16789622810133675
9,0.016470234814919715,0.18955226157665356,-0.10572420171815866,-0.04975475384951361,0.009275181285907763,-0.17244148353555133,-0.16990141705764333,0.1886369107191795
10,0.02092630769991599,0.21129028518913456,-0.1180216614469537,-0.05654014301510235,0.011118486887676582,-0.19098196072254836,-0.18899673616435414,0.20929204801236273
11,0.025870855373901325,0.2331357946509524,-0.13039248944214826,-0.0635689900154863,0.013097997265422379,-0.20934618243407815,-0.2080627117379965,0.2298528215606352
12,0.031292722657925154,0.25508106111116463,-0.1428257051088061,-0.07083868817261504,0.01520631739205891,-0.22752113654313405,-0.2270776498830761,0.25031125330102943
13,0.03718134311729915,0.27711771372066213,-0.15530942197558995,-0.07834698417168945,0.017435234411832923,-0.24549428744560553,-0.24602041514701245,0.270659123164704
14,0.04352519663809096,0.2992371750733069,-0.16783066704898753,-0.08609052672733833,0.019776349117180958,-0.2632527071399015,-0.26486912495598847,0.2908885709539902
15,0.05031337169899697,0.3214320188887663,-0.18037702861973637,-0.09406669983802018,0.022221259633446122,-0.28078461013442313,-0.28360219127603314,0.3109924211833328
16,0.057534161946349416,0.34369326144782103,-0.1929352240060329,-0.10227156693906131,0.02476108454311987,-0.298078002000665,-0.3021971158758896,0.33096311829253894
17,0.06517629226444166,0.36601238717502466,-0.2054916629173935,-0.11070347005570608,0.027387313716703776,-0.31512257996768694,-0.32063172607303814,0.3507941001980187
18,0.07322807043133839,0.388381132539041,-0.21803234044771447,-0.11935756422495353,0.030090510261082892,-0.33190688720187633,-0.33888326211494957,0.37047836380361804
19,0.08167811866536256,0.4107904669914391,-0.2305430505564885,-0.12823043877795465,0.03286235237900437,-0.3484208572027079,-0.3569296661206516,0.3900104407539131
20,0.09051504116709053,0.43323175280409326,-0.24300889842897955,-0.1373185177796761,0.03569348051938115,-0.36465439948873085,-0.3747480410262244,0.40938401425664006
21,0.09972659708146736,0.4556975623680462,-0.2554152073917571,-0.14661812213704786,0.03857512732793067,-0.3805990718519336,-0.39231571778251495,0.42859339620395687
22,0.10930206506563067,0.4781768974590835,-0.26774602456115293,-0.1561249727665248,0.041498135716568685,-0.39624505680868305,-0.40960934098769664,0.44763298279369207
23,0.1192290680044541,0.5006625538993048,-0.27998690960342376,-0.16583441874686244,0.04445343283478809,-0.4115848383875733,-0.42660728432463735,0.46649891276622396
24,0.12949672492561137,0.5231451666463842,-0.29212113659578504,-0.17574287387050044,0.04743189331697639,-0.4266101229312373,-0.44328645586530524,0.48518537931407163
25,0.1400936318024517,0.5456154113542218,-0.30413309278671563,-0.18584514718181594,0.05042500295044583,-0.4413139461142626,-0.45962393327945983,0.5036883887160781
26,0.15100770191232926,0.5680650449863198,-0.31600710777487306,-0.19613650684418335,0.05342370012237718,-0.4556893112928491,-0.475597948097885,0.5220046525070003
27,0.16222887529840602,0.5904848153194946,-0.32772619924204544,-0.20661213576595078,0.05641931642284859,-0.46972988227735407,-0.4911863436794518,0.5401296007644737
28,0.17374541706191726,0.6128658346095881,-0.3392741104866688,-0.2172664568339566,0.059403000500129144,-0.4834302180957332,-0.506366490474172,0.5580606973665734
29,0.18554674549974504,0.6351991462711555,-0.350634724477382,-0.22809473974727426,0.06236711698879005,-0.4967850519391919,-0.5211174729605687,0.5757946101901822
30,0.19762187531997988,0.6574756846221119,-0.36179150675783767,-0.23909147367876857,0.06530261051439235,-0.5097895745349459,-0.5354172790986202,0.5933285711184095
31,0.20996072597527204,0.6796863855713671,-0.37272769600565586,-0.25025012845461386,0.06820201645879553,-0.5224398536100305,-0.5492446935356038,0.6106603600169493
32,0.2225528166733477,0.7018224647855529,-0.3834269208221461,-0.26156594833573976,0.07105717408036893,-0.5347320130308453,-0.5625793037335991,0.6277879194878762
33,0.23538811867058884,0.7238750215341463,-0.39387276614345634,-0.27303227471866154,0.07386072473955618,-0.5466629549738993,-0.575400718073469,0.6447090275508054
34,0.2484570597862521,0.745835303601357,-0.4040486281624214,-0.2846430068138134,0.07660503407436381,-0.5582298895505755,-0.587688332687053,0.6614232926644702
35,0.2617497004967557,0.7676937410367748,-0.41393887013083913,-0.2963917907047543,0.0792833506014381,-0.5694310949979973,-0.5994232361544465,0.6779286148313064
36,0.2752568698322788,0.7894419473045833,-0.4235268497185304,-0.3082718876882087,0.08188867834548308,-0.5802644925184175,-0.6105865115206264,0.6942244330134854
37,0.2889694587380536,0.8110710388510587,-0.43279684950189823,-0.32027696966997315,0.08441447373386879,-0.5907292163675919,-0.6211591039501638,0.7103101761220235
38,0.30287885364100564,0.8325722145265646,-0.44173352401886434,-0.332399274754528,0.08685414383942991,-0.6008247164871574,-0.631123247704314,0.7261853850030467
39,0.316977159554098,0.8539368447228775,-0.45032108778950264,-0.3446325879006922,0.08920264518507115,-0.6105503258293827,-0.6404618230564839,0.7418498665134982
40,0.3312551250876137,0.8751557195525173,-0.45854483937183554,-0.3569691461957628,0.09145350277524655,-0.6199067536282328,-0.6491576154579157,0.7573040775639363
41,0.34570632562464265,0.8962207815406436,-0.4663898324304602,-0.3694016853200167,0.09360194477757977,-0.6288942149376613,-0.6571948049023124,0.7725477115579382
42,0.3603220953547712,0.9171229317074701,-0.4738419613951677,-0.3819224433820936,0.09564290889932625,-0.6375143646238901,-0.6645580657121999,0.7875822005248898
43,0.37509570327270114,0.937853859832003,-0.4808869631584105,-0.39452399532099014,0.09757168884627165,-0.6457685019016817,-0.6712322126677823,0.802407521489985
44,0.39002029545149663,0.9584050560149684,-0.4875116702324735,-0.4071982841702097,0.09938438667189908,-0.6536583567256276,-0.6772032985163043,0.8170253484559238
45,0.40508989442294685,0.9787679172828263,-0.4937027378145048,-0.4199369960118164,0.10107681773886545,-0.661186673868364,-0.6824582993343908,0.831436170370928
46,0.4202977590987782,0.9989339809040523,-0.4994476566724957,-0.4327324968574273,0.10264556145187043,-0.66835620370846,-0.6869844418119352,0.8456414146991363
47,0.4356377683813155,1.0188952324675233,-0.5047348717333024,-0.44557570964600834,0.10408750087132157,-0.6751694274744107,-0.6907701020886381,0.859642850332545
