,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0026989804091188674,-0.012494625509676727,-0.005123324013091013,-0.0060187716337762875,0.0008068762752855285,0.0067061760527189485,-0.0037009320376251154,0.009765662896258687
2,0.005522727103738578,-0.024006970236164715,-0.009897184074295406,-0.011713425461993887,0.0014403906578693837,0.01339886195612941,-0.007503747083142942,0.019384378145227477
3,0.008451274809380904,-0.034518444865712095,-0.014308438613638175,-0.01708504244459491,0.001892419870328399,0.020076002946023908,-0.011412627924291208,0.028846178836005987
4,0.011466316976380786,-0.04401183434642286,-0.01834276195249207,-0.022134168770586438,0.0021575620884763946,0.026734330409113577,-0.01543115147893026,0.03814253547574126
5,0.014547236409067632,-0.052470991498403396,-0.021986365562788546,-0.02686257538848813,0.002228575779568698,0.03337219134005864,-0.019562740475328688,0.047264629914708034
6,0.017675614006622542,-0.059881101919005975,-0.025226098158459553,-0.03127203375136933,0.0020994477146799584,0.03998697942963142,-0.02381089487829946,0.05620505410999066
7,0.02083095095950993,-0.06622928295510588,-0.02804763956635914,-0.035363803595605425,0.0017646477472377242,0.04657772522083531,-0.028178668180471322,0.06495664595981848
8,0.023993632084311156,-0.07150299846094343,-0.03043749863702283,-0.0391410038625184,0.0012180351849243598,0.05314171129426931,-0.03266884498616307,0.0735122891178458
9,0.027143600311980598,-0.07569164991970778,-0.03238198246462509,-0.0426054651635267,0.0004545272984555204,0.059678025501548965,-0.037284282902869004,0.08186581597349846
10,0.03026157102877669,-0.07878558946168379,-0.03386756422982651,-0.0457601797380206,-0.0005308738882888742,0.06618606976926089,-0.042027818867376276,0.09001249161318686
11,0.033326591052986965,-0.08077726472973801,-0.03488009977550477,-0.0486083834546952,-0.0017432506237483603,0.07266436330480525,-0.04690089275003384,0.09794593221596876
12,0.036319260622155514,-0.08165962956181749,-0.035406907193690884,-0.051152945054807164,-0.0031865728313476005,0.07911282696497471,-0.051906523876178445,0.10566372414613256
13,0.039219698377803536,-0.0814274065763616,-0.03543375361902479,-0.05339787592305134,-0.004865775079462287,0.08553039005747196,-0.057045239405889014,0.11316083026935098
14,0.04200814345669057,-0.08007626356826769,-0.03494878370648902,-0.055346530816873185,-0.0067839673288889735,0.09191764791443119,-0.062318673483360065,0.12043485229770845
15,0.04466502800082639,-0.07760365424643156,-0.033938686961070275,-0.05700347143081441,-0.00894537499491177,0.09827389303314682,-0.06772867317882225,0.1274830230607672
