,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,y,Tau_inv_std,Bo_std,time
0,-0.8947091648044037,-0.5462764348304834,-0.45893898890314855,0.008876178234712206,0.19387543235219185,0.05051361256709952,0.48270712052888554,-0.9657926520988775,0,0.01945903578927418,0.9707880499244675,170
1,0.8931831696612271,-0.06171904536553896,0.33525619441942855,-0.3110239132094539,-0.279666013097434,0.7640890798691313,0.45036636030554655,0.11120674717676637,0,0.01945903578927418,0.9707880499244675,170
2,-0.9442650574003293,-0.4532143169693257,0.4398205713495891,0.8082854772464161,0.1363594050977035,-0.6442702255272295,-0.7592031663874987,0.4490186267901788,1,0.01945903578927418,0.9707880499244675,170
3,-0.5013934371859334,0.3698758354142775,0.5369242847441098,0.2059103237687594,0.806320442155624,-0.655216505275289,-0.7396428927588938,0.5978380939709467,1,0.01945903578927418,0.9707880499244675,170
4,-0.6308141927138455,0.4259170583406626,0.9113009744899576,0.6632304159101237,-0.04883921834632532,0.9679065407517691,0.9407497935779294,-0.5126403347266548,0,0.01945903578927418,0.9707880499244675,170
5,-0.6149931027511986,0.056482183820843135,-0.8259037058761498,-0.09650362354100639,-0.8752989937994795,-0.482629502359456,0.11868365080505483,-0.17773377338443463,0,0.01945903578927418,0.9707880499244675,170
6,0.5249722031344122,-0.6438297211979169,0.7177395229548431,0.8939627939323997,0.08937033951960616,-0.179464173178848,-0.13028408117887724,0.9150823177716854,0,0.01945903578927418,0.9707880499244675,170
7,0.7656478435260368,0.027455315411555326,-0.9179915147037396,0.8155384647669437,0.6457768824252452,0.5238181579485861,0.3866047718786809,-0.8037359250565297,0,0.01945903578927418,0.9707880499244675,170
8,0.24073654574908487,0.8977312804598145,-0.10048897946649582,-0.36045480299146804,0.10704556708294244,-0.4412301866617334,0.09215528494006864,-0.27455496042078553,1,0.01945903578927418,0.9707880499244675,170
9,-0.20047696568691054,0.13710140174915786,-0.8996700627862424,0.4102541488336455,0.4582460892001301,-0.9558499823310733,0.08310671108455692,0.6541326625539994,1,0.01945903578927418,0.9707880499244675,170
0,0.31549235684032784,0.7689528538064567,0.17782168700194823,0.6395172593929235,-0.5455922872539658,-0.684514813977527,0.22307053411456357,0.3048137740789101,1,0.01945903578927418,0.9707880499244675,171
1,0.20644715778744627,0.40078182149410413,-0.6045890976702915,-0.6699800138419183,-0.8824372450393929,0.5225166088005355,-0.35990785693128613,-0.5273446431630873,0,0.01945903578927418,0.9707880499244675,171
2,-0.2826492356253665,0.07206760635774612,0.6543569033186409,-0.890238688452613,0.6785800182317738,-0.8991006228109055,0.5855459736374291,-0.7245377918919493,0,0.01945903578927418,0.9707880499244675,171
3,-0.5578286911620227,0.9963628404062945,-0.7771477543433372,-0.727716668299845,0.700320336713808,-0.9629391023719778,-0.6209936282947706,0.20602092593979204,1,0.01945903578927418,0.9707880499244675,171
4,-0.3413282943694731,-0.04195665156521122,0.360171681673515,-0.5007817703685695,0.43302882358107886,-0.22405599391563125,-0.6106929629640925,0.824287068388756,1,0.01945903578927418,0.9707880499244675,171
5,0.6927146161721072,0.5162016526646522,0.9734345605725045,-0.808626525527508,0.1825295293733371,0.4335587293502765,0.3341428552338461,-0.24503914412167682,0,0.01945903578927418,0.9707880499244675,171
6,0.6919310411491892,0.49261767879817064,-0.843361300019744,0.9797487593443908,-0.38811247984971,-0.46719073729619054,0.9458786755512778,-0.8107867737733057,1,0.01945903578927418,0.9707880499244675,171
7,0.8207895749583125,0.06578318897337132,0.1316698649898933,0.08833736998499142,0.706005659579261,0.19559489271740538,0.2717115413355138,0.6737526271599632,0,0.01945903578927418,0.9707880499244675,171
8,0.4317610585807028,-0.9486600275509183,-0.4091964997821089,0.9242702396112994,0.3006583928264883,-0.5474824617449696,0.6728949840005607,0.8753035838103476,1,0.01945903578927418,0.9707880499244675,171
9,0.18013328695910857,0.5162827202413123,0.8513379081865773,-0.34737161112905923,-0.9056775170580544,-0.7018913472485226,-0.8631348579827767,-0.40182355035882833,1,0.01945903578927418,0.9707880499244675,171
0,-0.7011963110878141,-0.7507837615572304,-0.36057743169399514,0.3510172335084589,0.22190765484294261,0.7594546424215045,-0.3825515215031159,-0.3568362649350951,0,0.01945903578927418,0.9707880499244675,172
1,-0.4903943838347913,-0.08859987316168816,0.38181389094382134,0.44777168976627046,-0.7023807278478877,0.3504119162847654,-0.6978696774995645,0.5562109098994159,1,0.01945903578927418,0.9707880499244675,172
2,-0.847165523774789,-0.8126505729733442,-0.6818804273678678,-0.8696610076783815,0.04300834603877268,0.8374688819182312,0.12447099170806863,0.003988941006061619,0,0.01945903578927418,0.9707880499244675,172
3,-0.46540115519504677,0.797170374887967,-0.8191354103993473,-0.04713235435074736,-0.056870446264064345,0.4190471003600029,0.8228621193305883,-0.20043574459038926,1,0.01945903578927418,0.9707880499244675,172
4,0.5072681663651104,-0.26687129257325526,0.026591596355282743,0.40432305986434813,-0.42919964718771375,0.577082666340103,-0.7039397986820322,0.35997109488583257,0,0.01945903578927418,0.9707880499244675,172
5,0.12217414985897679,0.9303043103585156,0.50845434355883,-0.8801265854402642,-0.3778633559198554,0.13715916810724615,-0.724902005875975,-0.1412600793347405,1,0.01945903578927418,0.9707880499244675,172
6,0.3958285265071382,0.4326568459938145,0.8784676881793296,0.9297238249835773,-0.9497883111365528,-0.8255030582366727,-0.29937171677638297,-0.310722825343666,1,0.01945903578927418,0.9707880499244675,172
7,0.08038596949206855,-0.7334036295725688,-0.37336074741776804,0.12078453163682057,0.73560972214808,0.7224673695667054,-0.11666565241067084,0.2688764895867837,0,0.01945903578927418,0.9707880499244675,172
8,0.4858705481892549,-0.6143551400148848,-0.8902193823033102,0.3171577276630009,-0.5282231230714498,0.6708536577233508,-0.2525845206812487,0.7702741346238169,0,0.01945903578927418,0.9707880499244675,172
9,0.888494064003136,-0.17982476844073392,-0.16577769602255188,-0.43401856594990473,-0.2587812016759623,-0.615410872565074,-0.43549974991870477,0.7941343294942107,1,0.01945903578927418,0.9707880499244675,172
0,-0.8134850408948839,0.4184300666342251,0.044496826553852786,0.16546502252887318,0.21280764928653828,0.5323803764794868,-0.1666046836701247,0.3456574987168375,1,0.01945903578927418,0.9707880499244675,173
1,-0.8430830681965282,-0.018745967656892404,-0.14153766836042814,-0.6639929948949752,0.9770105134122784,-0.4996077173890976,-0.16883900788127493,0.5908676506172008,1,0.01945903578927418,0.9707880499244675,173
2,0.3553350962690689,0.33898062235384696,0.541829572999986,0.9862332208566302,0.2198952433939032,0.7664231418009617,0.3014583807723028,-0.3169883792185786,0,0.01945903578927418,0.9707880499244675,173
3,0.45345158614864767,0.0171019885499879,0.03610949975186428,0.716970431019484,0.9652481885880755,0.04961286453022917,-0.46165387770688104,0.7880889022929716,1,0.01945903578927418,0.9707880499244675,173
4,-0.11766763394381874,0.9784462390632984,-0.7751308077633354,-0.24390908457512284,-0.10823811072900624,0.02837473942753843,0.9715451691332242,0.4567500273612455,1,0.01945903578927418,0.9707880499244675,173
5,0.7933671554223922,-0.6553122067347417,0.5284340764489339,-0.15662334477969542,0.8026959701524594,0.92738049087342,0.7844180287373772,-0.7478970738831954,0,0.01945903578927418,0.9707880499244675,173
6,-0.4775498413051442,0.5975319998766107,0.2262393851879414,-0.2662678242651093,-0.46284292392110427,0.4603987426513585,-0.8303681012271502,-0.756268602954772,0,0.01945903578927418,0.9707880499244675,173
7,-0.5750658213695397,-0.8649512106981414,-0.7910461551559431,-0.590764159797899,-0.17058930930772642,0.32837632429452346,0.650062052504573,0.5598035455219605,1,0.01945903578927418,0.9707880499244675,173
8,0.5207062095302748,0.38762366984338925,-0.34807992412765865,0.3016025336175596,-0.4929259405720645,0.7570570011871567,-0.45986636509035406,0.15999202546485836,0,0.01945903578927418,0.9707880499244675,173
9,0.6541380573247786,-0.3919453116014757,-0.39571723743645504,-0.621745395010783,-0.6601526805007085,-0.6913766418395277,0.734629497964268,0.03187714915341466,1,0.01945903578927418,0.9707880499244675,173
0,-0.07992253262401627,0.7926309541244809,-0.619742790636395,-0.5875906901926204,0.03368262037180614,-0.8614971894796686,0.5166406315682399,0.608893260563734,1,0.01945903578927418,0.9707880499244675,174
1,0.7842978732805042,-0.8977100081006211,-0.3073193170143844,0.2603045063376803,0.9888848924699547,-0.822332995150381,-0.617973611491548,0.04364255269170125,0,0.01945903578927418,0.9707880499244675,174
2,0.44928134261803376,-0.8998368810582233,0.21716847538481732,0.8524886271742596,0.8946482319697966,0.7028513937338492,-0.6709631615563507,-0.2218726219285827,0,0.01945903578927418,0.9707880499244675,174
3,-0.8664169486426887,-0.8900869807187697,0.8669755665146868,0.3834786901405325,0.21463875987397496,-0.6799683114198691,-0.9183088277814324,0.4834871036565145,0,0.01945903578927418,0.9707880499244675,174
4,0.9432034337384954,0.9335807002011298,0.8865409602911032,-0.877796025019854,-0.37920508916256046,-0.9842063127582625,-0.8770580600514759,-0.1528168975401576,1,0.01945903578927418,0.9707880499244675,174
5,-0.5955835942358672,0.14369218447354082,-0.5154936222726267,-0.9708785276291205,-0.7973556096303194,-0.7344979506571916,0.9369093042610013,-0.11412731308753532,1,0.01945903578927418,0.9707880499244675,174
6,-0.14161882274193238,-0.8412680360293945,-0.06775799732359111,-0.6925154085369887,0.7201567274566762,-0.7246162760252408,-0.39712719470201496,-0.7534189398535771,0,0.01945903578927418,0.9707880499244675,174
7,0.6287570905216782,-0.7182989929740595,0.5880446030845115,-0.5223841606310675,-0.7119470502292546,-0.4157315634527585,-0.5524085311278746,-0.292861820209694,0,0.01945903578927418,0.9707880499244675,174
8,0.08724419291384211,0.5986158315541421,0.47824962232475565,0.26784304913568246,-0.5485118450551674,0.017570861678987804,0.24396447834654977,-0.6832671668949686,0,0.01945903578927418,0.9707880499244675,174
