,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,y,Tau_inv_std,Bo_std,time
0,-0.7678822753898313,0.31691076349230674,-0.24882203406691228,0.2255651631106832,0.3589811050408336,0.3649262584451798,0.9100199919752088,0.2744458787834163,0,0.016090328201410896,0.6281653788508631,110
1,0.025887215493013427,-0.8276473423057047,-0.22506309293731497,-0.4191126938662475,-0.7291978603734439,-0.9797888305420002,-0.17433623726129976,-0.014818201466539893,1,0.016090328201410896,0.6281653788508631,110
2,-0.957204847965283,0.11902013907001252,-0.8447666258260027,-0.18466728090397844,-0.3717900655378359,0.5411016467329126,0.2020395594357578,-0.1652836607188959,1,0.016090328201410896,0.6281653788508631,110
3,-0.3298330761484982,-0.949911118768145,-0.8209532561685331,0.7081687114592847,-0.017777542932664536,-0.5007910252637073,0.5225458556699145,0.08046595739348894,1,0.016090328201410896,0.6281653788508631,110
4,-0.22876915628274475,0.28814817725517194,-0.6566623717916191,0.41837127702684906,-0.9195677140570819,0.19985051050384883,-0.5933076294869615,-0.5021204647622077,0,0.016090328201410896,0.6281653788508631,110
5,-0.20178226052226655,0.42772067238373457,0.5848841759118357,0.7897433007793584,-0.5589008941423947,-0.9740532610050596,0.5216416610110834,-0.6346756775101761,0,0.016090328201410896,0.6281653788508631,110
6,0.5871095429038,0.9015050655575447,-0.9922323892317007,0.7965655274284777,0.7727982461915992,0.9738804754153303,0.7177425947175615,-0.4195854729155215,0,0.016090328201410896,0.6281653788508631,110
7,0.7853106146481663,-0.02606682493799739,-0.017202236560581508,0.8123686499668177,0.5461558434942633,0.32345865611006874,-0.1985147011369386,0.6773001221754473,0,0.016090328201410896,0.6281653788508631,110
8,-0.18958347617506321,-0.8666419417427587,0.26877372349547746,-0.6601350093461247,0.7591122120624563,-0.5453883704979754,-0.8361427309028835,0.11301355697281656,1,0.016090328201410896,0.6281653788508631,110
9,0.7023028906497877,-0.905324471958856,0.3899259655503189,0.02353608370367044,-0.8983585646817083,0.4143869478723232,0.8285190267987566,-0.9885571197264762,0,0.016090328201410896,0.6281653788508631,110
0,0.22434035123523732,-0.6618604913087272,-0.1278819612576596,0.5385249450462457,-0.4093493911942476,-0.7016740857210204,-0.9550433509116765,-0.15955101547088457,0,0.016090328201410896,0.6281653788508631,111
1,-0.5226357175071079,-0.32468761622241527,0.9814249292617574,-0.5245470921999544,-0.8376146810975769,0.3392004764932597,0.24248583880139396,-0.4514929395869631,1,0.016090328201410896,0.6281653788508631,111
2,-0.06755718021005386,-0.7632644977534329,-0.8520848717135916,0.8015483583213674,0.5879251209592569,0.6811392974485624,0.6304149149058813,0.9819097026608203,0,0.016090328201410896,0.6281653788508631,111
3,0.15454765921535873,0.6275338340729755,-0.15736424520156245,-0.9451040803736925,-0.09172671368306018,-0.7893478293698137,0.6344401231099825,0.3954554691912653,0,0.016090328201410896,0.6281653788508631,111
4,0.13057080267945298,-0.451545409102976,0.9969474873792987,-0.723915893888128,0.23083137493624473,-0.029927398323134957,-0.1899459282133864,0.4556981930030468,1,0.016090328201410896,0.6281653788508631,111
