,B_0,B_1
0,0.0,0.0
1,0.0036886411634442506,0.010492104406076175
2,0.007432627519387447,0.020966603737390843
3,0.011230818565441059,0.03142274738951639
4,0.015082979883919823,0.04186178532292423
5,0.018988257678198783,0.05228219221646796
6,0.022946168575704418,0.06268364202116872
7,0.02695608561541918,0.07306619753826038
8,0.031017547597312456,0.08342908702380153
9,0.035129755624891734,0.0937722727093035
10,0.03929248990312195,0.10409493959502764
11,0.043504897156463995,0.11439735984121108
12,0.04776564129055072,0.12467868369041485
13,0.052075488616554866,0.13493860255425144
14,0.05643238812587481,0.14517648193390947
15,0.060837181950411656,0.15539242169779627
16,0.06528796809650994,0.16558668473453925
17,0.06978472452702378,0.17575667907077147
18,0.07432560725994919,0.1859043431618725
19,0.07891207688105184,0.1960283338601339
20,0.0835418845051017,0.20612773512815236
21,0.08821502425460603,0.21620368830533382
22,0.092930194799836,0.2262545030808248
23,0.09768794444414941,0.23628030114483817
24,0.10248588727806829,0.24628108356812278
25,0.10732443868822572,0.25625538577101
26,0.11220220810287951,0.26620419376715704
27,0.11711965616868514,0.27612622817891924
28,0.12207528180065985,0.28602097194120796
29,0.12706823675706036,0.2958889243549219
30,0.1320987531645681,0.30572957065259626
31,0.1371641687741214,0.3155415198537394
32,0.14226586972924915,0.32532493938905055
33,0.14740204389368206,0.33508072253199567
34,0.15257198980882936,0.3448067460444139
35,0.15777568809777898,0.3545032105286267
36,0.16301175971343018,0.36417024347391674
37,0.16827949394528674,0.3738068314009682
38,0.1735779535489257,0.3834129468511624
39,0.1789071135983138,0.39298825891359995
40,0.1842658828596011,0.4025324715840058
41,0.189653665679546,0.41204454857985734
42,0.19506910291691493,0.4215251740566008
43,0.20051164067673066,0.43097330992714294
44,0.20598123457634698,0.44038807003315356
45,0.211476785496292,0.44977037012384674
46,0.21699719752517987,0.4591190502776407
47,0.22254222379905797,0.4684342133761195
48,0.22811043351018445,0.4777150605144848
49,0.23370168746370013,0.486961727283953
50,0.23931516246447027,0.49617333160989724
51,0.24494959167721664,0.5053494684447299
52,0.250604735326035,0.5144900741275571
53,0.25627977315556705,0.5235947876186646
54,0.26197375055802996,0.5326636097350306
55,0.2676861268085904,0.5416949436449627
56,0.27341575488362824,0.5506900365904841
57,0.2791625918666829,0.5596472908768209
58,0.2849253862221228,0.5685672520848966
59,0.2907034801520971,0.5774488834987428
60,0.2964959616778342,0.5862926230007426
61,0.30230239330310793,0.5950971472727715
62,0.3081215736845049,0.6038627265632317
63,0.31395307599627587,0.6125887296447527
64,0.31979594029567604,0.6212750257490205
65,0.3256502381627955,0.6299211823858233
66,0.33151388644999447,0.6385270422883589
67,0.3373870068655891,0.6470917712590094
68,0.34326881435408474,0.6556159456634101
69,0.34915799351347854,0.6640982636807031
70,0.35505501253252314,0.6725393047513222
71,0.36095789275137213,0.6809376174132296
72,0.3668661179997441,0.6892937112063844
73,0.37277955168755494,0.6976070274049664
74,0.3786971509551398,0.7058774901600502
75,0.3846182616914129,0.714104244391959
76,0.390541636244812,0.7222873259310516
77,0.39646731021511705,0.7304264939178113
78,0.4023940752753037,0.738521540130284
79,0.4083214234215258,0.7465720512072236
80,0.4142488304861627,0.7545774035755577
81,0.4201758593046019,0.7625369536089284
82,0.4261005814489802,0.7704514393100341
83,0.4320232637056054,0.7783203144513617
84,0.4379432807485195,0.7861428188958739
85,0.44385967296494866,0.7939186879265239
86,0.4497718192424618,0.8016482511647589
87,0.45567927323914836,0.8093304858002868
88,0.4615806578352337,0.816966066107836
89,0.467476389538932,0.8245539111025617
90,0.47336535600461493,0.832094056060638
91,0.47924616988383195,0.8395862096584699
92,0.4851191751198167,0.8470296977196476
93,0.4909835718212541,0.8544252562706387
94,0.4968385417488228,0.861771947615128
95,0.5026833764235461,0.8690689638721887
96,0.50851734196441,0.8763174323765082
97,0.5143403466258121,0.8835164500988961
98,0.5201518573880579,0.8906654042171809
99,0.5259503981572575,0.8977647736805114
100,0.5317365950552673,0.9048138878205829
101,0.5375087205244014,0.9118126641891402
102,0.5432668810571128,0.9187609787549564
103,0.5490104270759462,0.9256584532064529
104,0.55473859011242,0.9325054250197498
105,0.5604507936661218,0.9393009859631212
106,0.566147520132759,0.9460453306546772
107,0.5718272247733922,0.9527380507504841
108,0.5774893132433034,0.9593796376157036
109,0.5831337212244387,0.9659695529006813
110,0.5887594253405106,0.9725072785020319
111,0.5943670089457649,0.9789927960193534
112,0.5999550742246333,0.9854266113992873
113,0.6055233734024157,0.9918082681885019
114,0.611071508738896,0.9981368755481597
115,0.6165992105099887,1.004413738324007
116,0.6221057299896431,1.0106376913163049
117,0.6275908529346357,1.0168091705880555
118,0.6330537490104262,1.022927824121289
119,0.6384944856552195,1.0289933723008293
120,0.6439126407327622,1.0350061076986226
121,0.6493077262170248,1.0409662331868559
122,0.6546791200058282,1.0468733142472477
123,0.6600270629057639,1.052727558206045
124,0.6653504566031845,1.0585280984004228
125,0.6706495135175552,1.0642756388466732
126,0.6759239806023403,1.0699704352076487
127,0.6811731956617688,1.075611652666672
128,0.6863970861358442,1.081200590629058
129,0.6915951817890074,1.0867356981573346
130,0.6967667855027759,1.0922178084911467
131,0.7019124961317091,1.0976470966266396
132,0.7070311411521699,1.1030231099641807
133,0.7121234907120026,1.108346503879131
134,0.7171886742538114,1.1136170178495615
135,0.7222265498118154,1.1188344637405083
136,0.7272369135061505,1.1239994359793026
137,0.732219461807815,1.129111984318174
138,0.7371746648838606,1.1341716303898746
139,0.7421010974226787,1.1391787054522176
140,0.7469995820619468,1.1441340813567171
141,0.7518698318066313,1.1490367777954675
142,0.7567117252958311,1.1538877961717213
143,0.7615245737280347,1.1586870116874766
144,0.7663087127304575,1.1634340895286497
145,0.7710642200597455,1.1681302924591648
146,0.7757904957273902,1.17277474347014
147,0.7804879074881226,1.1773680937843833
148,0.7851560913494244,1.1819107719271515
149,0.7897954288160751,1.186402734576999
150,0.7944051951481355,1.1908437894246113
151,0.7989857999119152,1.1952350398950156
152,0.8035371606605011,1.1995761171571553
153,0.8080589960898823,1.2038680848992283
154,0.8125517378697793,1.2081098689319674
155,0.817014980721037,1.2123026515433366
156,0.8214496031227483,1.2164468935600259
157,0.825854440488319,1.2205418548668843
158,0.8302306224833413,1.2245892782634786
159,0.8345774988151049,1.228588452587534
160,0.8388952472175581,1.232540317832327
161,0.8431845133507461,1.2364447685497484
