,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.001766920593918142,-0.012443329764444844,0.026803238641926797,-0.01494792811046608,0.017388101433286174,0.015417082234400858,-0.017278455508006108,-0.00407549681985353,0.003324525309763404,-0.002517221052138585,-0.014843478905520291,-0.016481183085699125,0.007100343131757669,0.03600262789753317,-0.015348047886046823,-0.02204390190095551
2,-0.0039222985869431515,-0.024820920459552503,0.05392247280735907,-0.029796467017761508,0.03427656656219469,0.030859008287380973,-0.03501270316295635,-0.007796653887502281,0.0066682025199257255,-0.005792582576019889,-0.030082330419237246,-0.03339759598188141,0.014283186756298916,0.07186663856673481,-0.03081213596732435,-0.044532402136769345
3,-0.0064683594234580255,-0.03713890297615588,0.0813339910677695,-0.04453768798732405,0.05064660264413967,0.0463157017484499,-0.05319618545910609,-0.011154765796540289,0.010027342790993016,-0.009833295608595805,-0.04571041921865748,-0.050736836351887415,0.021553464347606188,0.10757489635680484,-0.046380764125841245,-0.06745855290633906
4,-0.009408286665006704,-0.04940294362489672,0.10901575970957267,-0.059161990014940935,0.06648109863310092,0.06177645367918938,-0.07182437704333888,-0.014142187909322423,0.013396679721978166,-0.014644496579319433,-0.061720389114945595,-0.06848925533061956,0.028915192912838728,0.14311067277880207,-0.062044016952787495,-0.09081570139801298
5,-0.012743788715048998,-0.061617938447727616,0.1369459049218038,-0.07366041476127605,0.08176466289941842,0.07723037478584516,-0.09088993222528519,-0.016750915583819914,0.0167721855657042,-0.02023143874683342,-0.07810399376105259,-0.08664176394952672,0.03637191891228564,0.17845687960506584,-0.07779116928341823,-0.11459615977137794
6,-0.016476531093007507,-0.07378996011047878,0.16510137899904564,-0.08802386389197192,0.0964800662748988,0.09266767611860471,-0.11038660456902427,-0.018973342906069224,0.020150144198043923,-0.026598767693525205,-0.09485285239668884,-0.10518374623804605,0.04392821832836147,0.21359691554244886,-0.09361139564375398,-0.1387907811126713
7,-0.02060901787863778,-0.08592426096117398,0.1934601946128527,-0.10224318190811243,0.11061262096837277,0.10807682502752325,-0.13030535138305177,-0.02080238084045849,0.023526602528864377,-0.0337495234099342,-0.1119576468201181,-0.12410212595064252,0.051588246936863424,0.24851531944757088,-0.1094937017469586,-0.16339164768802028
8,-0.02514227607671171,-0.09802553315024393,0.2220009368989193,-0.11630852580013018,0.12414799443521896,0.12344761167807894,-0.15063944182176559,-0.022231319350044965,0.026898987775265726,-0.04168620280561619,-0.12940789168542788,-0.14338423101778797,0.05935613448621557,0.28319657684483923,-0.1254268531318452,-0.18838886865971205
9,-0.03007806513596667,-0.11010002642625952,0.25070175227261515,-0.13021104326542687,0.13707131629213165,0.13876907897617796,-0.17137882304540097,-0.023253596857848002,0.030264118729757566,-0.050410533719398964,-0.14719285155004558,-0.16301663204114902,0.06723634287669628,0.3176260437634948,-0.14140022509904115,-0.2137718776475085
10,-0.03541726146812274,-0.12215179284039482,0.2795411245451107,-0.14394121547011896,0.14936970803399696,0.15403004654309838,-0.19251539612480983,-0.023862541858318043,0.033619135761993685,-0.059923066578410844,-0.1653012755638601,-0.18298660110859855,0.07523224387688937,0.35178880257135714,-0.15740296032300605,-0.23953006962324908
11,-0.04116108890853787,-0.1341864134827494,0.30849783646352846,-0.15748969955280057,0.16103072471130953,0.1692202217494443,-0.21403836155680023,-0.02405286694427744,0.03696258556338264,-0.07022412339432249,-0.18372075916121933,-0.2032794189249978,0.08334769517059193,0.38567144312017887,-0.17342270726904319,-0.26565252206206325
12,-0.04731007901139295,-0.14620804672140103,0.3375503687233339,-0.17084692738107243,0.17204196721081788,0.1843276271103922,-0.23593747534408616,-0.023818159695905727,0.04029213668337969,-0.08131277440570361,-0.20243925674157826,-0.22388120539195588,0.09158798682208602,0.41926024264595263,-0.18944951404336996,-0.29212645692627914
13,-0.05386492214040439,-0.15822208995309353,0.36667845455032233,-0.184003851878755,0.18239275061368865,0.19934222049391304,-0.2582016515810942,-0.023153844861331097,0.043606480032920725,-0.0931871085994298,-0.2214422680415753,-0.24477775395244022,0.09995569288143696,0.4525425704612054,-0.20547144324879263,-0.3189398901021615
14,-0.06082579653079212,-0.17023194935324562,0.3958615760290778,-0.19695044313690757,0.19207167496953548,0.21425259507460126,-0.28082015808746275,-0.022055027403317995,0.04690404226949765,-0.1058439527749061,-0.24071628907544262,-0.2659536651137218,0.10845447801787944,0.4855055116616125,-0.2214778148155072,-0.3460794311119062
15,-0.06819279082556706,-0.18224253848965302,0.4250795590782386,-0.20967741608171941,0.20106933439924735,0.22904779718629475,-0.30378015131785685,-0.020516592685106083,0.050184612982475285,-0.11928018485330272,-0.26024652628456313,-0.28739423794165286,0.11708831463781971,0.5181373600625792,-0.23745687012052974,-0.37353195567767106
16,-0.0759658143204549,-0.19425725081498954,0.45431165412650465,-0.222175557115448,0.20937668503530715,0.2437162896983307,-0.32707010280505244,-0.018534727124602357,0.053447287973746455,-0.13349132936056896,-0.2800179382358381,-0.3090834399792828,0.12586053638705996,0.5504263529726241,-0.2533984903980096,-0.40128229674451077
17,-0.08414422188571646,-0.20628005348757364,0.4835383502107278,-0.23443574743904394,0.2169862611822394,0.25824800477874543,-0.35067620873077154,-0.0161056461222997,0.05669205367091154,-0.14847187673367235,-0.30001414802391313,-0.33100587855535435,0.1347750767803536,0.5823616799414659,-0.2692910523388411,-0.4293167018835867
18,-0.0927280266683852,-0.2183146024599416,0.5127401347872442,-0.24644759027826435,0.22388952496141024,0.27263134825706103,-0.3745862280502714,-0.013225935849089598,0.05991853570623218,-0.16421511919631127,-0.3202191361978224,-0.3531454820769099,0.14383410802236485,0.6139326412765354,-0.28512395877994884,-0.4576193241324745
19,-0.10171568519168184,-0.23036334105217612,0.5418975845621994,-0.2582030680945038,0.23008017351604781,0.2868555750346906,-0.39878596196584115,-0.009892121868753323,0.06312758427454843,-0.18071452157602874,-0.3406159065342529,-0.3754861093729745,0.15304116088457737,0.6451291373934382,-0.30088665885514565,-0.4861746985655083
20,-0.11110649088447944,-0.24242973334807227,0.5709915352943012,-0.26969180951410454,0.23555248897144154,0.3009097995365324,-0.42326128356392645,-0.006102279954036227,0.06631938998435358,-0.19796200176099876,-0.3611867581873469,-0.3980111669734054,0.1623987856484571,0.6759414685019567,-0.31656844769541204,-0.5149662396134097
21,-0.12089835551108341,-0.25451610358619814,0.6000037854494408,-0.28090506037933727,0.24030116977021931,0.31478274602163214,-0.4479975733069944,-0.001852947391730364,0.06949516103142445,-0.2159481519202946,-0.3819138723641927,-0.42070420083695903,0.17190965367115035,0.706360782606736,-0.33215902985291207,-0.5439785528897122
22,-0.13109053435633866,-0.2666249286680662,0.628915042741488,-0.2918331124609903,0.24432184189491657,0.328463939404116,-0.4729804889697895,0.0028563994037091867,0.07265611661417976,-0.23466372228982824,-0.4027782855161436,-0.443547619160385,0.18157606184008301,0.7363773986015152,-0.34764829420080223,-0.573193097615679
23,-0.1416811708679837,-0.27875783138180305,0.6577074228049149,-0.30246780192202927,0.24761142259436586,0.34194331214970575,-0.49819519826715064,0.008028067209862488,0.07580332016589722,-0.25409800503792823,-0.42376241057161546,-0.4665241679868052,0.19140009341294317,0.7659838045203811,-0.3630262550934762,-0.6025927717158394
24,-0.1526674495936886,-0.29091698107974706,0.6863629728454538,-0.3127990203593174,0.2501671343046111,0.35520908792347683,-0.52362503990923,0.013662873729784364,0.07893904029376606,-0.27423903048689335,-0.44484568669365976,-0.4896176861651062,0.2013841083462724,0.7951716726527254,-0.3782837106706733,-0.6321602280731465
25,-0.1640473712677013,-0.30310374450377797,0.7148634255075166,-0.32281873414926476,0.2519871172206133,0.36825155012203226,-0.549255543304898,0.01976169193000743,0.08206483687964,-0.2950751391447721,-0.46600834128782176,-0.5128089771623523,0.2115293076023259,0.8239333253938677,-0.39341059400862854,-0.6618765283059783
26,-0.17581805009159157,-0.3153185260728968,0.7431918648908737,-0.33251714095106033,0.2530701427294504,0.381059663110062,-0.5750703186796525,0.026324889427626896,0.08518244445646847,-0.3165928192636114,-0.4872312896509474,-0.5360816644292193,0.2218373223147121,0.8522616567896362,-0.4083981971795944,-0.691722947019822
