,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0029941315473283048,-0.005158574927486503,0.011944424586935565,-0.00630601239041384,-0.019010988862655953,-0.026083280695818833,-0.006410695038677305,-0.021103527933269084,0.017066510722481387,-0.029380856985448123,0.01900314918816015,-0.012162915656114937,-0.020065187022627606,0.004891546326450946,0.004950874586950427,0.01837662966494369
2,0.00560550364866963,-0.01010149989950282,0.023675654187146566,-0.012655153121542417,-0.037816993118087894,-0.052167697785558964,-0.012510406063368285,-0.04216010294623285,0.034316450249445574,-0.05846561546445228,0.03760305063857583,-0.024148341452437272,-0.03962143773028437,0.00969381386504864,0.009490388119227644,0.03693104878375397
3,0.007833969327947665,-0.014806016944305833,0.03518704767293379,-0.0190472958083725,-0.056410079246899225,-0.07822303944472281,-0.01829206723836263,-0.06316216316030543,0.05173825518608721,-0.08724298870300529,0.05579155290314919,-0.0359644610252422,-0.058662969589275304,0.01440078686170998,0.01361293210555381,0.055658710446624404
4,0.009679551906320527,-0.01924788217713802,0.04647143526658626,-0.025481483363791524,-0.07478291160933809,-0.10421660997235366,-0.02374940672008452,-0.08410226982135183,0.06932058822172016,-0.11570152736572403,0.07356058925849318,-0.047618006128710366,-0.07718651507203478,0.01900443464848589,0.017313323060701213,0.07455409372769006
5,0.01114202082755611,-0.0234053223264854,0.057522430406846126,-0.03195610599748955,-0.09292816179262198,-0.13011764611400628,-0.028875521134762883,-0.10497297259835636,0.08705039663197867,-0.14383008603501446,0.09090229431909158,-0.05911691699251531,-0.09518785983219624,0.023498174142337458,0.020587212172444858,0.09361267116230376
6,0.01222224308772768,-0.027255898220110097,0.068332392815589,-0.03847028267572017,-0.1108394135386907,-0.15589350362464044,-0.03366440676744786,-0.1257667171739465,0.10491388963874693,-0.17161799615233175,0.10780996943659993,-0.07046780625512583,-0.11266458724553385,0.027874610386583676,0.023430780736351187,0.11282936304786428
7,0.012922200172989173,-0.030777364189671808,0.07889416703002616,-0.04502237722787861,-0.12850962769685492,-0.1815122904814112,-0.038108865543862835,-0.14647635462642106,0.12289797197937125,-0.19905374966046696,0.12427601170781788,-0.08167892828048817,-0.12961447390204217,0.03212586004349571,0.02584052901997924,0.13219918033279243
8,0.013243796270678176,-0.03394879470217971,0.08920049912846617,-0.05160989118937409,-0.14593350320844073,-0.20694184641971042,-0.042203298906821285,-0.16709540086324426,0.14098789932591016,-0.22612733895992254,0.14029444294783922,-0.09275607911828809,-0.14603576892421466,0.03624457600246678,0.027814251516681265,0.15171715382926276
9,0.013190037553409195,-0.03674931822390004,0.09924435003398557,-0.058230977401653394,-0.16310486452417755,-0.23214970135533058,-0.04594123245967929,-0.1876167404941962,0.15916850559417184,-0.2528273197966221,0.15585896643493058,-0.10370688392391747,-0.16192759086626407,0.04022311108228993,0.029350314931800847,0.17137855668394564
