,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.014036530196519514,0.03044880830094243,0.020807169976188478,0.008749034188211713,0.018758883036628482,-0.011495568833220116,0.011684038301914002,0.008510880671689813,0.01512001824190512,0.032656303023658295,0.009946506582033776,0.005699233659020919,0.004464419374826778,-0.02304778622575404,-0.03057951019394156,-0.018327490945666103
2,-0.028441294889391622,0.060992525556527344,0.04146391326904908,0.017731547934031533,0.03767898041667894,-0.023297199367411037,0.023219717327402245,0.016872687442003098,0.031007780875940805,0.06508094392962527,0.019824608066727256,0.010915366500949375,0.009050460126002746,-0.04622425090118837,-0.061804117325787056,-0.036881534811714634
3,-0.0432047628168345,0.09160062603223507,0.0619553286067136,0.026942532303530164,0.05674997955616751,-0.03539755149712076,0.03458397224880416,0.02509126992690036,0.04764384417893286,0.09725238112884782,0.029646832631361808,0.015643050969579964,0.013761280325646053,-0.0695181292630857,-0.09364734899414345,-0.05565351817130715
4,-0.05831885694705907,0.1222418989778844,0.08226792113187287,0.03637635838982689,0.07596227556345747,-0.04778914002478596,0.04575423941444823,0.03317384978824789,0.06500715906250121,0.12914927203843451,0.03942583612929773,0.01987611019265434,0.018600673110737764,-0.09291940539658716,-0.12608429401036053,-0.07463424995219059
5,-0.07377429048083706,0.1528853589539989,0.10238778745308119,0.046027666911364284,0.09530562717849222,-0.06046431229054461,0.056707915794597996,0.04112739255241027,0.08307726008311378,0.16075193122718523,0.04917370177076874,0.02360891509536156,0.02357163961005737,-0.11641684609225489,-0.1590869978615591,-0.0938148307504032
6,-0.0895609300080571,0.18349915447289478,0.12230212662180417,0.05589094206714418,0.11476919904294497,-0.07341476018492976,0.06742237186198763,0.048958035307069325,0.1018316618056272,0.19203954237917464,0.058903927152292646,0.02683758739695552,0.02867713589433607,-0.13999891870898437,-0.19262849035728763,-0.11318571877894523
7,-0.10566888286920983,0.21405202794096634,0.14199801130604595,0.0659602211820608,0.1343429302406049,-0.08663430273523043,0.07787463993733534,0.056673106521099026,0.12124818744857524,0.22299319396554185,0.0686280570600365,0.029558755961784478,0.033921625635445096,-0.1636551054256407,-0.22668005255954138,-0.13273829270593662
8,-0.12208787116513153,0.24451121513294138,0.16146265502245916,0.07622995370168628,0.15401542037403032,-0.10011454846453693,0.08804341794600468,0.06427925393374911,0.14130321858595107,0.2535939657967363,0.07835871446557596,0.03176844456135841,0.03930651990430589,-0.18737443182767088,-0.2612130619814023,-0.15246286433316014
9,-0.1388070565877848,0.2748444125997116,0.1806836798074648,0.08669419797274136,0.1737753310428214,-0.11384880132858999,0.09790575052443906,0.07178276396812056,0.16197280432436345,0.2838233557273716,0.0881081745337794,0.03346547487546503,0.04483600010825817,-0.21114558577063608,-0.29619820409024794,-0.17235088902600526
10,-0.15581556264797614,0.3050188264683189,0.19964931976756417,0.09734717979318874,0.19361116800006384,-0.1278302082887236,0.10744051878209981,0.07919087915483036,0.18323257656067093,0.31366413911246727,0.0978886967642365,0.0346475862379767,0.05051234400865934,-0.23495731564529287,-0.33160579097305815,-0.1923928446885348
11,-0.17310149155151344,0.3350019741014809,0.21834735089449575,0.10818240220676856,0.21351128302282318,-0.1420520474338115,0.11662595924296049,0.08650965801055399,0.20505736003235708,0.34309849936434716,0.10771216406841977,0.03531479183144892,0.056338733747077985,-0.25879910287601865,-0.3674052601722309,-0.21257961939383263
12,-0.1906535265527154,0.3647609778533487,0.23676700280670615,0.11919402336051865,0.233463567326903,-0.15650784517733152,0.12544162069045683,0.09374572854837204,0.22742161851244824,0.3721103700670058,0.117590664175939,0.035466810681742844,0.06231835522621654,-0.28265969876663793,-0.4035659039242024,-0.23290227425509702
13,-0.20845894246682473,0.3942629311094066,0.25489722162171735,0.1303753929861723,0.25345667955472617,-0.17119065343723472,0.13386621541004262,0.10090557907551378,0.2502987890110939,0.40068415783003314,0.1275356713930803,0.03510435893355224,0.06845255014965923,-0.3065279323127132,-0.4400564060008925,-0.25335118030525594
14,-0.2265059736587245,0.42347494208443615,0.2727269576478579,0.1417205682129804,0.2734778677214579,-0.18609483770007818,0.1418803441565728,0.1079956453762394,0.2736627731085708,0.42880394547154926,0.13755900148708444,0.034228823307273615,0.07474499525900025,-0.3303931691206734,-0.4768454578755507,-0.2739177389097769
15,-0.24478166342369756,0.45236422346580474,0.29024634499863877,0.15322240562340605,0.2935156810822087,-0.20121403924490555,0.14946451208104639,0.11502182033262454,0.2974864441308964,0.4564557073557085,0.14767145420808236,0.03284305138491517,0.08119748749948275,-0.35424444199132826,-0.5139011438028649,-0.29459209684678966
16,-0.26327316441619086,0.4808979140119267,0.3074455999348624,0.16487452929924162,0.3135576860257715,-0.2165425833408463,0.15660006037133622,0.12199021425715872,0.32174237292981767,0.48362544154029574,0.15788455286430936,0.03094961833431209,0.08781199196572165,-0.3780712463609566,-0.5511910953579575,-0.31536548201829184
17,-0.2819674662356585,0.50904307440568,0.32431469561342596,0.1766697860314722,0.3335911891485487,-0.23207487638052793,0.16326811963942256,0.12890654424148096,0.34640299587953927,0.5102994140362446,0.1682083575758584,0.028552019700668563,0.0945909108177071,-0.4018629153556267,-0.58868291240904,-0.33622860600759963
18,-0.3008504460632931,0.5367679210703433,0.34084487547781284,0.18860180028557916,0.3536047542623072,-0.24780518649816474,0.16945233890230893,0.13577620383489486,0.3714405868298041,0.5364658085836469,0.1786539918011949,0.025654952481582338,0.10153546201849994,-0.42560893886326456,-0.626344292331078,-0.35717178778849956
19,-0.31990972758983005,0.5640400084636039,0.35702698196931393,0.2006627490569719,0.37358624498329474,-0.26372898370311415,0.17513529623294632,0.14260536280500036,0.39682684001143975,0.5621118275926155,0.18923177261136082,0.022263464177516123,0.10864842362486127,-0.4492989815740101,-0.6641418444489546,-0.3781868049938639
20,-0.3391296677042637,0.5908275560485237,0.37285307671730683,0.21284604250952832,0.39352300265215334,-0.2798401072346989,0.18030110051408677,0.14939892046384573,0.42253360448605903,0.5872270360486296,0.1999508853738472,0.018382992172259804,0.11593037210844703,-0.4729226939880197,-0.7020434754975902,-0.39926323454397483
21,-0.35849765271376255,0.6170988839892906,0.3883153494950995,0.2251436109491719,0.4134036215657986,-0.29613482455259355,0.18493495905223423,0.15616201798742058,0.4485325089464506,0.611800055675691,0.21082122857239027,0.014020161342264581,0.12338281390421812,-0.496470177029671,-0.7400152122752819,-0.42039268051905376
22,-0.37799867940027,0.6428220174863326,0.40340550060810676,0.23754808224140456,0.433215822562789,-0.31260815242102247,0.18902227913125746,0.16289941001579988,0.474794428995714,0.6358211638573807,0.22185180779431124,0.00918276128375739,0.13100686011619211,-0.5199321446548332,-0.7780248150693403,-0.4415656662440064
23,-0.39761768780773143,0.6679676612232579,0.41811651502792313,0.2500520657188122,0.45294882255284097,-0.3292553507879371,0.19255017343384961,0.16961562860246637,0.5012917743433309,0.6592817399751764,0.23305149728299934,0.003877012053135065,0.1388035228707284,-0.5432980932330557,-0.8160388360014026,-0.4627719577982352
24,-0.4173412507035571,0.6925046731565918,0.4324419884095285,0.2626476757596181,0.4725902161874822,-0.34607244245373703,0.1955056180554623,0.17631527359372035,0.5279957186382483,0.6821723407090672,0.24442845361240084,-0.0018877461573514331,0.14677329111992665,-0.5665589519090275,-0.8540240487132518,-0.4840036584247226
25,-0.4371535053187768,0.7164031775222997,0.44637517477074984,0.2753267239879613,0.4921294985815432,-0.3630555016672149,0.19787733232263383,0.1830023044024287,0.5548778058265215,0.7044851338813731,0.2559909270744991,-0.008102225156691123,0.1549168568036079,-0.5897055068628144,-0.8919475652914053,-0.5052508548318251
26,-0.4570398876837126,0.7396343621131893,0.45991022451071717,0.2880808591037316,0.511555098162614,-0.3802003880448098,0.1996548228604954,0.1896811659655211,0.5819094726884233,0.7262133428532285,0.26774611321531316,-0.0147581401037844,0.163234305043913,-0.6127287791810052,-0.9297762090757884,-0.526504063915815
27,-0.4769858995935874,0.7621691215922666,0.47304109472917966,0.30090241993587197,0.5308562965296029,-0.3975038386161608,0.20082914898043402,0.19635475956396142,0.609063069865864,0.747349310735441,0.27970134302124605,-0.02184448100788483,0.17172574241273852,-0.6356200509107087,-0.9674778478209989,-0.5477540616408634
28,-0.49697564201748595,0.7839799376154035,0.48576297912371547,0.31378243876295264,0.5500229163158317,-0.4149620450406186,0.20139113988413937,0.2030272098323247,0.6363101239745119,0.76788792764654,0.2918629224182512,-0.029351275942338884,0.18039059146997882,-0.6583703513573815,-1.0050193219655599,-0.5689917303622556
