,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.009109163050133873,0.009868804905571293,-0.0017212256680724236,0.00022732287383420147,-0.007794804500037361,0.01209941788342328,0.009781738819191865,0.0026589595878074856,-0.0012083923485426418,-0.009871840416005195,-0.004692743877959926,0.0012326582694712762,-0.004539361233383277,0.0004665033971809063,0.010312389095802899,-0.008599468370066393
2,0.018056082555085062,0.019103029036662278,-0.00328687185352583,0.0003292384238504642,-0.015842677042490136,0.0239555168584189,0.018983197581216693,0.0060745791131338045,-0.002676621887856001,-0.01944008158094679,-0.009393613165323222,0.0023399114090508766,-0.008627725259297225,0.0010690296987750925,0.020656199247637508,-0.017015294510069
3,0.026836378388929383,0.027704853704489052,-0.0047060292313740315,0.0003073718817236948,-0.02413544029618621,0.03555927431566708,0.027588972360543917,0.010238974626863184,-0.0044084191378652715,-0.028705975475204593,-0.014115537534362954,0.003319914427068471,-0.012262131617772343,0.001805051675913938,0.031029208447398204,-0.02524628372999871
4,0.03544801505075723,0.03567765946276613,-0.005986982909614025,0.0001643686934651445,-0.03266149930846973,0.04690187504003085,0.03558444795262905,0.015145014795769796,-0.006404964887950282,-0.03767015382818384,-0.018871978392520805,0.004170340106179116,-0.015438467081234752,0.002672043675244873,0.04142904531060043,-0.03329056857012622
5,0.04388735392030796,0.043025369057485774,-0.007139012866243355,-9.907720516544316e-05,-0.04141033112254955,0.05797666521313016,0.04295515859775789,0.02078352305742759,-0.008667587032484603,-0.04633347154193057,-0.023675231598860758,0.0048892334525058034,-0.018154021250766816,0.003666897244682943,0.051852846713225764,-0.04114630493528465
6,0.05215282947066546,0.0497531567416718,-0.008171874592836303,-0.00047969608791853524,-0.05037126436330737,0.06877585893494143,0.049688278942590314,0.027146434300872047,-0.01119707300260342,-0.054696877373416886,-0.02854019425637827,0.005474669422116718,-0.020405795900807266,0.004786728177725519,0.06229816234336849,-0.04881208444500257
7,0.06024281696525069,0.055867259677383485,-0.009094730793687333,-0.0009755829054245435,-0.059532300643038924,0.07929306248849821,0.05577017487781044,0.0342238031120119,-0.013993961563978807,-0.06276168441985641,-0.03348058034967377,0.005924595607210037,-0.022191759686922552,0.006028149353739742,0.07276189515385967,-0.05628589780359017
8,0.06815638495584331,0.06137367463274823,-0.009917314670675359,-0.001584915178427182,-0.06888289879459694,0.08952225151294868,0.061189243804390725,0.042006033553006916,-0.017057003536554483,-0.07052865000380448,-0.038510863409812024,0.006238072635785574,-0.023509631722490765,0.007387973944144366,0.08324119856375856,-0.06356558722308842
9,0.0758927804354439,0.06628087246640213,-0.010649609366015556,-0.002303872826432185,-0.07841032109019953,0.09945760224473021,0.06593418964064912,0.05048271348995392,-0.02038606744899396,-0.0779982917051556,-0.04364633410057106,0.006413794461047395,-0.024358835088342468,0.008862960927466301,0.09373298732633473,-0.0706500548075111
10,0.08345207205568395,0.07059762862492502,-0.01130163711966009,-0.0031301287162036617,-0.08810291200185077,0.10909396964296292,0.06999438523035784,0.059643059481239824,-0.023978647221856497,-0.08517198956071415,-0.04890195112407014,0.006450809002098823,-0.02473785133714712,0.01044859490165928,0.10423394792868723,-0.0775361866118641
11,0.09083520045193838,0.07433256243174591,-0.011883898985532548,-0.004060965542820649,-0.09794848896204675,0.11842761745492125,0.0733597248224428,0.06947590365695344,-0.0278333962451357,-0.09204994504751962,-0.05429252797277584,0.006348533646587273,-0.024646467337326006,0.012141997415621497,0.11474084382086047,-0.08422298083299243
12,0.0980425617855123,0.07749639619384574,-0.012407004437100355,-0.005092935680676702,-0.10793472983921587,0.12745397513107082,0.07602223966097832,0.07996951848420131,-0.031946703674951005,-0.0986334667629527,-0.05983396398159124,0.006106722392512864,-0.02408384294856125,0.013938245297538288,0.12525060194818394,-0.0907081457526053
13,0.10507604450107211,0.08010011758207525,-0.012881311409351726,-0.006223241873174801,-0.11804836891964755,0.13616923800035607,0.07797232772460749,0.09111209912949225,-0.036315777876052224,-0.10492359767052228,-0.06554165300456449,0.0057247639064388345,-0.02305080235768564,0.015834048624767783,0.1357590195756676,-0.09698945548233398
14,0.111937781312335,0.08215539562167695,-0.013317375542730214,-0.007448094120767634,-0.1282771851385372,0.14457078129378576,0.07920359430944657,0.10289066423505289,-0.04093649290143664,-0.11092013063955664,-0.07143143822309111,0.005202936076266207,-0.021548133653570334,0.017824557161881693,0.1462631101273193,-0.10306474878862229
15,0.1186298769867935,0.08367453487711507,-0.013726164835796362,-0.008764745470443702,-0.13860809850532446,0.15265602262586753,0.07970886098545693,0.11529255135522254,-0.045804563031566436,-0.11662422683406204,-0.07751934926086707,0.004541609806753999,-0.01957628165728542,0.019906276943639556,0.15675929161876723,-0.10893224044829605
16,0.1251563197094101,0.0846718802094597,-0.014118682289165463,-0.010169303738330249,-0.14902703019152957,0.16042353607723214,0.07948289151484489,0.1283046302601787,-0.050914941707431494,-0.12203593538718094,-0.08382105739202494,0.003741617398427266,-0.01713754954539559,0.02207488979018557,0.16724419419239522,-0.11458911461597701
