,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,y,Tau_inv_std,Bo_std,time
0,0.08680988358193087,-0.4432612298124077,-0.15096481850173382,0.6895522646398073,-0.9905622876180549,-0.7568617584337716,0.34149816945355727,0.6517055102100953,-0.726586820630094,0.1501866588545,0.782643908624528,-0.5815957557656208,-0.6293435608998499,-0.7832462190714897,-0.5606050147500157,0.9572475694147393,0,0.018679840987636993,0.7962498625207335,100
1,0.6233662981786465,-0.6561179745348116,0.6324494974516799,-0.45185250591660164,-0.13659163267375662,0.8800596392447493,0.6352987575534548,-0.32777609975820265,-0.6491790925153267,-0.25433590742015366,-0.9886229852948532,-0.49514729311031913,0.5913250169465747,-0.969490057507322,0.19768675385698575,0.20760907808570717,1,0.018679840987636993,0.7962498625207335,100
2,-0.7897046291758874,-0.2361131101137799,-0.9270478868148622,0.7808231268841515,0.9618417140246229,-0.8801160223639255,0.7810918894570082,0.15380299880006576,0.4849593781959547,0.26036787295075214,0.16368438479755576,-0.9591217359461537,-0.5799468446542788,0.08936975635729505,0.5382303422113033,-0.49860954172320815,0,0.018679840987636993,0.7962498625207335,100
3,-0.4282086191862706,0.7047901756826127,0.9500129872131751,0.7697065869822111,-0.28098431212619546,0.19771789175149435,-0.29040877668540044,-0.3196195692587085,-0.6438380209883903,-0.5246115827518991,-0.9102754350784494,0.010862859271578484,-0.24749509140527404,0.18561080195177326,0.25988375117499474,-0.714799371107433,0,0.018679840987636993,0.7962498625207335,100
4,0.8676825989328381,0.8927597616182026,0.2045933154617312,-0.22446743934673852,-0.27362399178130037,-0.5913094462627115,-0.44646987720732967,-0.5069282375929007,-0.6527839965195898,0.9332193889746472,0.9140252007055962,0.19594736865784146,0.4626015061198452,-0.3192295543251278,-0.8158887932455228,-0.07300396212570459,1,0.018679840987636993,0.7962498625207335,100
5,0.0173977864763879,-0.8230796539942185,0.05607044663609484,0.9843160730210565,-0.2099281364835408,-0.32880711656286343,0.6109010746585595,0.5086979891647072,-0.37386711682298057,0.2680733659245502,0.08080915060143279,-0.4064124982399706,-0.7784241976351085,-0.3747194042485138,-0.08604173990146835,0.3178801404523939,1,0.018679840987636993,0.7962498625207335,100
6,-0.4914849643645638,0.28220251740140334,-0.5997527855631937,0.31524961105796745,0.556578430899697,0.5591967972214993,0.22065630641878764,-0.38199930295119566,0.39546981502591194,0.7192365914581302,0.2506475155136152,0.9648156592190993,0.9530002540317106,-0.6666117376022838,-0.9536437270431928,-0.6785109029858367,0,0.018679840987636993,0.7962498625207335,100
7,0.8469936505181748,0.9070996997590679,-0.5780431625631073,-0.27894949837078364,0.09875052325534428,-0.4563383016460558,-0.07879675785029971,0.39232312964677063,0.0007117933497300388,0.4321419811286722,0.05191187245955797,-0.9972019537619123,-0.21059942662032904,-0.015666060197700116,-0.19423933724171571,-0.29140339978735885,1,0.018679840987636993,0.7962498625207335,100
8,0.001228638885906408,-0.10964674233772342,-0.8191344236071283,-0.4528741599451187,0.8869541954854538,-0.9469107173321161,-0.9200026207186984,-0.4337192805603609,0.16468834043353775,0.9817856058496541,0.9852844748059362,0.9862347449620896,-0.7799033380668741,0.3289628919278802,0.047973668976625694,-0.653700180382538,0,0.018679840987636993,0.7962498625207335,100
9,0.8859204898300514,-0.5162798280474954,0.9978645376864239,0.16538763029979742,-0.6334419987388484,-0.2263091561644195,-0.6206529421757008,-0.17845865394938,0.18936013780341088,0.43317218625667975,-0.026217035261753008,-0.38082036446659084,0.1548827456556947,-0.11658436086251411,-0.28064379479892754,-0.3573361359823728,0,0.018679840987636993,0.7962498625207335,100
0,0.03279725540489231,0.14133517373627957,-0.9430515470438061,-0.6569566875497939,0.3705539633946251,0.6677937252721531,-0.3860675606555244,0.7872261593667946,0.4430877235366093,-0.6201220915904064,0.10845518224957429,-0.29573609194677175,-0.6362151946798427,0.5712035237287176,0.9309664448239385,-0.5352926763704786,1,0.018679840987636993,0.7962498625207335,101
1,-0.8328771326733126,0.20709684458243705,0.4579855145752356,-0.44752234300547444,0.37061265756035655,0.035734948394094745,-0.9030309251471988,-0.7242615248757878,-0.6260651477241579,0.988635802308194,0.04133079336993384,0.1575790709508338,0.46963811653876375,0.08392354445918704,0.8263071153515371,0.6158403019758343,0,0.018679840987636993,0.7962498625207335,101
2,-0.19400433861242528,-0.2855513143584243,0.9057534294217464,-0.31273684421488035,0.730199632636656,0.660555424397594,0.07632289849511475,0.8449387451344472,-0.8057070404699689,-0.794305013678501,0.4030145913916514,0.7809597382568627,-0.6808793982035919,-0.4488549102060928,0.3449830593136112,-0.6713937519596596,0,0.018679840987636993,0.7962498625207335,101
3,0.4027422732181727,-0.02472955558854384,0.36135553635271767,0.04309638465171872,-0.9132066111318313,-0.5521267929960447,0.15041017373602594,-0.7591326797454152,0.0002334276015865111,-0.723980863482208,-0.8943831978214676,-0.6434461549276966,-0.11526373697451042,0.7551746492552696,0.8985282579703879,-0.04366516642086116,1,0.018679840987636993,0.7962498625207335,101
4,-0.0777613154271306,0.274578062034714,-0.35078400712492597,-0.7648438139440119,-0.8977980072084508,0.2753173056356506,0.6245317898223288,0.3405208406672713,0.30353540695273873,-0.15086211287643114,0.31319067239905185,-0.5816770022781503,0.3198490377343348,0.0592467975060289,0.49704073970098483,-0.8124862882614841,1,0.018679840987636993,0.7962498625207335,101
5,0.5690436999513093,0.37448407515337734,0.39015699301620255,-0.006266960806516009,0.9507222540682758,-0.5929447587969578,-0.40195918069437675,-0.5446882144116136,-0.9036622291159724,0.8079427149052238,-0.8397929226517344,0.2144325435721961,0.2616934072630266,-0.24411613620719486,-0.973517977827207,0.6844388237018513,1,0.018679840987636993,0.7962498625207335,101
6,-0.2301245078751113,0.1033316901527086,0.42107628012710174,0.350557701438059,0.38912932954489055,-0.31508646427599896,-0.1752188726552788,-0.5204180689198497,0.9376719523827499,-0.4228859847702362,-0.7053767746118971,-0.7413191202934843,0.8881121009223731,-0.2971314709735535,0.46713522633605353,0.8277790535300831,1,0.018679840987636993,0.7962498625207335,101
7,0.4019749884281749,-0.22293745590448077,0.8845185777149818,0.47298266253571697,-0.5230712240110729,0.6475474565403856,0.5212268903645456,-0.21058185192558887,-0.5996241654023498,0.4251929465256301,0.6906177939310927,-0.26270691787307276,-0.12603976198352584,-0.2868046714614072,-0.5205251863260181,0.30675628250426223,0,0.018679840987636993,0.7962498625207335,101
8,-0.21912159843579238,0.3155660357943466,-0.27545328989561924,-0.28699597218129447,-0.6094967990454931,0.9746255010627873,-0.9533890152027578,0.09616089171246256,0.12181578879449195,-0.8504906246851758,0.7845420179545217,-0.7787541769228636,0.2515469020656391,-0.7983007629665047,0.4217055783072332,0.7626590102533104,1,0.018679840987636993,0.7962498625207335,101
9,0.39057992609926484,-0.46765460197218056,0.8199275997420561,0.15923672493617436,-0.2806262100999053,0.7052684754610825,-0.507641574794512,0.560888210981539,-0.9089806776833782,0.7700823770912197,-0.44715755852141803,0.1618488024086695,0.8213245253650692,0.9851820929178565,-0.8755519207161218,0.85696287519945,1,0.018679840987636993,0.7962498625207335,101
0,0.19536316987212632,0.3519738087445681,-0.4014365179805963,0.4614805358180687,0.1574787821219379,0.6180353392413818,-0.6655029917021691,-0.3757100628462,-0.28413689206287684,-0.016505401857587865,-0.019603520826090293,0.7888197751736503,-0.6351789492643436,-0.2776758297441284,0.621182920711131,-0.33310634078087253,0,0.018679840987636993,0.7962498625207335,102
1,0.03790099245781975,-0.47675955224799305,-0.7381438186977898,-0.7551656246953229,0.10331468848511083,-0.9412325865652813,0.2055502418418329,0.5017646672127669,-0.5018585633700454,-0.6046445167436758,0.1479121198917588,0.8035968391660748,0.032432874600495154,-0.19760271688094422,0.03497949961132085,0.8747821464227221,1,0.018679840987636993,0.7962498625207335,102
2,0.7008164400811652,-0.6489940836077477,0.039638283062250146,0.01152870391175509,-0.30287928075317816,-0.8583144731979593,0.15196401519048108,-0.19657459699095647,0.8228301220144356,0.6177710234844553,-0.735886223811232,0.42972883545313567,-0.30667417045976575,0.2288229813130913,-0.42502073126211504,0.9711394207448658,1,0.018679840987636993,0.7962498625207335,102
3,-0.4555736472858507,0.638783036219158,0.19903169364553075,0.4409095440758988,0.9197503211581175,-0.8142855978650319,-0.08897945121930584,0.7650964789217063,0.39540770025932925,-0.35750303278865037,-0.2754163922721491,0.4672749130399583,0.245084793744077,-0.5634360436879133,0.9654096338128584,-0.19938794902748924,1,0.018679840987636993,0.7962498625207335,102
4,0.4329200712537469,-0.38960926554298725,0.29836911056709603,-0.25198982945404014,-0.26643428619121035,-0.9494905979097619,-0.3038669160028393,-0.02464098482952881,-0.22105771375361827,-0.2716599256228367,-0.014906758597000858,-0.9276797118627882,-0.549060405043009,-0.7311492276403324,0.6003227183929902,0.3520644747925352,1,0.018679840987636993,0.7962498625207335,102
5,-0.7302877683530118,0.06504143486490266,0.537909841987888,-0.3989661574889012,-0.18010171260004415,-0.23335341455341907,0.952649757886082,0.07611391017527502,0.8209886713585335,-0.6376265225878215,-0.43493292617125157,-0.8368591937676042,-0.781756266556419,0.20220032278661781,0.4202130410090734,-0.3596227452632912,0,0.018679840987636993,0.7962498625207335,102
6,0.4604770560219158,0.6435646924737441,-0.14327420617059583,-0.6388497858595299,-0.8032572654160324,0.2874154522461658,0.3583132081593081,0.08874573298812916,-0.2709175168489155,-0.8286099288650806,-0.6212836355067086,0.9583373441317022,-0.9412037461730556,-0.025929991497102955,-0.8897736279829511,0.3454132586623342,0,0.018679840987636993,0.7962498625207335,102
7,-0.5559988583073221,0.9570950129073077,-0.2203528234815506,0.954617978842095,0.31479170664512357,0.4398372944329949,0.29783623723934904,-0.9446550064419741,0.5241454385584143,0.4223250307591453,-0.01935168635604101,-0.16749331063805095,0.1409411675906742,-0.8640916857849712,0.66149558159623,0.9136658290186463,0,0.018679840987636993,0.7962498625207335,102
8,-0.6818969959216796,-0.33527127137425605,0.7267579659848966,-0.8891298885102408,0.12054121005077234,-0.4050742140040837,-0.24578439194330715,0.7900131390536522,-0.8751651939744145,0.2464968079734855,0.6409769527321556,-0.40882737635308986,-0.7662285605381498,0.2826917801335507,0.4441462910940073,0.2661073057989167,0,0.018679840987636993,0.7962498625207335,102
9,0.7034033391111449,0.5256028195103677,0.7097527135630464,-0.8582002877985999,0.9241967388170904,0.5025880026287781,0.6571587362816269,0.49000217998368734,0.6695503174226316,-0.14930288234789169,-0.04947211420863362,0.36868377543282893,-0.5174413118124022,-0.09614092013231934,-0.3899033505598659,0.8592306498443276,0,0.018679840987636993,0.7962498625207335,102
0,-0.1357775887981949,-0.6515694736023387,-0.6581126294449959,0.6552644952412825,0.17434252025144992,-0.08129250871057603,0.64536951603572,0.643096221735987,-0.38575949700572165,-0.5982112484903295,-0.19353508427287203,0.8957786647047379,0.35508886098667203,0.21795020823237388,0.3447267361033959,-0.9840347777879177,1,0.018679840987636993,0.7962498625207335,103
1,-0.32688016765477634,-0.2854553315220836,-0.02788002507637599,0.7565648370681681,0.5098173806223911,0.2609298887146767,-0.24703262808676296,0.18032318900551392,0.4746574876976086,0.19229290306391822,-0.815040735143898,-0.19545808372943374,0.17937299926341366,-0.7691742339633574,-0.2236114854535547,-0.8804771005708216,1,0.018679840987636993,0.7962498625207335,103
2,0.16791569514436455,-0.66654920527384,-0.3038092361983,-0.15620176269683816,-0.5010522607896757,0.5399056041880994,0.10262043110413233,-0.9474158889823279,0.5419516313719148,-0.8135649728093255,0.4055924067877654,0.15907766418671954,0.19843561485257255,0.7145399434557209,0.10233929344333137,-0.8353119953441372,0,0.018679840987636993,0.7962498625207335,103
3,0.4669915943867129,0.06771525410201185,-0.31582187788487226,-0.05677777758547964,-0.5568558562332506,-0.6470490986325448,-0.050927943922283836,-0.2775255209320602,0.6488795461985319,-0.7079997331773067,0.6391383255179728,-0.6322620596313313,0.12602650597598286,-0.7518240190207379,0.3878375683796391,-0.9240684296174064,0,0.018679840987636993,0.7962498625207335,103
4,-0.4119333106769181,0.793635024188029,-0.43235878207642053,-0.568278811255623,-0.9429860819628177,-0.9292770361436868,0.74690729128459,0.9545991109982548,-0.47097119665606724,0.8874613281715469,-0.9197608472041825,-0.42345663085405016,0.35948100696325014,0.2383298620904919,0.436699500754516,0.13603542299703486,1,0.018679840987636993,0.7962498625207335,103
5,0.8379208769156767,0.012520358582061242,0.7616600755258627,-0.06700614569322805,-0.5694530214288047,0.7070845656342117,-0.6859917003372527,-0.9726526273216305,0.4241716475552224,-0.02341326657207654,-0.494543706676575,0.23953729627718645,-0.3571464378551612,-0.8321160984053664,0.9118052780066297,-0.49335454941557244,1,0.018679840987636993,0.7962498625207335,103
6,0.7994921040148055,0.9077628923627408,0.5906984155072961,-0.6573193621188318,-0.8995986127870435,0.6657598633234125,-0.026552442580131563,-0.8085169516540605,0.7612009990083697,0.060030859579084606,0.9111672497150827,-0.5418749464300028,-0.05236581369241233,-0.677873879657477,-0.5400374336429188,0.858036994524217,0,0.018679840987636993,0.7962498625207335,103
7,0.8414284799098066,0.6647569243708025,0.15924691301304317,-0.4085134777537478,0.15776285430966275,0.9532282564160592,-0.41975802119213146,0.13644048530239616,0.85761652655748,0.9353827254192437,-0.7257364090708549,0.48276843883555487,0.9199367258590629,0.5161627461038707,0.07824289773272652,0.5042860017741675,1,0.018679840987636993,0.7962498625207335,103
8,0.1494170812397757,0.15328542380754118,-0.6864126187286648,-0.5151972356206018,0.5297349574716577,-0.6718116846054878,0.737834528018863,0.7602862193031805,-0.8255631110946478,0.8625114438774482,-0.18515361360267524,0.43668738871506596,-0.45209091099331533,-0.04868386932872015,0.14254419782836059,0.5906222815730062,1,0.018679840987636993,0.7962498625207335,103
9,-0.01488650964697591,0.0814433520861344,-0.8738410578062683,-0.17890432771363618,0.7795689736412956,0.8369921961642839,-0.2386066128792239,0.9448727975359648,-0.03702673009528268,0.7740556607812354,-0.7354367574116292,-0.25330250611532,0.6078203533956759,-0.9927935129987453,-0.7982528133951547,-0.27380856081300364,1,0.018679840987636993,0.7962498625207335,103
0,-0.7041587513038305,-0.543403286000067,0.6149867241007532,-0.40305084891983367,-0.6285865157987665,0.5442746146488637,-0.1891209543428527,0.9918090760065206,-0.028349029293135652,0.302840235771368,0.20109154386527672,-0.9531538597211848,-0.34308328597930715,0.6405373062391544,-0.11739146701544234,-0.5266327152952346,1,0.018679840987636993,0.7962498625207335,104
