,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,y,Tau_inv_std,Bo_std,time
0,0.35591109641715146,0.025917604519124948,0.24741142340786837,-0.0457150699144675,-0.07948037186752943,0.901729732145347,0.9691511981560819,0.7088450917853211,0.1821806901555718,-0.593607254390881,-0.4752796899288776,-0.8671695073946102,0.29387001293973314,0.4374658914831493,-0.2979014895131047,0.905086955461567,1,0.02704744803121749,1.3150462970924819,120
1,0.19095485598384565,0.9890124104786606,0.08734708984473061,-0.8565747429881718,-0.7186266317444614,-0.5854433540085529,0.011054816424717284,0.07078586017580424,0.06291016805581995,-0.5341776364177018,0.2110027619073538,0.40578212475315434,-0.8667402303196821,-0.526646405877583,-0.6820853702615943,0.9466048658214559,0,0.02704744803121749,1.3150462970924819,120
2,0.4205069369424663,-0.8342896889080724,0.09673978355574087,-0.7151034062521426,-0.785574538793574,0.2351572358598959,0.823745496576149,0.8106167346945434,-0.7875669475282672,-0.32119611526650726,-0.4753514113746635,-0.47072915304557017,-0.6390549825506286,-0.8828158237765524,0.6334432169764348,-0.08651783189536011,1,0.02704744803121749,1.3150462970924819,120
3,0.5029968811622705,0.5730692285283359,-0.87132740499266,-0.0770589783604525,-0.41605885932885056,0.7045229331338072,-0.36116317394528963,0.38093598032517795,-0.3718974965782873,0.60609161623338,-0.9546518450373982,-0.5886183019818159,0.2708426211223032,0.4125204608199615,-0.38322257105225366,-0.7188392689109615,1,0.02704744803121749,1.3150462970924819,120
4,0.20375975133696667,-0.10672423107207085,-0.5203529319603653,-0.47709897563970016,0.6529244077438634,0.23742461209937815,-0.9729044917613983,-0.8113581248140767,-0.9867093330067549,-0.6509264894836588,-0.2786755626168109,-0.8279533671833252,-0.4349798018611599,0.1776446362383184,0.4962515088645292,0.6750096896682372,0,0.02704744803121749,1.3150462970924819,120
5,0.9299156605134751,0.6716290782389689,0.37899759080966766,-0.5786896856739152,-0.9384691084687811,0.1612104843253772,-0.4677910185653569,0.5821143908632977,-0.021821644928403883,0.37348596037292525,-0.14503277899343803,-0.8414785785920318,0.6010145896078529,0.8237840913065047,0.9056717112726682,-0.624565451688766,1,0.02704744803121749,1.3150462970924819,120
6,0.4062559452416148,0.30204826038969323,-0.4052480740655946,0.6271591727174477,-0.052319568731452826,0.9119602686779322,-0.7347721003283523,0.05452170734909556,0.9731719475410645,-0.14042371943155585,-0.18069896306600386,-0.6761740547919382,0.8714458325215133,-0.33268729321902457,-0.9913273450613462,-0.7307120856731322,0,0.02704744803121749,1.3150462970924819,120
7,-0.7742780081680323,0.7992054984429022,0.35148391197613216,-0.5070646906621397,-0.2619318088791025,-0.6533866599065465,0.594352392527258,-0.22712326373905678,0.026729611055392954,0.646325328500867,0.4910718565119536,-0.2858846798229113,0.6411789178192948,0.5217262798043831,0.264932300214902,-0.2711713687165904,0,0.02704744803121749,1.3150462970924819,120
8,-0.2461632670756102,-0.6301287924983117,-0.7228707369067433,-0.13452002531079366,0.5608224634635646,-0.9579734567008886,-0.11946957785691503,0.7796418054619769,0.06459305594948606,0.08124714512697806,-0.5041377324026111,-0.6074127647595713,-0.49677990031839037,-0.21291233667848997,-0.9508738121311484,0.328918443107177,1,0.02704744803121749,1.3150462970924819,120
9,-0.5896253358680312,0.8727118391647253,-0.328151150598472,0.1538775873448881,-0.5336348271214946,0.025621106317636366,-0.23658180204349555,-0.9717357169484051,0.9747996994473687,0.6419431013795645,-0.7522320153715485,0.6761412053504643,0.6704116900738104,0.7154517975966281,0.7773849643306427,-0.7384068085655433,1,0.02704744803121749,1.3150462970924819,120
