,v_0,v_1,y,Tau_inv_std,Bo_std,time
0,0.14764732377724998,-0.21806076620121284,0,0.00680653011365992,0.7460715789312481,325
1,-0.8587373074015974,0.7173174200158703,1,0.00680653011365992,0.7460715789312481,325
2,0.49984579399276297,-0.06964551404767638,0,0.00680653011365992,0.7460715789312481,325
3,-0.028335527201047483,-0.3772584979949003,0,0.00680653011365992,0.7460715789312481,325
0,-0.008437064341154432,-0.6324225922881672,1,0.00680653011365992,0.7460715789312481,326
1,0.7183694531662084,-0.9764401840696306,0,0.00680653011365992,0.7460715789312481,326
2,0.5039633997037594,0.8667683164958344,0,0.00680653011365992,0.7460715789312481,326
3,0.2624121770987309,0.32139174653746183,1,0.00680653011365992,0.7460715789312481,326
0,0.8933436453642583,-0.7680170019455004,0,0.00680653011365992,0.7460715789312481,327
1,0.40728200431485484,-0.6159716310478083,1,0.00680653011365992,0.7460715789312481,327
2,0.779355425342404,0.2176080061396939,0,0.00680653011365992,0.7460715789312481,327
3,0.8739593132765369,0.6757410780518398,0,0.00680653011365992,0.7460715789312481,327
0,0.8363499893502733,0.5268008620559437,0,0.00680653011365992,0.7460715789312481,328
1,-0.42933937514246234,0.8600788461798425,1,0.00680653011365992,0.7460715789312481,328
2,-0.5968129149712138,0.5931271608446034,1,0.00680653011365992,0.7460715789312481,328
3,0.6330757983960833,-0.7507767731618613,1,0.00680653011365992,0.7460715789312481,328
0,0.08658217405046909,0.45790145579801367,0,0.00680653011365992,0.7460715789312481,329
1,-0.966237107920423,-0.3393223941724557,0,0.00680653011365992,0.7460715789312481,329
2,-0.26255635023085433,-0.9033926685010198,1,0.00680653011365992,0.7460715789312481,329
3,-0.7909396236550583,-0.8051249687672692,1,0.00680653011365992,0.7460715789312481,329
0,-0.523726866427535,-0.9350294228146703,0,0.00680653011365992,0.7460715789312481,330
1,-0.751464808513022,-0.6589037875166888,1,0.00680653011365992,0.7460715789312481,330
2,-0.41959834550913233,0.6460933991086795,0,0.00680653011365992,0.7460715789312481,330
3,0.5986747165985649,-0.786938221589794,1,0.00680653011365992,0.7460715789312481,330
0,0.5210327907195251,-0.9574061653868797,1,0.00680653011365992,0.7460715789312481,331
1,0.6577596424972731,0.2926463789216751,1,0.00680653011365992,0.7460715789312481,331
2,-0.09129958222991741,0.4543286500992261,1,0.00680653011365992,0.7460715789312481,331
3,0.5748123305411745,-0.10026333083769878,0,0.00680653011365992,0.7460715789312481,331
0,-0.11920193673629242,0.7931406332907887,1,0.00680653011365992,0.7460715789312481,332
1,-0.03466473868755826,-0.5392400672797906,0,0.00680653011365992,0.7460715789312481,332
2,0.9077455464459185,-0.32260619544703273,0,0.00680653011365992,0.7460715789312481,332
3,0.2950790173407929,0.6782124771560432,0,0.00680653011365992,0.7460715789312481,332
0,0.599813587290605,-0.6928651758199964,0,0.00680653011365992,0.7460715789312481,333
1,0.13556119251063947,-0.9006115888752761,0,0.00680653011365992,0.7460715789312481,333
2,0.09067223903622001,-0.5399309303079214,0,0.00680653011365992,0.7460715789312481,333
3,-0.32086098642620375,-0.22317352234634957,1,0.00680653011365992,0.7460715789312481,333
0,-0.7649299769925115,0.12486974684060881,0,0.00680653011365992,0.7460715789312481,334
1,0.03235801794597748,-0.0899944377096078,1,0.00680653011365992,0.7460715789312481,334
2,0.3515107820944301,-0.7314231513647986,1,0.00680653011365992,0.7460715789312481,334
3,-0.8094283447923996,-0.04246684930750688,1,0.00680653011365992,0.7460715789312481,334
0,0.27549462137767367,-0.6567757319859613,0,0.00680653011365992,0.7460715789312481,335
1,-0.45614223690737976,0.045328417314908,1,0.00680653011365992,0.7460715789312481,335
2,0.9648613836951137,-0.9503338212741057,0,0.00680653011365992,0.7460715789312481,335
3,-0.7629166905893796,0.5164634076797965,1,0.00680653011365992,0.7460715789312481,335
0,-0.4371601896969539,0.943428532921208,0,0.00680653011365992,0.7460715789312481,336
1,0.08676158172783666,-0.31362357019437814,1,0.00680653011365992,0.7460715789312481,336
2,-0.012494827997872493,-0.47739337908229196,1,0.00680653011365992,0.7460715789312481,336
3,-0.32450110411971567,-0.7669612766618064,1,0.00680653011365992,0.7460715789312481,336
0,-0.4696661932591446,0.8529571527725617,0,0.00680653011365992,0.7460715789312481,337
1,0.4597444638309387,0.8789116841278652,1,0.00680653011365992,0.7460715789312481,337
2,0.634105886858207,0.6183100258837289,0,0.00680653011365992,0.7460715789312481,337
3,-0.8403015491924863,-0.9317782947667141,1,0.00680653011365992,0.7460715789312481,337
0,-0.8699312063161417,0.6446284390622601,0,0.00680653011365992,0.7460715789312481,338
1,-0.9183933866505707,0.15367174325112232,1,0.00680653011365992,0.7460715789312481,338
2,0.8685617019555054,-0.35817738991310355,0,0.00680653011365992,0.7460715789312481,338
3,-0.1349307748216264,-0.24756454715100973,1,0.00680653011365992,0.7460715789312481,338
0,-0.849887939575728,0.2920380269193681,1,0.00680653011365992,0.7460715789312481,339
1,0.3126020072262534,-0.15993789040145812,0,0.00680653011365992,0.7460715789312481,339
2,-0.5219650779222476,0.8424431275591346,0,0.00680653011365992,0.7460715789312481,339
3,0.8636632305201979,-0.7828542138118328,0,0.00680653011365992,0.7460715789312481,339
0,-0.37222832953637686,0.5387431044142554,1,0.00680653011365992,0.7460715789312481,340
1,-0.39369074617364275,-0.9631219064774292,1,0.00680653011365992,0.7460715789312481,340
2,-0.5504059647552988,-0.3319494498736386,0,0.00680653011365992,0.7460715789312481,340
3,0.1517981186056634,-0.01474564322061811,1,0.00680653011365992,0.7460715789312481,340
0,-0.25814651406678046,0.3297684532468075,1,0.00680653011365992,0.7460715789312481,341
1,-0.006683990930524519,0.20415809542361196,1,0.00680653011365992,0.7460715789312481,341
2,-0.5116301112661616,-0.010503877251609062,1,0.00680653011365992,0.7460715789312481,341
3,0.4210808295018795,-0.09721523781959984,0,0.00680653011365992,0.7460715789312481,341
0,0.1872390603123102,-0.9817954905356878,1,0.00680653011365992,0.7460715789312481,342
1,-0.6287803877491833,-0.11308761591043948,1,0.00680653011365992,0.7460715789312481,342
2,0.9014077954107247,0.3364176772790648,0,0.00680653011365992,0.7460715789312481,342
3,-0.9633233208424163,0.26626344566056104,0,0.00680653011365992,0.7460715789312481,342
0,-0.4670757402235881,-0.42463835041111575,0,0.00680653011365992,0.7460715789312481,343
1,0.7605760499099112,0.5128295454420719,0,0.00680653011365992,0.7460715789312481,343
2,0.3339257066957455,0.5418763153711579,0,0.00680653011365992,0.7460715789312481,343
3,0.11720493963349599,-0.8619998826761797,0,0.00680653011365992,0.7460715789312481,343
0,-0.45428439419645006,-0.23143237093930513,1,0.00680653011365992,0.7460715789312481,344
1,-0.33612271949037487,0.947194610702029,1,0.00680653011365992,0.7460715789312481,344
2,-0.10738802319645879,0.5266778715599227,0,0.00680653011365992,0.7460715789312481,344
