,v_0,v_1,y,Tau_inv_std,Bo_std,time
0,-0.1596340657184523,-0.27352100606982876,1,0.00680653011365992,0.7460715789312481,50
1,-0.6302466244770966,0.03656545633495245,0,0.00680653011365992,0.7460715789312481,50
2,-0.9827890959824614,0.9378724134389724,1,0.00680653011365992,0.7460715789312481,50
3,0.6027625120329219,0.5146239772173089,1,0.00680653011365992,0.7460715789312481,50
0,-0.813783426656284,0.943311839979575,1,0.00680653011365992,0.7460715789312481,51
1,-0.03228003907270782,-0.5149545970038718,1,0.00680653011365992,0.7460715789312481,51
2,0.06224765961450629,-0.4289115290704024,0,0.00680653011365992,0.7460715789312481,51
3,0.7252607541032792,-0.9177996930782526,1,0.00680653011365992,0.7460715789312481,51
0,0.9683837010851535,-0.3331754679706933,0,0.00680653011365992,0.7460715789312481,52
1,0.34740324933827504,-0.6072191655709509,0,0.00680653011365992,0.7460715789312481,52
2,-0.29110707071795283,0.626731906364121,1,0.00680653011365992,0.7460715789312481,52
3,-0.5043008929774779,-0.08277734970757233,0,0.00680653011365992,0.7460715789312481,52
0,-0.8253007141956499,-0.539045800896544,0,0.00680653011365992,0.7460715789312481,53
1,-0.17787785872217454,-0.378434602879826,0,0.00680653011365992,0.7460715789312481,53
2,0.13191178152301108,0.09012740756770099,1,0.00680653011365992,0.7460715789312481,53
3,0.6141988856607534,0.836310214567195,0,0.00680653011365992,0.7460715789312481,53
0,-0.2697888339546122,-0.09758816821332417,1,0.00680653011365992,0.7460715789312481,54
1,-0.007879302464421034,-0.8487558668097261,1,0.00680653011365992,0.7460715789312481,54
2,0.1435231646554418,-0.4207319884520828,1,0.00680653011365992,0.7460715789312481,54
3,-0.38239108242315045,-0.2502476669895588,0,0.00680653011365992,0.7460715789312481,54
0,0.8480702311488506,-0.6842588389304161,0,0.00680653011365992,0.7460715789312481,55
1,0.7338301536315945,-0.8316861182770836,1,0.00680653011365992,0.7460715789312481,55
2,0.14714736787525529,-0.43612046627417445,1,0.00680653011365992,0.7460715789312481,55
3,-0.48743888437998906,0.127960823916627,0,0.00680653011365992,0.7460715789312481,55
0,-0.3982533399067625,-0.626108367316244,0,0.00680653011365992,0.7460715789312481,56
1,-0.3536346460635611,0.3314991405766181,1,0.00680653011365992,0.7460715789312481,56
2,0.13394160193842675,-0.20349208220247061,1,0.00680653011365992,0.7460715789312481,56
3,-0.24117016895080678,-0.9788369282427141,1,0.00680653011365992,0.7460715789312481,56
0,0.6489389518265636,-0.6373005350056005,0,0.00680653011365992,0.7460715789312481,57
1,0.7546535364141052,-0.0008973853067215654,1,0.00680653011365992,0.7460715789312481,57
2,0.9298528664453569,-0.9929089063805383,0,0.00680653011365992,0.7460715789312481,57
3,0.8472886932767703,0.25888782646908837,1,0.00680653011365992,0.7460715789312481,57
0,-0.9324905791535834,-0.02178498406883067,0,0.00680653011365992,0.7460715789312481,58
1,0.6921701945617658,-0.17719600038045114,0,0.00680653011365992,0.7460715789312481,58
2,0.26283074746152946,-0.41811352546773195,1,0.00680653011365992,0.7460715789312481,58
3,0.08560057786041875,-0.5436372401933924,0,0.00680653011365992,0.7460715789312481,58
0,0.10788204500117282,-0.20750421258926655,1,0.00680653011365992,0.7460715789312481,59
1,-0.9037464548398466,0.05134512218570553,0,0.00680653011365992,0.7460715789312481,59
2,-0.6939228363762193,2.032198830792531e-05,0,0.00680653011365992,0.7460715789312481,59
3,-0.48782644056770486,0.08618631573902125,0,0.00680653011365992,0.7460715789312481,59
0,-0.2418029491324598,0.13419633435922806,0,0.00680653011365992,0.7460715789312481,60
1,0.19118502531424375,-0.10028220228909479,0,0.00680653011365992,0.7460715789312481,60
2,-0.08596034921056273,-0.37669800424920896,1,0.00680653011365992,0.7460715789312481,60
