,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,y,Tau_inv_std,Bo_std,time
0,-0.7167394618465186,-0.37691127774482003,0.10958458312866881,-0.7483771627792852,-0.012234839021582511,0.8422556797210494,-0.24030993171127735,-0.7471006971133356,1,0.02573912524224449,1.2296190073402513,130
1,0.9975017429143054,0.5418471457447154,0.4602199205651134,-0.9367624080712647,0.620677404395974,-0.8970063520904699,0.14243560616742745,-0.32111886987176175,1,0.02573912524224449,1.2296190073402513,130
2,-0.5643470561689532,0.5283263210248328,0.8955151017160585,0.4122046303063682,0.8632930511595476,-0.12224065258961558,0.2538347981898468,0.3345847143143408,1,0.02573912524224449,1.2296190073402513,130
3,-0.843124735864158,-0.8659642995522778,-0.03322379592513092,0.770518711939038,0.6023448897243184,0.48212886056504334,-0.534779362875371,0.8829240584299614,0,0.02573912524224449,1.2296190073402513,130
4,0.8457517348923713,-0.04063057322077923,0.6744279880103754,-0.7793438772942205,0.053257889139470826,-0.7085200062216337,-0.9562981045014229,-0.280062230472768,1,0.02573912524224449,1.2296190073402513,130
5,0.6279088509426871,0.7257179713294493,-0.1033943380668898,-0.791247570485089,0.7484402232542067,-0.409891248931433,0.6064199822906005,-0.7035539113747711,1,0.02573912524224449,1.2296190073402513,130
6,-0.678995624123522,-0.8656136187132948,0.5579834813489306,0.8338007004435692,0.4229529132299472,-0.2145543165948185,0.23460560271225694,-0.7236270012205785,1,0.02573912524224449,1.2296190073402513,130
7,0.37945607512410917,-0.7834475652805342,0.4132080047889126,0.5703977151359767,-0.07352433901446487,-0.7702403313683928,-0.4352428458147828,-0.6602944212199036,1,0.02573912524224449,1.2296190073402513,130
8,0.27620815857445113,-0.6769378144168203,0.11365953870738754,0.07333629499234418,0.48556766160320164,-0.3860197103630174,0.9633826227029625,-0.28128995689673797,1,0.02573912524224449,1.2296190073402513,130
9,0.7578562204761712,0.34294544037495656,0.083786575050391,0.1384634791301338,0.6717897910073445,0.5190429423481311,0.654145927728291,0.46557581613532517,0,0.02573912524224449,1.2296190073402513,130
0,0.3003072109434981,0.8962183316805397,-0.22394222643198747,0.2825923162918913,0.3810241088129014,-0.7467813844510927,-0.5210664480561431,-0.49168586547856497,1,0.02573912524224449,1.2296190073402513,131
1,-0.14711670803689825,0.6780050941691322,0.4900672937563102,-0.23864143862695397,-0.4766141543576614,-0.8933324161867746,-0.12620723906862152,-0.5820417695386575,1,0.02573912524224449,1.2296190073402513,131
2,0.18882203569902378,-0.8021929443258002,-0.5518129392485209,0.16852480835842454,0.9181621402516853,-0.5802323530605802,0.3226749204856141,0.005225905681044418,0,0.02573912524224449,1.2296190073402513,131
