,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.003797383929723841,-0.00952616540703849,-0.02248213895065418,-0.0097996650231017,0.0026787156178618154,0.03448970280605845,0.0020059290200755697,0.0009594542728265099
2,-0.008057519229412557,-0.018940270646315815,-0.044689004461694465,-0.01902463397178694,0.0046383253869191066,0.06873368843964078,0.003318526469086258,0.0016344580285392318
3,-0.012780212285802617,-0.02823527192984726,-0.06660658473910672,-0.027669957301322934,0.005886702402774446,0.10270632916568978,0.00393884455074478,0.0020244607195071262
4,-0.017965164806370226,-0.037406637016956346,-0.08822351678299839,-0.035732299495816744,0.0064322222153272435,0.13638211994076022,0.0038683430389372386,0.0021281860500639294
5,-0.023612172700629097,-0.04644912422245412,-0.10952736196414217,-0.04320823916774502,0.006284832059593626,0.16973583617000898,0.0031107416459836834,0.0019460317551096562
6,-0.029719651664941726,-0.05535741327584903,-0.130505758552548,-0.05009631217295052,0.0054530423778720305,0.20274275943676168,0.0016694802399696007,0.0014774830170067865
7,-0.03628642988981434,-0.0641264900269905,-0.15114701103284348,-0.05639478952028504,0.003946816982699275,0.23537899631556902,-0.00045003842354562895,0.0007233432966824438
8,-0.0433093803858694,-0.07275184233282012,-0.1714394804553198,-0.06210328431557155,0.001777652398912366,0.26761984348808765,-0.003242243271232237,-0.00031572758795084255
9,-0.050785681049830056,-0.0812277531915398,-0.19137122257452102,-0.06722178871470047,-0.0010439376298130298,0.29944234168535555,-0.006700374794081698,-0.001638218313625428
10,-0.05871209797450849,-0.08955030694480487,-0.21093095982979174,-0.07175166379937664,-0.004506231627499524,0.3308235777158721,-0.010816515968055551,-0.003242828488158045
11,-0.06708439095319008,-0.09771474494806126,-0.2301074745507167,-0.07569514379548575,-0.008597302633105208,0.36174089824978983,-0.015582761267057266,-0.005126827969925918
12,-0.07589818324300479,-0.10571604218251601,-0.24888992995824658,-0.07905394630600898,-0.013304689845564877,0.39217247746468464,-0.02098974086374561,-0.007288521636403145
13,-0.08514783724064334,-0.11355022427056127,-0.26726793911046,-0.08183250211812304,-0.0186152969891773,0.42209720621442637,-0.02702681205207902,-0.009724243136239652
14,-0.0948282591366485,-0.12121315170550889,-0.28523039968905495,-0.08403479381491746,-0.024515878218343,0.4514941933288248,-0.0336834065813999,-0.012431602406299147
15,-0.10493313229660406,-0.1287006426131832,-0.3027677275802707,-0.08566624808519968,-0.030992233553561732,0.4803432204835727,-0.040947104721271166,-0.015406155250344833
16,-0.11545538670198718,-0.13600837239788338,-0.31987018064565176,-0.08673228013112749,-0.03803101884755744,0.5086253130189831,-0.048805725874538575,-0.01864416711436312
17,-0.12638797377272049,-0.14313285157009736,-0.33652808435476456,-0.08724048078100621,-0.04561695762823348,0.5363211468407196,-0.05724655281261548,-0.022141637021318994
18,-0.1377232216597658,-0.15007049093431996,-0.35273204923170554,-0.08719716186055626,-0.05373493432768983,0.5634131715650041,-0.06625472853402858,-0.025893675609917732
19,-0.14945338339029224,-0.15681785320453534,-0.3684739279864362,-0.0866113380541062,-0.062370231968876144,0.5898836980113278,-0.07581532470524488,-0.02989493843349522
20,-0.16156932047223393,-0.1633715631501652,-0.383745003624019,-0.08549191484724439,-0.07150701373760926,0.6157165276524608,-0.08591356612159806,-0.034139994541325214
21,-0.1740622620221015,-0.16972820132381994,-0.3985375457697107,-0.08384875049307056,-0.08112881299983155,0.6408951210075409,-0.09653279075260368,-0.03862368562355878
22,-0.18692256274482966,-0.1758848897517039,-0.41284430606269873,-0.0816925458203156,-0.09121959934885604,0.6654056857946986,-0.10765673616657234,-0.04333943856758815
23,-0.2001401833820502,-0.1818390195429171,-0.42665699345663743,-0.07903376593081357,-0.10176343811138855,0.6892328097326179,-0.11926783664340179,-0.0482807492894759
24,-0.21370491798940594,-0.1875877097365821,-0.43997005376856224,-0.07588505780517862,-0.11274253971151404,0.71236327385598,-0.1313485667300034,-0.05344076421715005
25,-0.2276061127213731,-0.19312864999371007,-0.4527771588008612,-0.0722590354625191,-0.12414009135182402,0.7347851941520864,-0.1438804442166257,-0.05881281774619862
26,-0.24183268671833003,-0.1984594613291596,-0.4650719991138297,-0.0681682179261775,-0.13593906413995072,0.7564860891333169,-0.1568437339477532,-0.06438919087786321
27,-0.25637360347041604,-0.2035779999842726,-0.47685030673988604,-0.0636270603000012,-0.14812197849776165,0.7774552273858828,-0.17022034454178825,-0.07016241915999655
28,-0.271216336315969,-0.20848289588023014,-0.48810649023734554,-0.05864963125730327,-0.16067043622058863,0.7976826428889519,-0.1839901667537438,-0.07612441815754356
29,-0.2863489392805534,-0.21317177485479455,-0.4988371512762214,-0.053251332631661874,-0.17356719118088737,0.817158830059598,-0.1981327864959056,-0.0822670120903577
30,-0.301759522027724,-0.21764343811491943,-0.5090376522102351,-0.04744787550938473,-0.18679367339980635,0.835875795775209,-0.21262762697304194,-0.08858146330089989
31,-0.31743510141676595,-0.22189643885274074,-0.518706128261333,-0.04125505578533234,-0.20033194675672927,0.8538259314305159,-0.22745435983011159,-0.09505899198608869
32,-0.33336239038559484,-0.22593011800004908,-0.5278394411480825,-0.03468955605105878,-0.21416370405074447,0.8710026177649302,-0.2425914036765925,-0.10169084931591255
33,-0.3495285107548338,-0.22974321620387206,-0.5364353547262986,-0.027768976785265354,-0.22827052109788992,0.8874001570232539,-0.25801773467677624,-0.10846724383534401
34,-0.3659201653340554,-0.233335015144924,-0.5444932005194868,-0.020510129211630868,-0.2426336412286636,0.9030136322671569,-0.2737117274240012,-0.11537856881782949
35,-0.3825236280199723,-0.23670513103131124,-0.5520114261097824,-0.012931626001044971,-0.2572349858679308,0.9178390501229474,-0.2896514795827011,-0.12241526135576342
36,-0.3993252459962666,-0.23985309347708625,-0.5589904078242652,-0.0050513930335341906,-0.2720551160842315,0.9318737325727859,-0.305815573266767,-0.12956730014729012
37,-0.41631058922853115,-0.24277894003561434,-0.565429954079435,0.0031114564307246073,-0.28707660503311727,0.9451148642660918,-0.3221813932344351,-0.13682422421065144
38,-0.4334657217773178,-0.24548273265832804,-0.5713317042677939,0.011537927761623962,-0.3022795582235771,0.9575611712304655,-0.3387275051407166,-0.1441756283335509
39,-0.45077630599815494,-0.24796465901877135,-0.5766968729852853,0.02020876736738922,-0.31764654439618134,0.9692124598234177,-0.35543120023099345,-0.15161097005663987
40,-0.46822809441734575,-0.25022505514189836,-0.5815277322772525,0.029104781100576654,-0.3331582425215496,0.9800691888461293,-0.3722713030215375,-0.15911880179130372
41,-0.48580673646109374,-0.25226476643994283,-0.5858268657875447,0.03820527875174706,-0.3487965601766647,0.9901316824215014,-0.3892250356746695,-0.1666885394230207
42,-0.5034970559638192,-0.2540845150367253,-0.5895980026068663,0.047491195876184555,-0.3645429723279543,0.9994027811583694,-0.40627084621234205,-0.17430876463952027
