,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.026261246818998885,0.0007271272460103728,-0.007370424705742007,0.01604138070679495,0.010701513514199346,-0.011733906041323738,0.025448697875351756,-0.005919428849810893
2,-0.05230734306846818,0.0016375940259949484,-0.014666103693740995,0.03228416171352655,0.02091651883314749,-0.023449925028044993,0.05096600283135655,-0.011536873423013128
3,-0.07812695077481968,0.0027317058429089935,-0.02188790097781701,0.04871518431886901,0.030638957022982694,-0.03514861753390397,0.07653103284846097,-0.016852144040513606
4,-0.10371035014136143,0.004010736073096821,-0.029036873629699422,0.06532183632636956,0.03986241235453114,-0.046830104395789884,0.10212569386730985,-0.021864788428471282
5,-0.12904822674063787,0.0054752605954004885,-0.03611323241725095,0.08209129801565274,0.04858113818479115,-0.058495426675700624,0.12773121729999903,-0.02657475110335572
6,-0.15413084199593063,0.007126469393796797,-0.043117880114248774,0.09900948075505611,0.05679083445767408,-0.07014496298663253,0.15332918827048947,-0.030982497564487677
7,-0.1789500925227656,0.008965500211407962,-0.050051435520643506,0.11606301535108066,0.06448780228747886,-0.08177968053147011,0.1789008676610132,-0.03508754363885691
8,-0.20349828106738377,0.010992880551124573,-0.056914145031411456,0.13323753964038132,0.07166808493299204,-0.09340127020920608,0.20442896326322268,-0.03889106840909262
9,-0.22776738666426932,0.013209814596440106,-0.06370626951326241,0.15051904300864016,0.07832978437090043,-0.10501034820350591,0.229896325062801,-0.042393391077587994
10,-0.2517505598690739,0.01561716928524659,-0.07042778020628415,0.1678928396712046,0.08447088258358526,-0.11660823325777492,0.25528533656955654,-0.04559458513224013
11,-0.27544186705537554,0.01821592395488847,-0.07707920425260717,0.18534396327008862,0.09009136257260875,-0.1281964894163149,0.2805796337293571,-0.04849566525680582
12,-0.29883507770574047,0.02100727708133776,-0.0836604712346759,0.20285717039909834,0.09519031100430364,-0.13977603765618263,0.3057630026026983,-0.05109693207067867
13,-0.32192498587153207,0.02399191451457483,-0.09017117952716669,0.22041741764096356,0.09976895532576202,-0.15134879878037244,0.3308195457452179,-0.05339951738581061
14,-0.34470722517262375,0.027170921048350727,-0.09661082345936767,0.2380090143209712,0.10382812187225199,-0.16291642469849776,0.35573361308962737,-0.05540410920687999
15,-0.3671771622758735,0.030545109039526785,-0.10298012443931592,0.2556159567615647,0.10737039418487615,-0.17448071816670496,0.3804901267338969,-0.05711168739102768
16,-0.38933111302767154,0.034116048441589664,-0.10927758908020047,0.2732224453059209,0.11039901117716922,-0.18604321184819617,0.4050751161416438,-0.05852231047238021
17,-0.4111662621321728,0.03788429972708385,-0.11550302974192383,0.2908120152343616,0.11291722165545115,-0.19760534496944804,0.4294737468157721,-0.0596377834263464
18,-0.4326795513008781,0.0418508680119255,-0.12165576338719342,0.3083688701789904,0.11492899931289513,-0.2091693707207648,0.45367278182292925,-0.06045860475896503
19,-0.4538696496898318,0.04601743392062452,-0.12773535148826698,0.3258758337400305,0.1164404516262606,-0.22073750874099018,0.47765864228787014,-0.06098464944962256
20,-0.4747339197906648,0.050384224313658243,-0.13374051053111213,0.3433165812412593,0.1174570889872284,-0.23231126076692188,0.5014187736051815,-0.061217408264742534
21,-0.49527185347529445,0.05495244232716434,-0.13967052988373618,0.3606740906753194,0.11798515746062799,-0.24389275948307954,0.5249407350784061,-0.061157651229595045
22,-0.5154826515752489,0.05972396566710125,-0.14552395911998905,0.37793161727015834,0.1180321375240313,-0.2554840738940608,0.5482130029762996,-0.060805327867195835
23,-0.5353659157541182,0.06469785794328942,-0.15130033442671276,0.39507165932650445,0.1176059275188891,-0.2670867778719851,0.5712247037191496,-0.06016137207854699
24,-0.5549222886169372,0.069876960072637,-0.1569981186365591,0.4120774433618999,0.11671505846729013,-0.2787036924330367,0.5939639805082536,-0.05922604825823563
25,-0.5741521573668549,0.0752612563864325,-0.16261565736024197,0.4289315335767825,0.11536859547427747,-0.2903361984921248,0.6164207650971093,-0.057999713785145346
26,-0.5930570012446663,0.08085168638970341,-0.168152204907977,0.4456163838348135,0.11357623773147507,-0.30198694014891736,0.6385859806034595,-0.0564820641263849
27,-0.6116380048564178,0.08664941908419882,-0.17360587290351115,0.4621144993610218,0.11134910317341307,-0.31365789183549797,0.6604498833926635,-0.054673524893796954
28,-0.6298968359262822,0.09265478431007701,-0.17897553038062097,0.47840864985538123,0.10869718033516762,-0.32535104485087274,0.6820039365274364,-0.052573837723250194
29,-0.647836321621188,0.09886855636189196,-0.1842592598686551,0.49448158549384713,0.10563268439082862,-0.33706880595230726,0.7032393100140455,-0.05018286641338543
30,-0.6654584259839986,0.10529173649852952,-0.18945557319939355,0.510315097114818,0.10216711854170923,-0.348813029412829,0.7241488078655883,-0.047500252282644206
31,-0.6827665053653358,0.11192481409934474,-0.194562671573134,0.5258925254802511,0.09831340060312344,-0.36058585426127976,0.7447248288814956,-0.04452518224089297
32,-0.699763467307303,0.11876767774762034,-0.19957882197283516,0.5411957659026498,0.09408440033558996,-0.3723894821041106,0.7649609173046892,-0.04125708475769063
33,-0.7164527874016298,0.12582153494390508,-0.20450262487842075,0.5562077275098356,0.08949351083523915,-0.384225772763535,0.7848506410792074,-0.03769538721333332
34,-0.7328384394952023,0.1330862075946565,-0.2093312040179296,0.5709111041479253,0.0845546318594147,-0.3960973765924123,0.8043883824770643,-0.033838424355498
35,-0.7489240674935944,0.14056260923657565,-0.214063983667648,0.5852883870015237,0.07928221774878974,-0.40800575938552586,0.8235690640118251,-0.029685346357445797
36,-0.7647140991762396,0.14824951234280287,-0.2186983340316152,0.5993227927458407,0.0736905336327478,-0.4199535309936159,0.8423880411397661,-0.025234938844576615
37,-0.7802126355798755,0.15614785166965495,-0.22323273802792787,0.6129969152745234,0.06779499080694862,-0.43194220038755116,0.8608408797883118,-0.020485846266600993
