,v_0,v_1,y,Tau_inv_std,Bo_std,time
0,0.6080802574474908,-0.6756600534296604,0,0.0041320285944840135,1.0968186333646621,375
1,0.210237551697934,0.16201176802574935,1,0.0041320285944840135,1.0968186333646621,375
2,0.009935395910251055,0.3968412801510619,0,0.0041320285944840135,1.0968186333646621,375
3,-0.9891704417012137,0.4564294521610677,1,0.0041320285944840135,1.0968186333646621,375
0,-0.5901129780968652,0.5896641116689718,1,0.0041320285944840135,1.0968186333646621,376
1,0.7265376126937861,0.4023257698039526,1,0.0041320285944840135,1.0968186333646621,376
2,0.9586321322165634,0.3691525277969603,0,0.0041320285944840135,1.0968186333646621,376
3,-0.23371132262989636,0.18042139464897278,1,0.0041320285944840135,1.0968186333646621,376
0,0.1706045034774768,-0.11721781898249484,0,0.0041320285944840135,1.0968186333646621,377
1,-0.4719968996615982,0.06726108939653508,1,0.0041320285944840135,1.0968186333646621,377
2,-0.3388672448832102,-0.23233711218365505,1,0.0041320285944840135,1.0968186333646621,377
3,0.371991781619488,-0.4777111037521182,0,0.0041320285944840135,1.0968186333646621,377
0,0.5079584051409483,-0.3424660835505047,0,0.0041320285944840135,1.0968186333646621,378
1,-0.5275597863986179,0.9390552114550381,1,0.0041320285944840135,1.0968186333646621,378
2,0.5629465374885221,-0.11430796196075543,0,0.0041320285944840135,1.0968186333646621,378
3,-0.3449101080578978,0.4846087226928397,1,0.0041320285944840135,1.0968186333646621,378
0,-0.12016781235680485,-0.5909004187022953,0,0.0041320285944840135,1.0968186333646621,379
1,-0.34474523312061844,0.3394670536371356,1,0.0041320285944840135,1.0968186333646621,379
2,0.21228043134372698,-0.2236013446077587,0,0.0041320285944840135,1.0968186333646621,379
3,-0.634848025217563,0.9809633413082015,1,0.0041320285944840135,1.0968186333646621,379
0,0.5711957085349486,-0.43047822670589575,0,0.0041320285944840135,1.0968186333646621,380
1,0.4454627698973814,0.5357359433144766,0,0.0041320285944840135,1.0968186333646621,380
