,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.011291734762032934,-0.009870801672032137,0.0016645755909475701,0.0060116090954596135,0.004675049332853787,0.021567912098757525,0.013015556165134723,0.00490101445135499,-0.0063202062440959605,-0.010118330375163964,0.0010613170052072296,0.01596839483426349,0.025190471756231125,-0.02803513503361099,-0.006145888198176408,-0.017554862444889463
2,0.02288428310148105,-0.02038644220115704,0.003739121509637955,0.01210373027886913,0.009794326981614976,0.042236633792344325,0.026325329662060026,0.009976069486795469,-0.012861149864637267,-0.02020147618871171,0.001954285735444483,0.03158156201291629,0.05046401286578872,-0.05669453959187898,-0.012107856852989318,-0.03492271599249197
3,0.03477215289399149,-0.0315531954164312,0.0062267628031112965,0.01826834338340988,0.015353807600962943,0.06199213054100139,0.039916538745132235,0.01521791037292669,-0.019614912463122747,-0.03023758639207985,0.002681547881172419,0.04682715483292976,0.07579838317445475,-0.08597275447147368,-0.01787871224647697,-0.05209650111887465
4,0.04695150912803836,-0.043376067305354704,0.009129751300381739,0.02449711131756116,0.02134697898696869,0.08082042076828322,0.05377639768185416,0.02062008577923674,-0.026574062077582172,-0.040216530478923485,0.0032453409032555114,0.06169413151063252,0.10117035182742506,-0.1158635021959653,-0.02345108563346887,-0.06907126094456584
5,0.059417526568052104,-0.055860929487403066,0.012450249943200542,0.030781864872482023,0.0277677663769762,0.09870971188921662,0.0678912860386528,0.026175282634140984,-0.03372918494563565,-0.05012748969258052,0.0036482829800782435,0.0761706670301685,0.1265588500712873,-0.14636009585980947,-0.028817881585583294,-0.08584197494077139
6,0.07216502939324188,-0.06901239707711704,0.016190700080495835,0.037114259664303706,0.03460946365853723,0.11564831593216685,0.08224793870147651,0.03187679582599179,-0.04107128944410654,-0.05995893762349791,0.003893628346525735,0.09024630672337697,0.1519408986490116,-0.17745513120342515,-0.03397073398220929,-0.10240440224461755
7,0.08518930836611305,-0.08283420315848877,0.020352605943954716,0.04348485943944547,0.04186474976308707,0.1316261742105045,0.09683310785436594,0.03771787810771893,-0.04859053328433921,-0.06970119399897223,0.003985053780517667,0.10391097054622411,0.17729573010903177,-0.20914046933353347,-0.03890326785791265,-0.11875390375127726
8,0.09848615659006454,-0.09733038972674546,0.02493770213035551,0.0498850239778279,0.049526744924970556,0.146633995438346,0.11163330569009322,0.04369091060120911,-0.05627653680147632,-0.07934286229939413,0.003926190236265892,0.11715493945093025,0.20260272089782727,-0.24140771508100123,-0.043607458186834425,-0.13488715301568943
9,0.112049464750551,-0.11250315886534046,0.029946811688173702,0.056304956088379265,0.0575878804057377,0.16066483794218156,0.1266350647709945,0.04978882337814966,-0.0641192348142039,-0.08887395486577088,0.0037213084801525076,0.129969356231471,0.22784073548198464,-0.2742474529746586,-0.0480759384164311,-0.15080066139815362
10,0.12587433612998167,-0.12835532484066792,0.03538124165169432,0.06273580564821901,0.06603960405778175,0.173711944337962,0.14182509306011115,0.05600528487813272,-0.07210763018050947,-0.0982835067974337,0.0033748587454089374,0.14234589965435973,0.25299123330178536,-0.30765007603656436,-0.052301119266714435,-0.16649156398660458
11,0.13995580055291912,-0.14488860416145988,0.04124117133089905,0.06916813633598218,0.07487404204327164,0.18576947142110312,0.15719019785652244,0.06233304521808686,-0.08022982194484324,-0.1075611215260901,0.002891612696284407,0.15427634514838373,0.27803349686293033,-0.3416052631672022,-0.05627604582246892,-0.1819574272561214
12,0.15428823404047365,-0.16210393068620976,0.04752711002129806,0.07559140160515798,0.08408249958619729,0.19683291582320672,0.17271629655010579,0.068765054082636,-0.08847414818236388,-0.11669673576724193,0.0022770287765009334,0.16575419222590448,0.3029492060198514,-0.37610219220318664,-0.05999290266165591,-0.1971960535256766
13,0.1688663754030486,-0.18000195854470702,0.05423878908469315,0.08199649845255963,0.09365594107600717,0.20690021221411614,0.18839057502575274,0.07529466760380521,-0.09682877379905674,-0.12568038244553126,0.0015364542216385613,0.17677257024203707,0.32772091265268094,-0.4111287714638623,-0.06344485295652236,-0.2122065882978207
