,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,y,Tau_inv_std,Bo_std,time
0,0.49581103299270746,-0.7825353601981955,-0.9980304471725903,-0.40687338232425896,-0.9960629952623785,-0.3587246952289138,-0.8150443387553221,0.18255621921880927,-0.6161067412475629,0.8234492112012686,0.7776023135150352,-0.02478841433814205,-0.44944246238546093,-0.7946211156394258,-0.8158468219029749,0.711485568062389,1,0.017760390094346865,0.8768254048530769,140
1,0.5095670092026658,-0.2787160939119704,-0.9205797704683005,0.764201950876352,0.01475992127732817,0.4738349864334308,0.6723026067909972,-0.6943851311960478,0.01755958430286042,0.801612151809713,-0.49722485096392544,-0.6721045492079474,0.1919437533020476,0.9821579413600241,-0.17291225027430657,-0.3767805124385324,1,0.017760390094346865,0.8768254048530769,140
2,0.48179531489520655,-0.712023911186451,0.07622346952967529,0.24191577261613562,0.10390731325502855,-0.007919458929895873,-0.9311267051810519,0.016476471631971634,-0.436741306873744,0.4019891091402197,0.041441347489506786,0.6905365343420411,0.3404366979955915,0.9043860998761959,-0.87186553115711,0.18592885761482325,1,0.017760390094346865,0.8768254048530769,140
3,-0.7121124223463944,-0.048764527951631775,0.10622686436250706,0.4460597306298524,-0.4937164316252316,0.5365619672965714,0.6879393738511079,-0.05981006060118199,0.9661298607103386,-0.6483772788530779,-0.5772072093670999,-0.5734859310205376,0.3516599677621213,0.6089257853157379,0.7261133121383199,-0.5547939713637167,0,0.017760390094346865,0.8768254048530769,140
4,-0.19132630314289467,0.0033598433076291734,0.5502295231448291,-0.6516932588179647,-0.3454681894782481,-0.35719587845871015,-0.4772266681661268,0.9194701882250094,-0.3927246436484719,0.1906039552198333,-0.224865258004868,0.3531419569406602,0.008962902907167392,-0.6553850710797793,0.5606458368776084,-0.1691327181054305,1,0.017760390094346865,0.8768254048530769,140
5,0.09949253862216789,0.19219705825185973,-0.7963648209795129,-0.9329262728187249,-0.36463619557600824,-0.6244934765687038,-0.3298379876413853,0.3639883971263702,-0.9162414366893694,0.25449319889591204,0.48462518089359286,-0.5237864416227187,0.18446905816032122,0.32356344840931395,-0.41645226912178246,0.6647592081322642,1,0.017760390094346865,0.8768254048530769,140
6,0.9535158987286534,0.31940575333972054,0.47205545257312687,-0.7018449213240674,0.40747715364092807,0.4330104955928449,0.743037646761725,-0.8999037323519339,-0.4309117763634509,-0.1263760348955627,0.16095266954492926,0.30530501838280566,0.4175327636734367,0.21351179513293306,-0.41185527189747284,0.6754828087574263,0,0.017760390094346865,0.8768254048530769,140
7,-0.48844462872639327,-0.1558651487609386,-0.9848520870983122,0.5157643151328575,0.16468019466027184,-0.8107372140283151,0.5575124362174311,-0.6874337016581904,-0.7441297060288528,0.7476849155549663,0.6460688960462375,-0.3156276088468697,-0.04076748663382479,-0.19078046537614868,0.46911276946249436,0.9156986153224489,1,0.017760390094346865,0.8768254048530769,140
8,-0.33080944125617706,-0.29460656237832494,-0.843402088184944,0.9686074980038688,-0.9190021868773224,0.6389034022985138,-0.5310260360038668,-0.5671110485889328,-0.5310838515132936,-0.873833154354827,-0.47053160096556157,-0.9333617838391985,0.6890342661903783,-0.7117724783652111,-0.21910851215835425,0.43716639216084263,1,0.017760390094346865,0.8768254048530769,140
9,0.306885303929638,-0.952125117955305,-0.7795985903049574,-0.7974004777484667,0.6393589670396074,0.3676123373237594,-0.5092548407876911,0.3401978419887246,-0.4572687000303195,-0.9322937312974389,0.28182248721702363,0.5909665062852612,0.48776666624800424,-0.008850473406845971,-0.4048260753285342,0.3998605466880092,1,0.017760390094346865,0.8768254048530769,140
0,0.8347709679032977,0.044789795271237276,-0.9139338360555314,-0.15722762240440114,0.42841444244292926,-0.6911282271481527,-0.899171837972637,0.392493290294883,0.7533227926880279,-0.654766059314057,-0.9529905188758145,0.1881371364683475,0.59147171564722,-0.5757372326977099,-0.04356726401927835,-0.2907515059638752,0,0.017760390094346865,0.8768254048530769,141
1,0.258341595946461,-0.02869229413778185,0.3426579133125176,-0.44146784490640245,-0.9084137331780795,0.7711372867950022,-0.8201451777256001,0.5063237120487447,0.5255925414829787,0.12703860250581323,-0.6294168448733246,-0.8855518467775025,0.30550467597698394,0.9437828896544505,0.368699999358465,0.9324821148670575,1,0.017760390094346865,0.8768254048530769,141
2,0.6874818329045029,-0.5791921522838004,-0.7222586391728665,-0.31152565116844566,0.01602921267126578,-0.4254634922718674,0.05181738367565747,-0.2781813218201048,0.9520455019624434,0.9017436731960391,-0.3456687660156663,0.0014880511866282031,-0.20894020511939004,-0.039627488874526495,0.4230170572516474,0.23799218741903183,0,0.017760390094346865,0.8768254048530769,141
3,0.14207830385261633,0.03089380174541634,-0.10866779458728582,-0.17615758658099212,-0.7470012905015193,0.38139356952803793,-0.6413694617827355,0.9685475518108013,0.647563440236069,-0.1085521048863296,0.817182934264086,-0.3363917404118044,-0.39569303155938695,-0.1414083418096177,0.23190561453641245,0.33069686506732254,1,0.017760390094346865,0.8768254048530769,141
4,-0.36894194833196825,0.9865276360126713,0.754179169249265,-0.4434517795850692,-0.39449028947628206,-0.3580461974427176,0.62119813843666,0.6715514314685054,0.09517511411052637,-0.39035772397927215,-0.9899599142265207,-0.815141868657046,-0.5160679610553223,-0.9844191562769851,-0.9143033649376204,0.1244959664794627,1,0.017760390094346865,0.8768254048530769,141
5,0.7312684543887504,-0.7069660035559728,-0.25845820010909826,-0.8334267112810816,-0.014862707377652828,0.3881185536312275,0.2367458616896616,-0.0524704221893344,-0.7762258835700098,-0.5542189949809448,-0.27318336375515795,-0.86122920816151,-0.7876860207909588,0.7757007148184514,0.33559340290227735,0.2635427021787793,1,0.017760390094346865,0.8768254048530769,141
6,0.14251282358109352,0.6004661079875853,-0.8340294415320488,0.8367664401514909,-0.6336913737272598,0.7998502350916388,0.07799206557585059,-0.1747682255136429,-0.3700983889629821,0.6748515188729411,-0.8139841132268002,0.647213960704933,-0.5701364656511925,-0.6740312075276349,-0.5769586915103133,-0.6607697406718467,1,0.017760390094346865,0.8768254048530769,141
7,-0.017112402770739665,0.010412098264709568,-0.7089262650161323,-0.4728328136554685,0.5192993295175337,0.31505492283598713,0.43075731927805716,-0.9895517928278248,0.9376950447394907,-0.21631109000138693,0.9984556061173395,0.6597070991544447,0.5597057445585145,0.6451831560878405,-0.1958170305124678,0.31847152928460654,1,0.017760390094346865,0.8768254048530769,141
8,0.7346831071081337,0.6585842633314558,-0.08730396827561693,-0.44620221574106655,0.9341777151933637,-0.6689292088295198,0.7822846134212047,-0.609260166276697,-0.3251208109067667,0.46601946323238685,-0.2725060040382865,-0.46890413251272167,0.23881588767481454,0.3759743389054726,-0.3733626927350129,-0.41660517001707253,0,0.017760390094346865,0.8768254048530769,141
9,0.8921285447239282,0.15923322699125264,0.882039794921816,-0.8175709336155861,-0.14957190342147508,0.35245637473260905,0.3833069423185298,0.6887424401661679,-0.569290871818585,-0.6800054345007802,-0.3065098333083083,0.7250921125330634,-0.9192846768273097,-0.6135923382592905,-0.8853663766476654,0.900466774378899,1,0.017760390094346865,0.8768254048530769,141
0,0.8041230496250165,0.1156150715722093,0.3119694110128144,0.66494282554425,-0.6002316254537496,-0.7454914849693162,0.5428782145635203,-0.1354228956512331,-0.22943553823012874,0.5672867401223143,0.5710632419755612,-0.6743827877485953,-0.7697733363386401,-0.33495690205934836,0.20314689895075455,0.75560467185034,1,0.017760390094346865,0.8768254048530769,142
1,0.22975444287687652,-0.15199220099912636,0.9156925479250271,0.7081689337144292,0.5482905512040763,0.7512568179737524,-0.8432895163444745,-0.9360825542925493,0.4124849167042979,0.10594031269656501,0.710534979155381,0.9082149462062383,-0.050047748111506696,0.09633480475255651,0.4690507072891683,0.07726371262318321,0,0.017760390094346865,0.8768254048530769,142
2,0.4902283208089717,0.15701090157914122,-0.6476984900948037,0.514938600073255,0.8964726587772156,0.7554824387476871,0.7110306676115699,-0.39714490021519255,-0.780657181160695,0.8121321243548183,0.8399599042583721,-0.16542828198274195,-0.9412086992922089,-0.9944157081815703,-0.934521646279092,-0.76827589941815,1,0.017760390094346865,0.8768254048530769,142
3,0.6956592333380691,-0.23803824187704548,0.004872762969509781,-0.07710045298309853,-0.3346164480161784,-0.1466348751745581,-0.8904237584214922,0.9887343113142286,-0.209140999566797,-0.520971266336306,0.07550617720612607,0.7790544465369873,0.14575098697453526,-0.49964698983491695,-0.22907880091371036,0.5454289037683595,0,0.017760390094346865,0.8768254048530769,142
4,-0.2991101464270616,-0.11218141362111189,-0.1717935694987467,0.07759479128354418,0.8363816138799511,-0.4734740723575064,0.5561891614210925,0.19920261006449347,-0.5240151754595752,0.07647397928781574,-0.2844366511192775,-0.1734596975285292,0.010700388406251315,-0.9282294346932447,-0.3923285883832741,0.7455370112061481,0,0.017760390094346865,0.8768254048530769,142
5,0.9808322509785774,-0.12097132932998611,0.6298092259833723,-0.43967517842112636,-0.859605671861922,0.8527917792751021,0.37784742430032825,-0.8471572177423099,0.357948802000859,0.41060859942326133,-0.7250404690453025,0.7847093630825226,0.8947257373093618,-0.8290026462897266,0.1742370363653547,-0.21338480818445604,0,0.017760390094346865,0.8768254048530769,142
6,-0.09745490977596338,-0.009144872277348615,0.8940162516953869,0.16482410502421474,-0.5368474181287464,0.23247263362423354,-0.9318456036950733,-0.7843316132793665,0.0044460451361136855,0.08473144123069187,-0.9736583564135699,-0.9066108924426586,0.6432316803448299,0.4278209854328128,0.14405627053322978,-0.23486671686511862,0,0.017760390094346865,0.8768254048530769,142
