,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.011254130608756685,-0.016612521686126147,-0.0016980901586509667,-0.00145954981969304,0.010802208551621617,-0.0021622894023555217,0.021376533616004667,-0.004326208958784772,0.0009607464313626801,-0.0010638060051880727,0.0072617625226437665,0.0004604915425722167,0.01111017793951885,0.008842679340731907,-0.0024279669241999147,0.008901012831976862
2,-0.022318337467578164,-0.03366033549738323,-0.00354119440872136,-0.0027302726561720947,0.022129902099297438,-0.004493367122685388,0.04304793364865789,-0.009288677156550906,0.0014075557851963572,-0.001986711211578507,0.013841519387200463,0.001377387575466793,0.022712766526263528,0.01772496990585426,-0.004848781119698414,0.018041586798241527
3,-0.0331820493239785,-0.05111870047982703,-0.005533813694049039,-0.0038088322235084737,0.03396984189572638,-0.006990932179010811,0.06499993856644115,-0.014890600016683853,0.0013320667962709587,-0.0027583835992793793,0.019734674068473623,0.00275654891563204,0.03480479437555184,0.026635488062685675,-0.0072547487265166855,0.027421597792657515
4,-0.04383562929004858,-0.06896349475505259,-0.007680722278085472,-0.0046908805155848055,0.04630921820975076,-0.009651262729197918,0.0872200016781215,-0.021133261196285114,0.0007256298628750546,-0.0033704871020352467,0.024939199302109527,0.004600164884240643,0.04738036747325092,0.0355617290611297,-0.00963897925122878,0.037040464186054
5,-0.054269824654874954,-0.0871700972062961,-0.009985608601679852,-0.005372825744664633,0.05913335038104628,-0.012471885900404822,0.10969358244721661,-0.028019017240154542,-0.0004180463930568701,-0.0038137786926902006,0.02945235096926546,0.006911714519930223,0.06043533375239618,0.04449145479125882,-0.011994743759127152,0.046897839343972736
6,-0.06447522002346329,-0.10571362332534284,-0.012452068618153955,-0.00585106854007672,0.07242902687428199,-0.015448805710135738,0.13240627845549946,-0.035547309226988455,-0.0021054324553730908,-0.004079724930512979,0.03327351469573203,0.009693171881963503,0.07396307794331036,0.05341314919015838,-0.014315067757965205,0.056992697680114945
7,-0.07444330468022309,-0.124570197291753,-0.015083552889631147,-0.006122343318311463,0.08618204597649792,-0.018578687642396452,0.15534492895915164,-0.043717429120307516,-0.004342468656178378,-0.004160433836114613,0.03640249138953944,0.01294717767231024,0.08795808364342261,0.06231526078754257,-0.01659282864816869,0.06732406551498227
8,-0.08416501321493775,-0.1437145318245171,-0.017881589621815408,-0.006183692459909962,0.10037758904187988,-0.021858242288130714,0.1784950558251729,-0.05252831914566891,-0.007132856619080585,-0.004047823526628497,0.0388393251702176,0.016675297922326804,0.10241371053936077,0.07118622009413345,-0.018820566571174868,0.07789080613847665
9,-0.09363216294540433,-0.16312213826771083,-0.020848261886903918,-0.0060322988461928295,0.11500107723899233,-0.02528288328134276,0.20184232800331803,-0.06197758712467716,-0.010481206577906521,-0.003734260327849487,0.040586039061967005,0.02087943179168461,0.11732344475680445,0.08001539922812123,-0.020991706894184448,0.08869111416113085
10,-0.1028374991171952,-0.18276929573690048,-0.02398542020076322,-0.0056650337593313616,0.13003825204414754,-0.028849006870623195,0.2253730040155002,-0.07206074555264474,-0.014390062371060552,-0.003212841690577728,0.04164550421114499,0.025560557462652067,0.13267956920356672,0.088792123550961,-0.023098158180274664,0.09972422286241467
11,-0.1117724798397467,-0.2026303979800519,-0.027293735079082948,-0.0050798364330497114,0.14547430432345543,-0.0325523753336352,0.2490729316961049,-0.08277474918648708,-0.018862036311854458,-0.0024760973872586245,0.04202034477661476,0.030719407150482603,0.14847516779627856,0.09750586673835371,-0.02513356863151983,0.11098742627669611
12,-0.12043025578344757,-0.22268183150415832,-0.030773497514924086,-0.004273961695740791,0.16129403276532683,-0.036388831999177196,0.272927769575362,-0.09411339630555793,-0.023897762250574606,-0.0015189304643485613,0.04171533888802992,0.03635645226764117,0.16470131638115804,0.10614678033704017,-0.02709065287730239,0.12247898472879526
13,-0.12880411588116125,-0.24289893709828936,-0.03442435516646447,-0.003246302473327356,0.17748270657959997,-0.04035334549353331,0.29692337626934145,-0.10607088504727058,-0.029498439929799947,-0.0003346745211882385,0.04073583041483486,0.04247119826684154,0.18135088353025441,0.11470518481864284,-0.028961202556649995,0.13419649623662688
14,-0.13688738629758357,-0.26325866229900063,-0.03824565724064399,-0.0019943937098628184,0.19402521602020684,-0.044441764248503546,0.3210455655618812,-0.11863994844752956,-0.03566323038496522,0.0010818942133689058,0.039087501454786455,0.04906341832170524,0.19841415283579655,0.123171217265859,-0.030739222858527426,0.14613766681521767
15,-0.1446738479848646,-0.2837360275640092,-0.0422361307415251,-0.0005169085245870231,0.21090684405403226,-0.04864912112972525,0.3452802761501647,-0.1318124030445822,-0.04239100786417882,0.002735759139836119,0.03677686178906692,0.05613226775919089,0.2158827120166792,0.1315364655302227,-0.03241720359627748,0.15830026679242448
16,-0.152157585860061,-0.3043079945688868,-0.04639399129681987,0.0011888076624938515,0.2281121027871187,-0.05297070532523812,0.3696132302183298,-0.14557973844179917,-0.04968003532224807,0.004631211921797634,0.033812425001673474,0.06367567975915611,0.2337467506109503,0.13979188349290728,-0.03398787541805259,0.17068095088692936
17,-0.1593337154317569,-0.32495079005010385,-0.05071675382822627,0.003121704699686645,0.24562603651088644,-0.057401223076483765,0.3940302911440002,-0.1599312322894047,-0.05752686608159496,0.006773145576019213,0.03020145312966338,0.07169200946106136,0.2519977288931289,0.1479286255806519,-0.03544443251277629,0.18327697691597278
18,-0.16619709747984523,-0.34564139354018875,-0.05520141231022113,0.005284492463652701,0.26343357167751424,-0.061936220852728596,0.41851730138250187,-0.1748569224213481,-0.06592781258155667,0.009164125018718716,0.02595432740705561,0.08017888225103154,0.27062452559297223,0.1559391162113784,-0.03677979087005201,0.19608556299483504
19,-0.1727429799606669,-0.3663572665117538,-0.05984514013651898,0.007677491954076687,0.28152027079872377,-0.06656983460524468,0.4430606583184624,-0.19034403767490465,-0.07487881341209135,0.011807675656459182,0.021080220834522767,0.08913276414836313,0.2896175400724762,0.16381557728128743,-0.03798728553035624,0.2091025989257782
20,-0.17896767150829296,-0.3870753345517478,-0.06464342491739872,0.010300878616404607,0.29987048971667407,-0.07129677015275343,0.46764558249007687,-0.2063808395214739,-0.08437416898463379,0.01470621797606081,0.015590567374848985,0.0985511931733507,0.30896611602297963,0.17155059252860477,-0.039060256988473485,0.2223256387427488
21,-0.1848672925127579,-0.40777314367901296,-0.06959198245248754,0.013155586082567339,0.31846977081438566,-0.07611213038400655,0.49225863800523845,-0.22295300454866485,-0.09440741123659291,0.01786198675913009,0.009496195823802567,0.1084296866006812,0.3286602727792691,0.17913714295473326,-0.03999207184168563,0.23575062265260138
22,-0.1904390443481342,-0.42842940713824873,-0.07468633312721495,0.01624109175884142,0.3373034985076131,-0.08100985065565347,0.5168856045058514,-0.240046530213178,-0.10497205177187119,0.021276366589933593,0.002809437811931992,0.1187632415908717,0.3486875624978961,0.18656802045570992,-0.04077607521712051,0.24937399508618396
23,-0.1956795715033941,-0.449022229725048,-0.079920385399189,0.019558390564308692,0.356357431668081,-0.08598490482939075,0.5415128080151563,-0.25764629900815195,-0.11605986696375281,0.0249505829226499,-0.00445684129832058,0.12954772002677295,0.3690389411187047,0.1938382042867854,-0.04140638433263266,0.2631917106127226
24,-0.200586798521859,-0.469529809525859,-0.0852889414299578,0.02310623566073794,0.37561631229830894,-0.0910311068666873,0.5661258819691988,-0.27573515044636665,-0.12766255565915285,0.028885166363092102,-0.01228906664988294,0.14077689657652592,0.3897014662990327,0.20094047523946112,-0.041876672654690195,0.2771996423239802
25,-0.2051583807449464,-0.48993212626670635,-0.09078535021931389,0.026884224254669242,0.3950662721409077,-0.09614291739758563,0.5907115069964914,-0.29429693710258364,-0.1397708847574617,0.03308028098801885,-0.020673356284931277,0.15244414589912758,0.4106638369763629,0.2078691922644761,-0.04218107664207932,0.2913942130027689
26,-0.20939414552425084,-0.5102087170805901,-0.09640248252801276,0.030892168937410258,0.4146935915562163,-0.1013146154852777,0.6152555674294571,-0.3133128652134701,-0.15237437499166406,0.03753524234855643,-0.02959493216953679,0.16454354775918634,0.43191488961428304,0.2146199448293465,-0.04231405255656373,0.3057706110508469
27,-0.2132918975438416,-0.5303395641424571,-0.10213409018528274,0.0351291793376744,0.434484038480048,-0.1065396423167127,0.6397447335253277,-0.33276574011450677,-0.16546316164373764,0.04224958880476484,-0.03903889099092284,0.17706813857091785,0.4534421382067978,0.22118742029725352,-0.042269882287373495,0.3203249379590263
28,-0.21685182330526187,-0.5503047312589271,-0.10797192379672715,0.03959423954002039,0.4544238880395811,-0.1118126506486028,0.6641650905217507,-0.3526344961032052,-0.17902507473062945,0.0472214811737052,-0.04898854243647455,0.1900087312845567,0.47523412161402656,0.22756703129232245,-0.042043683942486865,0.3350525805886544
29,-0.22007308242616053,-0.5700856605415316,-0.11390784940880305,0.04428555142696805,0.47449989517583324,-0.1171276376016811,0.688503427395055,-0.3728996860493201,-0.19304814307171092,0.05244921378554032,-0.059428404263377255,0.2033584725928303,0.4972782984151324,0.23375438709743068,-0.04162946947550428,0.3499488060802828
30,-0.22295696154030603,-0.589663720306102,-0.11993382530649632,0.04920218048408487,0.4946984545225769,-0.12247837188053995,0.7127456143890909,-0.39353962258630937,-0.20751970277907972,0.05793044408204018,-0.0703411311008203,0.21710729340175222,0.5195627102376326,0.23974586291312158,-0.04102332790898733,0.3650088510989088
31,-0.22550353623176506,-0.6090210578900499,-0.1260407402267536,0.0543426428154728,0.5150067747545048,-0.12785815639039994,0.7368790023952291,-0.4145334521911952,-0.2224266751027315,0.0636622397136111,-0.08170996801309582,0.23124592465123833,0.542074865420866,0.24553821464954975,-0.04022025484965319,0.38022869728765474
32,-0.22771474706536315,-0.6281397850275576,-0.13221980385293963,0.05970475972002509,0.5354121782238191,-0.13326165636776272,0.7608896981377143,-0.4358576084145356,-0.2377549341347881,0.06964124210498734,-0.09351659994794548,0.2457646556001683,0.5648020298587753,0.2511277656754746,-0.03921639112227138,0.3956025802138474
33,-0.22959160791042815,-0.6470028831336399,-0.13846159800133973,0.06528669667506587,0.5559018953516666,-0.13868172471915063,0.7847647176776701,-0.4574895694981891,-0.25349009334888295,0.07586414327816249,-0.10574293698730075,0.26065197822443503,0.5877316547496343,0.2565119458404538,-0.03800726996986953,0.41112600087394946
34,-0.23113641128978624,-0.6655941235796086,-0.14475618423643755,0.07108654893363076,0.5764641178725368,-0.14411252377056394,0.8084905112129833,-0.4794053139184491,-0.26961696908752053,0.0823264021183698,-0.11837079082444957,0.275897592146652,0.6108516554829759,0.26168798693022344,-0.03658967697519533,0.42679356394009704
35,-0.23235208973265198,-0.6838978386710883,-0.1510933684078234,0.07710196243318546,0.5970867595766168,-0.1495476402262208,0.8320545733144373,-0.5015802572078192,-0.2861203324799315,0.0890235819459449,-0.1313809389918551,0.2914892328560727,0.6341487433342381,0.26665427024015487,-0.0349596336299432,0.44260077415711063
36,-0.2332412081577918,-0.7018982878777806,-0.1574633845435327,0.08333034151998941,0.6177579684664822,-0.15498082576325878,0.8554434936411477,-0.5239890581759906,-0.3029841995042565,0.09595076043284217,-0.14475423382277153,0.30741479684517425,0.6576105749386671,0.2714087611670565,-0.033114499178440615,0.45854174526597347
37,-0.23380750950623352,-0.7195808615199853,-0.1638551633137253,0.08976913990329033,0.6384667079654898,-0.1604049887433721,0.8786444690455751,-0.5466063750875723,-0.3201921331492359,0.10310241105695186,-0.15847110832333122,0.32366138157037017,0.6812240092659088,0.27594991766027294,-0.031050985319186375,0.47461200443642937
38,-0.23405423088011862,-0.736931148550624,-0.17025856996253053,0.09641606968240307,0.6592015771793449,-0.16581435561018643,0.9016446476058769,-0.5694057541261706,-0.33772734683808336,0.11047303358187585,-0.17251169182735782,0.34021531818172734,0.704976575141502,0.2802762439095583,-0.028766860336289723,0.49080558061647683
39,-0.2339859684016834,-0.7539361562853368,-0.17666178005997302,0.1032675444312166,0.6799523947096188,-0.17120219757558985,0.9244312015246563,-0.5923602677853862,-0.35557287247730784,0.11805638939547392,-0.18685614873369472,0.35706298571365563,0.728855338022238,0.28438757946548965,-0.026260044389746773,0.5071169242309275
