,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.006929449778151131,-0.006536815344777569,-0.007573210804163316,-0.02049753855587355,0.017721270401545253,0.0006601987480763793,0.00044808417957398206,0.009928628926748173,0.007296810748272042,0.001708431131525412,0.015856268308210297,0.011541562263416294,-0.016168562487831828,0.006272976818776144,0.017524561503101332,0.009757731809855952
2,0.013931401999665916,-0.013625345406770961,-0.015417412863842905,-0.04124174734343189,0.035365387216876654,0.0010644768705294627,0.001142034062583397,0.019743835541644605,0.014501804708677679,0.0038391538388469204,0.03157579563134305,0.023043590586344864,-0.03291751209791194,0.012982250850080979,0.035259764517708236,0.019496905256721486
3,0.021003361083586025,-0.02127160264428296,-0.023529127986989418,-0.06222274572796227,0.05292912054685672,0.0012055954611852604,0.002072578517013479,0.029430065790327697,0.021612912617528623,0.0063783367516252465,0.04713455205352157,0.03449207535978993,-0.05022737314801473,0.02011810308808548,0.05318899400069321,0.029201580980223546
4,0.028140743182486716,-0.02948371144126094,-0.03190681356368827,-0.08343126193475014,0.07041052373526901,0.001077140105260721,0.003231905121976686,0.03897150618368572,0.02862772345800091,0.00931524195193234,0.06250911593166009,0.04587153003138278,-0.06807933170814895,0.02766924156818673,0.07129613683471792,0.03885833733757038
5,0.035340429956543185,-0.03826766663004033,-0.040547360625064116,-0.10485727222847752,0.0878069583400698,0.000672687331520927,0.004610443896046146,0.04835333726648128,0.03554260434367951,0.012636617211092105,0.07767744872915938,0.05716715624266211,-0.08645445377840444,0.035625632342872304,0.08956511654167298,0.04845262300580419
6,0.04259660384891428,-0.04762935601346774,-0.04944876840976245,-0.12649082631508635,0.10511544748315371,-1.4034371613153018e-05,0.0062001335808308244,0.0575602864617768,0.042355794205969244,0.016329261520385496,0.09261768777344326,0.06836448483658542,-0.10533358729866871,0.04397553138172916,0.10797933432713258,0.057970029524027744
7,0.04990438967184274,-0.0575745537498249,-0.05860775217119846,-0.1483213778277881,0.12233333565241067,-0.0009882669772847685,0.007992176857778865,0.06657744897302331,0.04906454378527736,0.02037905245450422,0.10730885355217779,0.07944793281581708,-0.12469725101221085,0.052706709061602464,0.12652325846288193,0.06739643783481253
8,0.057257847607008916,-0.06810883317683025,-0.06802074396287788,-0.17033937486414807,0.13945753671991168,-0.0022553369462448014,0.009978061819611472,0.07539031137781826,0.05566587654877719,0.02477286493074382,0.12173046773188101,0.09040266115126383,-0.14452607463399092,0.06180731573614762,0.14518049045183423,0.07671634957820483
9,0.06465089838038063,-0.07923613372868443,-0.077684621908791,-0.19253389449072766,0.15648482452546852,-0.003819190261273059,0.0121496419278313,0.08398427783236917,0.062158071213888944,0.02949476484811764,0.13586402061147307,0.10121348334263414,-0.16480012826576518,0.0712641901698825,0.16393588856104147,0.08591626439201888
10,0.07207639516630826,-0.09096128856839991,-0.08759555019172979,-0.2148951269971433,0.173411775286894,-0.00568431389632254,0.01449865728124422,0.09234490470087664,0.06853830470466704,0.03453077756677858,0.14969057095484473,0.11186559772020255,-0.18550035162048983,0.08106403735511236,0.18277399708008057,0.09498088227429913
11,0.07952744023601643,-0.10328760607683707,-0.09774946522033254,-0.23741256341249772,0.19023542778643976,-0.007854435194221993,0.017016794126448964,0.1004584969844251,0.07480445596561369,0.039865054065595706,0.16319232439089115,0.12234393128094989,-0.20660680549501942,0.09119386789736472,0.20167988541695825,0.10389599682733297
12,0.08699599491102927,-0.11621860396337436,-0.10814240453910542,-0.26007581120126333,0.20695113977907553,-0.010332127774577204,0.019696086202425578,0.1083115860347379,0.08095456506927168,0.045482011915141896,0.1763529526613804,0.13263370986336986,-0.22810019222698497,0.10163937223360764,0.22063807295874022,0.11264705060412608
13,0.09447357453205707,-0.12975706205926318,-0.11877045415347295,-0.28287468518516923,0.2235553454903636,-0.01312054395159043,0.022528201718815533,0.11589003904799045,0.08698605596410214,0.05136670870822335,0.18915645422149707,0.14272020420145748,-0.24996045041693593,0.1123868873786118,0.23963440659418633,0.12121971216576599
14,0.1019511802106916,-0.1439055598839052,-0.12962839239223475,-0.3057988764073153,0.24004456783486794,-0.016221369233384242,0.025505773160750422,0.12318121046865449,0.09289691264466826,0.05750166772108478,0.20158872995486965,0.15258853122027105,-0.2721685767515454,0.12342053080908622,0.25865457484574567,0.12959966547823354
15,0.10941978173132005,-0.15866506824733406,-0.14071169052148655,-0.328837748736184,0.25641331449836424,-0.01963566574747544,0.02862056363126997,0.13017183649971176,0.09868560302357288,0.06387177024127699,0.21363519171396117,0.16222485503942963,-0.2947044124578688,0.13472678578522024,0.2776845955376682,0.13777227066587097
16,0.11686922055841764,-0.1740374945406793,-0.15201526627503595,-0.3519808528716073,0.27265797693894633,-0.02336464690343551,0.03186552181121449,0.1368491171590398,0.10435003328358272,0.07046012952008818,0.2252841426496578,0.17161459237033883,-0.31754895941937855,0.1462895825019398,0.29671111661488103,0.14572438212937924
17,0.12428890929386083,-0.19002352401025213,-0.1635344927997002,-0.3752188662269025,0.2887737740777291,-0.02740852841212077,0.03523272487218043,0.1432012538954237,0.10988799069014432,0.0772505815807285,0.23652310094895335,0.18074275698044806,-0.34068195762901077,0.15809523313836016,0.31572103100062693,0.15344110793809
18,0.13166797894420235,-0.2066234584905977,-0.17526357964836006,-0.39854050053245715,0.30475523972482743,-0.031767167894009296,0.038715095091051754,0.14921606263831388,0.11529815738487897,0.08422670422244949,0.2473413849701699,0.18959620367347008,-0.3640844864146451,0.17012641662821504,0.3347012426090846,0.16090971377793725
19,0.13899560233220043,-0.22383716159448586,-0.18719736918490013,-0.4219366555396741,0.320597978365993,-0.036439390973658004,0.04230488882744288,0.1548822314448075,0.12057907092265097,0.09137149026122704,0.25773009717904694,0.19816125559430242,-0.3877376882505601,0.1823692678858575,0.3536397948322093,0.16811643655132305
20,0.1462591915637399,-0.24166345966539082,-0.19932997296241803,-0.4453970197023997,0.3362958334873112,-0.04142368295276044,0.04599561100762428,0.16018827565338123,0.12572872374481903,0.09866892192586285,0.26768060247602843,0.206424099862347,-0.4116221743819939,0.19480681195881833,0.37252479683832274,0.17504742505680057
21,0.15344735904322393,-0.260101503050413,-0.21165601772452206,-0.46891162545784987,0.3518436138408023,-0.04671798515239661,0.0497798132150693,0.16512336753783385,0.13074595103812026,0.1061025176379422,0.27718505114713854,0.2143719507593954,-0.43571876412394106,0.20742391641922087,0.39134468507099684,0.18169064345027167
22,0.1605466948591242,-0.2791496771461395,-0.22416880664387426,-0.49247073758724963,0.36723564954385957,-0.052319799635219155,0.05365103336275867,0.16967680661645046,0.13562902538499555,0.11365583703270843,0.28623760836099543,0.22199142396818639,-0.4600086375215935,0.2202043419041272,0.410089104345323,0.18803327938922912
23,0.16754416469908973,-0.29880495747518343,-0.2368630239930977,-0.5160651106727485,0.382466264913486,-0.05822536226203834,0.057602349159588284,0.17383858063174484,0.1403769419695179,0.12131308404189178,0.29483317310010326,0.2292701172116116,-0.484473327979694,0.23313263813859342,0.4287471852004541,0.19406273071722033
24,0.1744266088422538,-0.3190648145424366,-0.24973207324402072,-0.5396843696409241,0.3975285207183241,-0.0644312445714263,0.061627302151873176,0.17759931502447457,0.14498856077644007,0.12905753643139295,0.3029671040657401,0.23619560810229223,-0.5090943885741948,0.24619207235988494,0.44730857951345304,0.1997675006135793
25,0.18118002768073838,-0.3399261865595171,-0.262769389726925,-0.5633202690407155,0.4124162520498764,-0.07093311429259815,0.0657187062024931,0.180949073563192,0.14946242179777053,0.1368736276262993,0.3106373091424416,0.24275595392717353,-0.5338533249215276,0.25936795912737864,0.4657645076115061,0.20513509955099377
26,0.18779005299440144,-0.3613851539803661,-0.27596910204390124,-0.5869629266025337,0.42712314509772487,-0.07772554090873986,0.069871064720332,0.1838793395454692,0.15379788109035786,0.1447460626881666,0.31784111104585533,0.24893961042525836,-0.5587323944668778,0.2726432796000007,0.48410616221380665,0.2101554316792603
27,0.19424294334229042,-0.38343794219810023,-0.2893238300074805,-0.6106039642123691,0.4416420284488951,-0.08480270326249147,0.0740782214471436,0.18638157603227135,0.15799374558359364,0.15265945686933569,0.3245784781597735,0.2547352812392505,-0.5837132837240544,0.28600329503058,0.5023247989765799,0.2148165108253394
28,0.20052267318999728,-0.40607844273949345,-0.30282724677833617,-0.6342338996127748,0.45596675460866276,-0.09215835339130538,0.07833325260499202,0.18844791279094553,0.16204951183693944,0.1605988641951227,0.3308493057755809,0.2601321003541085,-0.608779549064935,0.29943178145101135,0.5204123804139988,0.2191095724342226
29,0.2066155394580208,-0.42930240532679553,-0.3164726140108812,-0.6578447649482779,0.4700892984982601,-0.0997861095919067,0.08263056526026946,0.1900700625392555,0.1659637980493664,0.16854971049675205,0.3366556983713719,0.2651197146102746,-0.6339127375918991,0.3129138240743192,0.5383622100604579,0.22302294925400898
30,0.21250529143433394,-0.4531034735924504,-0.33025328110838426,-0.6814281456049676,0.48400246782646783,-0.10767869344898817,0.08696411277503957,0.191241568412287,0.1697366262411637,0.17649732279470343,0.3419992343579662,0.2696879353565812,-0.6590963348947145,0.32643344933852536,0.5561666816610601,0.2265483272400006
31,0.21817715051042919,-0.47747611564779535,-0.3441615116396539,-0.7049754439915703,0.4976990969155135,-0.11582734225591317,0.09132842756861392,0.19195537855543465,0.17336687579359206,0.18442870658591237,0.3468844684557988,0.27382714967292854,-0.6843141293458288,0.33997621027099756,0.5738204559299243,0.22967572670371414
32,0.22361539964872335,-0.5024126785434682,-0.3581909231066891,-0.7284788479893234,0.5111711680227247,-0.12422443890031554,0.09571740185328315,0.19220519308672923,0.17685436181136588,0.1923295861931057,0.35131567504689,0.2775284219406988,-0.7095487662284834,0.3535273638790122,0.5913169794087604,0.232397940769436
33,0.2288039839688929,-0.527906383546124,-0.3723339127840749,-0.7519306134367123,0.5244107493728178,-0.13286041773156898,0.10012555241027155,0.1919852243565756,0.1801985887526833,0.2001874831352105,0.3552986750446627,0.2807829137846939,-0.7347853607336252,0.36707162632173007,0.6086512959760892,0.23470593561815775
34,0.23372749116092562,-0.5539491595070147,-0.38658354296044184,-0.7753232621974379,0.5374107343669865,-0.14172612235951254,0.10454720180381538,0.19129033518828864,0.18339947746287855,0.20799027729335684,0.3588406022246585,0.28358235930078024,-0.76000758733932,0.3805954272362545,0.6258189246631355,0.23659271746523627
35,0.2383697941260784,-0.5805333339401701,-0.4009325071380475,-0.7986495301172495,0.550162217056803,-0.15081119140237606,0.10897680601414561,0.19011555883058096,0.1864563230871723,0.2157251061765208,0.3619491549047438,0.2859189390927218,-0.7852001655835776,0.39408471601907324,0.6428156769803013,0.23805197408275972
36,0.24271517225942696,-0.6076496130451345,-0.41537326556411514,-0.8219020895043353,0.562657379647773,-0.1601055916798762,0.11340895462377598,0.1884561545966983,0.18936965887683122,0.22338097168387738,0.3646330743579449,0.2877860695041389,-0.8103481842642721,0.4075256354988558,0.659637399709539,0.23907624613755304
37,0.2467474606778145,-0.6352893198417195,-0.42989884752785346,-0.8450746014141604,0.5748875970472196,-0.16959761289356406,0.11783830133795004,0.18630877445943206,0.19213906658201824,0.2309472914485975,0.36690195224807254,0.2891760372932568,-0.8354372565670611,0.42090579733708056,0.67628161815462,0.23966058863317805
38,0.2504509574801528,-0.6634426505457724,-0.444501476699517,-0.8681599956035735,0.5868448864645837,-0.17927670132922377,0.12225963893274927,0.18366979700282848,0.19476446567309724,0.2384132659488396,0.36876698409926667,0.2900833216070563,-0.860452773003747,0.4342113684997265,0.6927450331263338,0.2397999573088246
39,0.25381001985570517,-0.6920998358443959,-0.4591741810355451,-0.8911521027380509,0.5985207111142816,-0.18913084190915883,0.12666752986986451,0.18053619670943943,0.1972462000452479,0.24576964408216095,0.37023972055579424,0.2905020965198215,-0.8853811175928072,0.44743093593571215,0.7090257256639313,0.239489407008227
40,0.2568091467629139,-0.7212504708031005,-0.47390906680905187,-0.9140445776894239,0.609906437638934,-0.1991470984508527,0.13105701663255265,0.1769056175475443,0.199584638693266,0.2530070941358189,0.37133275840895297,0.29042691552250544,-0.9102093670409266,0.46055177623075716,0.7251220475452815,0.23872591012583919
41,0.2594324870446584,-0.7508833970209849,-0.4886988515889754,-0.9368319129845251,0.6209938216411128,-0.20931332067691288,0.13542242446761255,0.17277654967629807,0.20177944191021557,0.26011709208971,0.37205944605677466,0.2898533287144599,-0.9349238711266379,0.47356303177166137,0.7410322543996217,0.2375050455405999
42,0.26166493466976537,-0.7809875255573444,-0.5035360235593446,-0.959508024254121,0.6317740269171734,-0.21961684726093017,0.13975925514621612,0.16814704096276434,0.20383172988587062,0.26709144563353127,0.3724342939377612,0.2887775475225737,-0.9595124180046706,0.4864535217748436,0.7567560549180975,0.23582503162662957
43,0.2634917388849497,-0.8115512609845055,-0.5184129005855624,-0.9820675608953934,0.6422385063849476,-0.23004380190676885,0.14406185368403857,0.16301633557062756,0.2057415236598184,0.2739234791462364,0.372472353104058,0.2871956253322907,-0.9839634210755404,0.49921279140463315,0.772292763562255,0.2336835404162063
