,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,y,Tau_inv_std,Bo_std,time
0,-0.6938916024677062,-0.6846286779811854,0.9709822283663052,0.8089954616105874,-0.627843474665918,-0.4645809711736766,-0.3318976850232418,0.28918374186504914,-0.49718551848418735,0.2704127747758984,0.15959555768265865,0.23762244568590796,-0.2644557480463441,-0.48366541530510876,-0.6112996199371068,0.10504079310010628,0,0.022907228831042944,1.0637873020912723,90
1,0.6512616033360514,0.006900405748716976,0.37511975367918793,0.5190978196190503,0.2846079786117883,-0.22999137880106968,-0.839792206284095,0.6149796833843353,0.6229480290778953,-0.8983419235822341,0.1885035549678491,0.9365247662480578,0.972434500445092,0.6395958176831045,0.37976271118956917,0.2464768174368559,0,0.022907228831042944,1.0637873020912723,90
2,0.1984612789575011,0.3631853662451896,0.6774491510831955,-0.0799785948368168,0.09547313731610862,0.9129945039015146,-0.4320412183267657,-0.031279365983131635,0.6262714041652533,0.21363610113071552,0.2703436416184404,-0.1665666250375517,0.5624894180983029,-0.3915569304878137,0.519392042500076,-0.20019275503208367,1,0.022907228831042944,1.0637873020912723,90
3,0.5071128108905649,0.20476837912131285,-0.11716174925502809,0.1913392298701475,0.8347234836590895,0.8049110040180378,0.1621479155268306,0.8648611464869009,0.38001766562148953,0.9179580415867492,-0.9247501678009715,-0.07520445410447008,-0.9149081751837242,0.9361671163037266,0.27267101187115017,-0.8240650457120735,1,0.022907228831042944,1.0637873020912723,90
4,0.6383412317087154,-0.7456828170441838,0.32772739980994015,0.7871189663650866,-0.7098840377515678,-0.0005228802398851151,-0.04452743398846004,-0.3274268495455559,-0.8697786016495459,0.07351412394505918,0.2794717881809148,-0.42266545665131994,-0.7855266792823123,0.11894243966941853,-0.7151989071323497,-0.625250821389105,1,0.022907228831042944,1.0637873020912723,90
5,-0.6555427131080696,0.09747139345747313,0.19447540700467258,0.9803396068802352,0.8645216826114077,-0.16800108434308547,-0.6753123494959126,-0.022465246375182213,-0.6238237381299647,0.3477908075289431,0.797130843836813,-0.41683350252463125,-0.8153533258642256,0.7057068775443369,-0.5013965430847298,0.6912566303506256,1,0.022907228831042944,1.0637873020912723,90
6,-0.9268899251001603,0.9569889794977144,0.03486026998886671,0.9652994821360239,0.8149282727140323,0.22330190534881544,0.4144810258521412,-0.43228035260204467,-0.18277567819902973,-0.2324079804179937,0.054275543701364226,0.44067321476642896,0.06988939042170839,0.8981577636071247,-0.6244967988639116,0.4658752253808405,0,0.022907228831042944,1.0637873020912723,90
7,-0.14668456049790413,-0.8124671809480437,-0.4467722546760333,-0.045534842865078806,0.09728967011299194,-0.9601965169598456,-0.06084338263696765,-0.6210153674464183,0.20378787201102688,0.1410141166917389,0.5864744733328209,-0.05786123311419278,-0.046681697131130795,0.4840446215666523,0.2702187828387774,0.6076753621674644,1,0.022907228831042944,1.0637873020912723,90
8,-0.3284109749334736,-0.4292816683094898,-0.6483757477739385,-0.6911009632624991,0.5579631382238779,-0.3919037495416364,0.3232521027940567,-0.3302061514948471,-0.40766202225759063,-0.24660273043756287,-0.5810144786359253,0.3356352886271008,-0.01737367811744006,-0.5049711567673196,0.32690298350548685,-0.3346919152704251,1,0.022907228831042944,1.0637873020912723,90
9,0.7797160508954921,-0.2250542845141792,-0.5343745686036723,-0.7881075263498709,-0.32531813324134884,0.46294279842450914,-0.4884645718598939,-0.46834654446086943,0.010123961410750448,0.06274598505822304,-0.33271403452834125,0.10976983189167644,-0.7729445299731086,-0.6739777796825634,-0.7403500654735558,-0.40550862251528574,0,0.022907228831042944,1.0637873020912723,90
0,-0.5979928077640522,-0.34195906701563605,-0.40700062259785574,-0.8133326630384643,-0.3338423750046331,0.45044548122390937,0.30472548784037357,0.009700190273740361,0.8946613712094558,0.25480315677217447,0.9845726817340772,-0.8477575114353835,-0.31478294579948796,-0.3861289719116685,0.4204092690622139,0.8346350867549093,1,0.022907228831042944,1.0637873020912723,91
1,-0.8381865990364183,-0.8743335357850675,0.16433660097641667,0.3383964454981381,-0.9813172347913832,-0.15614682231710542,-0.2092171363591646,-0.8535918777662939,0.5405965420073819,-0.6212814935970912,-0.06398448993950967,0.3034970568042352,-0.983679457466953,-0.8640499809684852,0.49386034784009736,-0.6850595735451395,1,0.022907228831042944,1.0637873020912723,91
2,0.06960702692346632,0.35255272640124136,0.03911055117199069,0.03880060182005196,-0.06847689685114866,-0.5107039837378866,0.8230799432077172,-0.7846515208781746,-0.036482358209649846,0.49741909407108187,-0.23001678047394392,0.5038816051216877,0.5192686802420079,-0.424167076720255,0.3468627030458429,-0.6488522751299641,0,0.022907228831042944,1.0637873020912723,91
