,v_0,v_1,y,Tau_inv_std,Bo_std,time
0,0.861113111009195,-0.2375944881406893,1,0.0045933799806549885,0.6444014302025569,200
1,0.3306941927696929,0.9983094174114517,1,0.0045933799806549885,0.6444014302025569,200
2,0.7864468145798544,0.5381578299465448,1,0.0045933799806549885,0.6444014302025569,200
3,-0.22831471058796482,0.21733171357015446,1,0.0045933799806549885,0.6444014302025569,200
0,0.9205214106727864,0.12188421656140447,0,0.0045933799806549885,0.6444014302025569,201
1,0.980690928173686,0.6408922219777264,1,0.0045933799806549885,0.6444014302025569,201
2,0.8657375211018541,-0.14535233758468524,1,0.0045933799806549885,0.6444014302025569,201
3,-0.459398009864312,0.2726065026570321,0,0.0045933799806549885,0.6444014302025569,201
0,-0.14535151423472414,-0.030217663081944846,0,0.0045933799806549885,0.6444014302025569,202
1,-0.9085473729030353,0.16341555307030875,0,0.0045933799806549885,0.6444014302025569,202
2,0.7698099584674694,0.24762437264832293,0,0.0045933799806549885,0.6444014302025569,202
3,-0.6562077143290153,0.3369271069886366,1,0.0045933799806549885,0.6444014302025569,202
0,0.005929721119846576,-0.267954858714623,0,0.0045933799806549885,0.6444014302025569,203
1,-0.1053714316215979,-0.2762265278135787,0,0.0045933799806549885,0.6444014302025569,203
2,0.27128642283018345,0.07943518939214989,1,0.0045933799806549885,0.6444014302025569,203
3,-0.30276640341131245,-0.9672325969659414,0,0.0045933799806549885,0.6444014302025569,203
0,-0.7781870856177617,0.6159439984462438,1,0.0045933799806549885,0.6444014302025569,204
1,-0.8630260995338943,0.9206704366401031,1,0.0045933799806549885,0.6444014302025569,204
2,0.9597760745839772,-0.276520260889749,0,0.0045933799806549885,0.6444014302025569,204
3,-0.6081087614278393,-0.7187657161776468,0,0.0045933799806549885,0.6444014302025569,204
0,0.6865676473548492,-0.323766480175363,1,0.0045933799806549885,0.6444014302025569,205
1,0.6375036674357808,0.2535906722514363,1,0.0045933799806549885,0.6444014302025569,205
2,-0.3016325022547326,0.4173046465662884,1,0.0045933799806549885,0.6444014302025569,205
3,-0.41377060604517335,-0.8192615796704665,1,0.0045933799806549885,0.6444014302025569,205
0,-0.8001515795604559,-0.39430380018994127,0,0.0045933799806549885,0.6444014302025569,206
1,0.5661196180759831,0.008761853776554807,0,0.0045933799806549885,0.6444014302025569,206
2,-0.7746188271023495,-0.7951055229166228,0,0.0045933799806549885,0.6444014302025569,206
3,0.729741153458114,0.7241787990293969,0,0.0045933799806549885,0.6444014302025569,206
0,0.562736155556179,0.38565772119995434,1,0.0045933799806549885,0.6444014302025569,207
1,0.9393179405042948,-0.9351974439897781,0,0.0045933799806549885,0.6444014302025569,207
2,0.9601243818434255,-0.40276388891703463,1,0.0045933799806549885,0.6444014302025569,207
3,0.928184281522854,0.5648902829634934,1,0.0045933799806549885,0.6444014302025569,207
0,-0.5341967319453271,0.823379148127042,1,0.0045933799806549885,0.6444014302025569,208
1,-0.8979394862705874,-0.9799852590227263,1,0.0045933799806549885,0.6444014302025569,208
2,-0.3734912014401526,-0.3941125529852765,0,0.0045933799806549885,0.6444014302025569,208
3,-0.7195960625826605,-0.27682078821276956,0,0.0045933799806549885,0.6444014302025569,208
0,-0.5631469252151178,0.8380927373847875,1,0.0045933799806549885,0.6444014302025569,209
1,0.8888448644455156,0.20185444183071133,1,0.0045933799806549885,0.6444014302025569,209
2,0.5248970972878599,0.4435022694596684,1,0.0045933799806549885,0.6444014302025569,209
3,-0.257444979696807,-0.7193717589096078,0,0.0045933799806549885,0.6444014302025569,209
