,v_0,v_1,y,Tau_inv_std,Bo_std,time
0,0.0013362526807623176,-0.06386514810376975,0,0.0045933799806549885,0.6444014302025569,75
1,0.0015650512844647135,-0.7016436690957837,0,0.0045933799806549885,0.6444014302025569,75
2,0.64055587163883,-0.3572719367807242,0,0.0045933799806549885,0.6444014302025569,75
3,0.5583479942148266,0.6301606157584454,0,0.0045933799806549885,0.6444014302025569,75
0,0.04383143300050962,0.39881273402932815,1,0.0045933799806549885,0.6444014302025569,76
1,-0.46026205785409946,0.3489637493779847,1,0.0045933799806549885,0.6444014302025569,76
2,0.8161441666266298,0.3703004083188146,0,0.0045933799806549885,0.6444014302025569,76
3,-0.5766933120138451,-0.36546785174763907,0,0.0045933799806549885,0.6444014302025569,76
0,-0.289161764389527,-0.3183022466213967,0,0.0045933799806549885,0.6444014302025569,77
1,0.8662128845631398,0.827638371290053,0,0.0045933799806549885,0.6444014302025569,77
2,0.6749294567527884,-0.8810238685501881,0,0.0045933799806549885,0.6444014302025569,77
3,-0.5035795497579898,0.01823888881921243,0,0.0045933799806549885,0.6444014302025569,77
0,-0.44954866039732466,0.2784615218505393,1,0.0045933799806549885,0.6444014302025569,78
1,0.24779842467075963,0.5560846146308318,1,0.0045933799806549885,0.6444014302025569,78
2,-0.043772940998999976,0.9182677709776141,1,0.0045933799806549885,0.6444014302025569,78
3,0.9948684134189689,0.6650265529274695,1,0.0045933799806549885,0.6444014302025569,78
0,-0.48591514578972017,0.3675751661421449,1,0.0045933799806549885,0.6444014302025569,79
1,0.3272835151382312,0.5542608689327997,1,0.0045933799806549885,0.6444014302025569,79
2,0.6547332566709165,-0.2866317125303093,0,0.0045933799806549885,0.6444014302025569,79
3,-0.22652786650396495,0.4868183225995777,1,0.0045933799806549885,0.6444014302025569,79
0,-0.907918012737029,-0.2595153677688016,0,0.0045933799806549885,0.6444014302025569,80
1,-0.5153634650171905,0.25696001008917,0,0.0045933799806549885,0.6444014302025569,80
2,0.9802201200538334,-0.7388239014833868,0,0.0045933799806549885,0.6444014302025569,80
3,-0.6528216733067016,-0.4833718846806405,0,0.0045933799806549885,0.6444014302025569,80
0,0.24074762910651204,0.017906137290814028,0,0.0045933799806549885,0.6444014302025569,81
1,-0.40351031648254265,0.3075974247851916,0,0.0045933799806549885,0.6444014302025569,81
2,-0.45298693129546685,0.046252156700068436,1,0.0045933799806549885,0.6444014302025569,81
3,-0.2535005158014465,-0.2614428128535269,0,0.0045933799806549885,0.6444014302025569,81
0,-0.594786092742219,-0.5858137918780537,1,0.0045933799806549885,0.6444014302025569,82
1,-0.6947245133995081,0.5091856230510459,1,0.0045933799806549885,0.6444014302025569,82
2,-0.5451464685277558,0.32816392806885686,0,0.0045933799806549885,0.6444014302025569,82
3,0.1784356496008188,-0.1567055584199517,1,0.0045933799806549885,0.6444014302025569,82
0,0.31252837046591364,0.909802753826455,0,0.0045933799806549885,0.6444014302025569,83
1,0.9417520699876327,-0.8043356453692256,1,0.0045933799806549885,0.6444014302025569,83
2,-0.5185101684376381,0.7372839738275807,0,0.0045933799806549885,0.6444014302025569,83
3,0.09490586890502706,0.43830659585751586,1,0.0045933799806549885,0.6444014302025569,83
0,0.29510209870604687,0.014299376426160304,1,0.0045933799806549885,0.6444014302025569,84
1,0.05668276030447883,0.7925704080197757,1,0.0045933799806549885,0.6444014302025569,84
2,0.3999823813349759,0.42859420374226986,0,0.0045933799806549885,0.6444014302025569,84
3,0.43467676418280154,-0.5543610756342778,0,0.0045933799806549885,0.6444014302025569,84
0,-0.0006113590623320064,-0.4881257313766596,0,0.0045933799806549885,0.6444014302025569,85
1,-0.483798738022851,-0.8061565811216718,0,0.0045933799806549885,0.6444014302025569,85
2,0.12837022912384932,-0.9680198530788915,1,0.0045933799806549885,0.6444014302025569,85
3,-0.6948095422321625,-0.03950453887620031,0,0.0045933799806549885,0.6444014302025569,85
0,-0.6938916024677062,-0.6846286779811854,0,0.0045933799806549885,0.6444014302025569,86
1,0.9709822283663052,0.8089954616105874,1,0.0045933799806549885,0.6444014302025569,86
2,-0.627843474665918,-0.4645809711736766,0,0.0045933799806549885,0.6444014302025569,86
3,-0.3318976850232418,0.28918374186504914,0,0.0045933799806549885,0.6444014302025569,86
0,-0.5979928077640522,-0.34195906701563605,1,0.0045933799806549885,0.6444014302025569,87
1,-0.40700062259785574,-0.8133326630384643,0,0.0045933799806549885,0.6444014302025569,87
2,-0.3338423750046331,0.45044548122390937,0,0.0045933799806549885,0.6444014302025569,87
3,0.30472548784037357,0.009700190273740361,1,0.0045933799806549885,0.6444014302025569,87
0,0.7717609988752514,0.5771631336074492,1,0.0045933799806549885,0.6444014302025569,88
1,-0.15054373704978485,-0.04226070630562129,1,0.0045933799806549885,0.6444014302025569,88
2,-0.9992918805369004,0.7127340921477054,0,0.0045933799806549885,0.6444014302025569,88
3,-0.2933566133267047,-0.02650190858848389,1,0.0045933799806549885,0.6444014302025569,88
0,0.2127086755529508,0.31502313723563136,1,0.0045933799806549885,0.6444014302025569,89
1,-0.3855179813128602,0.9240069703016847,0,0.0045933799806549885,0.6444014302025569,89
2,0.07183781466258732,0.31926938177327324,1,0.0045933799806549885,0.6444014302025569,89
3,0.9987530576465429,0.5019678538643824,1,0.0045933799806549885,0.6444014302025569,89
0,0.43877157248791687,0.21444235124397903,0,0.0045933799806549885,0.6444014302025569,90
1,0.37972322915752743,-0.15313404219893,1,0.0045933799806549885,0.6444014302025569,90
2,-0.09846777881947277,-0.21505606002061706,1,0.0045933799806549885,0.6444014302025569,90
3,0.023814296262579138,-0.7744960820104234,0,0.0045933799806549885,0.6444014302025569,90
0,-0.5423930248861977,-0.6186239627516341,1,0.0045933799806549885,0.6444014302025569,91
1,0.7727193419647973,0.4378517911788129,0,0.0045933799806549885,0.6444014302025569,91
2,0.0659667668682844,0.7389242000082288,1,0.0045933799806549885,0.6444014302025569,91
3,0.4484753527986953,-0.03582601772167093,0,0.0045933799806549885,0.6444014302025569,91
0,-0.5706262219663467,0.8190047426833271,1,0.0045933799806549885,0.6444014302025569,92
1,0.6344707463269137,0.8077609494702147,1,0.0045933799806549885,0.6444014302025569,92
2,0.4137585399488559,-0.763847597318231,0,0.0045933799806549885,0.6444014302025569,92
3,-0.8151983698486915,0.12394799662535894,0,0.0045933799806549885,0.6444014302025569,92
0,0.6738882485290474,0.9404717038806596,1,0.0045933799806549885,0.6444014302025569,93
1,-0.10569242947697721,-0.4308379819427368,0,0.0045933799806549885,0.6444014302025569,93
2,0.5424331760195082,-0.40211273552844484,0,0.0045933799806549885,0.6444014302025569,93
3,0.952670149790569,0.8583039501954723,1,0.0045933799806549885,0.6444014302025569,93
0,0.4645344961377038,0.13437803090176947,1,0.0045933799806549885,0.6444014302025569,94
1,-0.3975522199000141,0.5611658509553432,1,0.0045933799806549885,0.6444014302025569,94
2,-0.004251444250763292,-0.7621796267814656,0,0.0045933799806549885,0.6444014302025569,94
3,-0.2228809544342596,-0.21071441892131548,0,0.0045933799806549885,0.6444014302025569,94
0,0.34455711726158356,-0.02384320151883257,0,0.0045933799806549885,0.6444014302025569,95
1,0.6509903480717927,-0.9371072247474037,0,0.0045933799806549885,0.6444014302025569,95
2,0.6160999267296954,0.13123483922106116,0,0.0045933799806549885,0.6444014302025569,95
3,-0.40475500259211206,-0.9066085589860935,0,0.0045933799806549885,0.6444014302025569,95
0,0.08680988358193087,-0.4432612298124077,0,0.0045933799806549885,0.6444014302025569,96
1,-0.15096481850173382,0.6895522646398073,1,0.0045933799806549885,0.6444014302025569,96
2,-0.9905622876180549,-0.7568617584337716,1,0.0045933799806549885,0.6444014302025569,96
3,0.34149816945355727,0.6517055102100953,1,0.0045933799806549885,0.6444014302025569,96
0,0.03279725540489231,0.14133517373627957,0,0.0045933799806549885,0.6444014302025569,97
1,-0.9430515470438061,-0.6569566875497939,0,0.0045933799806549885,0.6444014302025569,97
2,0.3705539633946251,0.6677937252721531,1,0.0045933799806549885,0.6444014302025569,97
3,-0.3860675606555244,0.7872261593667946,1,0.0045933799806549885,0.6444014302025569,97
0,0.19536316987212632,0.3519738087445681,1,0.0045933799806549885,0.6444014302025569,98
1,-0.4014365179805963,0.4614805358180687,1,0.0045933799806549885,0.6444014302025569,98
2,0.1574787821219379,0.6180353392413818,1,0.0045933799806549885,0.6444014302025569,98
3,-0.6655029917021691,-0.3757100628462,1,0.0045933799806549885,0.6444014302025569,98
0,-0.1357775887981949,-0.6515694736023387,0,0.0045933799806549885,0.6444014302025569,99
1,-0.6581126294449959,0.6552644952412825,1,0.0045933799806549885,0.6444014302025569,99
2,0.17434252025144992,-0.08129250871057603,1,0.0045933799806549885,0.6444014302025569,99
3,0.64536951603572,0.643096221735987,0,0.0045933799806549885,0.6444014302025569,99
