,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.011735811359118054,0.0012331513419054918,0.009562452079618255,0.0028553140867428883,-0.01322905828541443,-0.012191702740855903,0.017931316285722115,0.00392950552396551,0.008421741238280378,0.0009092951052454001,-0.008714968924591115,-0.004685882700288274,-0.006413741448953791,-0.016791046939909307,-0.004998799827379274,0.01679617252915455
2,0.02361915683477589,0.002907168386864667,0.019362484521484036,0.005221553400181822,-0.026670095435664454,-0.024552505116122364,0.035859603161553705,0.008173656685667524,0.016904061652141755,0.0017475883073929666,-0.017282745111157016,-0.009548750841860104,-0.012720146595014192,-0.033483835294870756,-0.010564592186462884,0.0333599374437763
3,0.03564157711397126,0.005031895508305739,0.02940094430913881,0.007102490754994584,-0.04031177773360284,-0.03707159942341265,0.05377782612564613,0.01271787836816185,0.02544868076146234,0.002512221942527093,-0.025690230224530985,-0.0145761385256854,-0.01891438033945958,-0.050060558685126086,-0.016696406134467212,0.0496703080457237
4,0.0477948939820802,0.007616794108721292,0.039679586870249084,0.008501383425267184,-0.05414304852666163,-0.049736911773531844,0.07167958653854536,0.01754682182999967,0.03405693053826092,0.0032004406548475917,-0.0339251722906202,-0.019755074477320195,-0.02499127786234956,-0.06650119968820883,-0.02338936339178621,0.06570632930459508
5,0.060069541629846734,0.010671604870297502,0.05019977112400997,0.009422314649188746,-0.06815277311325518,-0.06253692191319768,0.08955843227659,0.022645163325103856,0.04272922136489665,0.00380940028698018,-0.04197601222863345,-0.0250729107054882,-0.030946328642134535,-0.0827877077161164,-0.03063998735630602,0.08144685124787876
6,0.07245650329159142,0.01420477045663704,0.06096275593705569,0.009869767121183148,-0.08233028424533684,-0.07546002002593699,0.10740843559779453,0.027996670001997487,0.05146686503552206,0.004336575554150013,-0.049831482613225564,-0.03051691499664727,-0.03677576117222403,-0.09890126618825008,-0.0384438939523597,0.09687130854426584
7,0.0849459342243285,0.01822420246459544,0.07196899008426871,0.009847839560256144,-0.09666445212541097,-0.08849346285532134,0.12522238556627688,0.03358560673363911,0.06027077885112181,0.004778126156647966,-0.05748111910640841,-0.036073952815074,-0.042476405530510464,-0.11482422643271789,-0.046795516941667836,0.11195880736052333
8,0.09752801969787345,0.02273644812544995,0.08321964837814605,0.009362100219752811,-0.11114521599853333,-0.10162453863203161,0.1429951677616014,0.03939574859454037,0.06914067803522278,0.005130944463060727,-0.0649141217542657,-0.041731164400290205,-0.04804554253378457,-0.13053887001975176,-0.05568885663553469,0.12668955342766042
9,0.1101925800559651,0.027748669487601352,0.09471583334353895,0.008417911489142504,-0.12576114762023338,-0.11484020147895471,0.16071943805625236,0.04541029359356763,0.07807688478341374,0.00539141171587465,-0.07212094274141378,-0.047475961754803814,-0.05348158407369863,-0.14602845024207636,-0.06511801213749235,0.14104318331150578
10,0.12292824188081808,0.03326600181458517,0.10645843962583518,0.007020364300086346,-0.1405020854047061,-0.12812772849660278,0.1783899811925678,0.05161295081740169,0.08707947311046221,0.005555822125761223,-0.07909281598812123,-0.05329409866618609,-0.05878285510151038,-0.1612761006137346,-0.07507584110345111,0.1549994907594141
11,0.13572502780588863,0.03929301931998663,0.11844741594013009,0.00517593934354732,-0.15535767397424727,-0.14147300821050826,0.19600022608979575,0.05798662337468691,0.09614775009192272,0.005620693732094173,-0.08582054486020829,-0.059173305839908125,-0.0639481437046171,-0.17626624726129533,-0.08555478197876543,0.16853951436827352
12,0.14857162618919323,0.0458338391680424,0.13068341046843512,0.0028909094286007075,-0.17031770752952458,-0.1548628441400774,0.21354402240999024,0.06451461789479024,0.1052807944518504,0.0055815860739496514,-0.09229654439232116,-0.06509996313101837,-0.06897831652648845,-0.1909833389683907,-0.09654697054952721,0.1816433703977265
13,0.1614562000421395,0.05289130540639497,0.14316708659454763,0.0001721635008875566,-0.18537291227559027,-0.16828308091648858,0.23101557033926376,0.07118039713501315,0.11447837455477378,0.005434900543656251,-0.09851281629919417,-0.07106165797370598,-0.07387242116257053,-0.20541230336485408,-0.10804386882731243,0.19429281086294958
14,0.17436748181585904,0.06046689180674425,0.1558980400541534,-0.002973575307165799,-0.20051226911962683,-0.1817194948317767,0.24840881187225403,0.07796560952440934,0.12373891795222941,0.005176208641259006,-0.1044630916756315,-0.07704499429774639,-0.07863349563159083,-0.21953904268575244,-0.12003588919006947,0.20646934355027868
15,0.18729413679620444,0.06856271993868912,0.1688770165187915,-0.006538677513262758,-0.2157269520278673,-0.19515772336277004,0.26571817909379425,0.0848546475526353,0.13306116905423243,0.004801749499166563,-0.11014034829488129,-0.0830375065444042,-0.08326179170938708,-0.233349959219359,-0.13251402309955906,0.21815450004569192
