,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00643551081492344,0.00643317590653858,0.0010609399096609406,-0.03242782993110138,0.013227022730687543,-0.019704283249820598,-0.005333037808535446,-0.001695399539872744
2,0.01282971075497974,0.013204204545569809,0.002254740287382928,-0.06514319365298693,0.026060809736612733,-0.03993552342265244,-0.009878678820393283,-0.0037139898736568977
3,0.019181487457839763,0.02030721049652262,0.0035682580448294088,-0.09813128995345055,0.038501496638117416,-0.06068348521182043,-0.013643887721793257,-0.006047253624941629
4,0.02548901408531723,0.02773636456046713,0.004986233940473261,-0.13137662506385017,0.05054849604257694,-0.08193506724815469,-0.01663382615080966,-0.00868426348991469
5,0.03175127888198115,0.03548572237896641,0.006495145705338712,-0.16486379489335956,0.06220258989650185,-0.10367721131867674,-0.018855886775030806,-0.011615910797335482
6,0.03796775804442509,0.0435483644908462,0.008080719472319364,-0.19857630936418025,0.07346407531620414,-0.1258960658833569,-0.02031727510557979,-0.014831953720108926
7,0.044136390282830895,0.05191784351127071,0.009727906578535617,-0.23249816966519055,0.08433483306598077,-0.14857718017317084,-0.02102651337917827,-0.018321552633945304
8,0.05025681270373905,0.06058793731041534,0.011422907436080543,-0.26661257884622147,0.09481568277638619,-0.17170546816358614,-0.02099186382274021,-0.02207427692156161
9,0.05632789788352466,0.06955166580188699,0.013152019647770574,-0.3009024889682397,0.10490889503268441,-0.19526481100881993,-0.02022282979051826,-0.02607912189252004
10,0.06234885935348422,0.07880128557267085,0.014899612696542275,-0.3353510428131085,0.11461620286908958,-0.21923924143699008,-0.018729512778915103,-0.030324838924472797
11,0.06831881439506282,0.08833095665732182,0.01665263207781187,-0.3699403930065481,0.12393995401638569,-0.243611010243264,-0.016522495726323916,-0.03480060223815418
12,0.07423711906908781,0.09813210695931396,0.018396894786515294,-0.4046529707290747,0.13288317706352237,-0.26836324939784323,-0.0136123163611368,-0.03949428068621286
13,0.08010299007502342,0.10819871897827216,0.020118317802694685,-0.4394705997961216,0.1414484092650916,-0.29347713418751586,-0.01001116451362738,-0.04439496069914828
14,0.08591563692107784,0.11852292682067744,0.02180320934308899,-0.47437502920173735,0.14963925170315573,-0.31893404369497824,-0.00572976101965561,-0.049490237978323304
15,0.09167483875017424,0.12909727563713336,0.023438534737936778,-0.5093478471189596,0.15745905610889965,-0.34471464653252687,-0.0007819544499905184,-0.05476884537045046
16,0.09737905198245067,0.13991443592594455,0.02501094365727008,-0.5443704345982305,0.1649112801992474,-0.37079926958820736,0.004820006742022764,-0.06021857085583948
17,0.10302800855961713,0.15096777238966752,0.02650735278207006,-0.5794236360897165,0.1719998465498851,-0.39716739836257076,0.011062872461599094,-0.06582781313869901
18,0.10862108701921247,0.1622493710698646,0.02791553241553857,-0.6144887632708493,0.17872935505265874,-0.4237991061618229,0.01793226268660031,-0.07158408768250135
19,0.11415712629249353,0.1737515524627654,0.029221821799056136,-0.6495461320228777,0.18510341363271476,-0.4506722111522992,0.025415314045410087,-0.07747583633778232
20,0.11963575830693074,0.1854677751720618,0.030416005338529506,-0.6845770171795592,0.19112665928600836,-0.4777660678283364,0.03349609915388996,-0.08349089207088589
21,0.12505552710920154,0.19739069520680153,0.031485018347535254,-0.719561732899184,0.19680394611162821,-0.5050583870316621,0.04216068972300335,-0.08961667953749508
22,0.13041566724521314,0.20951398257194132,0.03241861983866273,-0.7544793635707912,0.20213975748600166,-0.5325275657344862,0.051393124442939864,-0.09584114643818475
23,0.13571551074207178,0.22182930707790882,0.03320610936559071,-0.7893119521984366,0.20713858045634026,-0.5601506312138418,0.061178531591418395,-0.10215343615861472
24,0.1409533865101864,0.23433075077695065,0.03383593128967399,-0.824039057692321,0.2118064118734263,-0.5879050683038072,0.07150070976959277,-0.1085398454075941
25,0.14612835520746292,0.24701076909199893,0.034299008272859144,-0.8586400592268322,0.21614754188094443,-0.6157682087105139,0.08234370416085646,-0.11498974449173671
26,0.15123867583579942,0.2598637447304829,0.034585563810120123,-0.8930957097773835,0.22016751601030715,-0.6437166756280114,0.09369095915109227,-0.12149060544959722
27,0.1562841716708807,0.27288291862193204,0.03468650823003794,-0.9273858468031478,0.22387112901552864,-0.671727958877168,0.10552614966644835,-0.12803044237455796
28,0.16126184213436312,0.2860616863631559,0.03459396107819662,-0.9614906102394642,0.22726383900471747,-0.6997772874721809,0.11783144620433961,-0.1345981023406757
29,0.16617073169740293,0.2993941553419509,0.034298608801298536,-0.9953892405000714,0.23035107817549716,-0.7278430234640876,0.1305905722758196,-0.14118163493145075
30,0.17100899254477797,0.3128747960928474,0.033794161255505606,-1.0290624038025886,0.23313852982538852,-0.7559007659666049,0.14378591941597585,-0.14776973660434334
31,0.17577461408094386,0.3264967405361868,0.03307302698823683,-1.06248997244346,0.23563056686797101,-0.7839273477477494,0.1574000501271341,-0.15435090079126235
32,0.18046585334069964,0.34025598133315593,0.03212936806216382,-1.095652275639695,0.23783350826105898,-0.8118991338049134,0.1714151680034568,-0.16091388771265136
33,0.18508055789832378,0.3541458011032744,0.030956755929654634,-1.1285288709110115,0.23975211306463584,-0.8397929712239449,0.18581293130814247,-0.16744778147682404
34,0.1896160722858653,0.3681618690071633,0.029550076073659726,-1.1610999137253442,0.24139190918495168,-0.8675855296817309,0.20057547827044897,-0.1739415465328782
