,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,y,Tau_inv_std,Bo_std,time
0,-0.010796708923957121,-0.5438337911013276,-0.4890521524855773,-0.20734018055444614,-0.24536980461775193,0.9931484603092986,-0.18360559933360587,0.5437879896794271,1,0.016424482490684695,0.8414101423276259,50
1,0.5210733760177686,-0.37998130262933594,-0.30691759087460535,-0.2964703650068752,-0.70906628700769,0.9453293694349005,0.8183568759849802,0.11991420744425008,1,0.016424482490684695,0.8414101423276259,50
2,-0.3728185070065908,0.7764000750477764,0.3491461316445279,-0.21782510472287675,0.014368247825953029,0.04820700532822797,0.8560018556331048,0.1427461380778532,0,0.016424482490684695,0.8414101423276259,50
3,0.3366751375533601,-0.8954826177869815,-0.3458853918739708,-0.8871967216570131,-0.6403446118724252,0.8518663450020851,0.8760304458847838,0.4281854148681874,1,0.016424482490684695,0.8414101423276259,50
4,0.46537521781303326,-0.07650464747113572,0.8626585352118963,-0.18715951331838498,0.3664115410546902,0.2998317361781244,0.19753035732556423,-0.5559212158406484,1,0.016424482490684695,0.8414101423276259,50
5,0.36471433827275757,0.7561126052046923,0.5934345265621368,-0.13599550440383812,0.8357564383167797,0.5636673554535119,0.4515005566985435,-0.7502906130208145,1,0.016424482490684695,0.8414101423276259,50
6,0.8326168987058227,-0.22457801253940768,-0.41014090894594335,0.2334628294450285,-0.06430754203743105,-0.4893221713108733,0.6779917774083559,-0.6427615952806431,0,0.016424482490684695,0.8414101423276259,50
7,-0.5457716586062178,0.319752892068613,-0.04176750991409417,-0.8531053153245942,-0.7220798574607743,-0.7753856327230975,-0.04443006916324088,0.08059245854084374,1,0.016424482490684695,0.8414101423276259,50
8,0.9161420982071298,0.1675846228469251,0.05332818216981661,0.8445253776893096,0.8385140328954981,-0.49598227048361565,0.3652652214323078,0.9285522372034718,0,0.016424482490684695,0.8414101423276259,50
9,-0.5460767059505103,0.43203439707053626,0.5955202149835157,0.8735023992954216,0.7074449915708247,-0.1569083865955414,-0.9891202622783586,-0.930269342437186,0,0.016424482490684695,0.8414101423276259,50
0,0.3514628310071046,-0.9105756355941079,-0.3133926549148154,0.2880394540396618,-0.431574002519421,0.8986756133000102,-0.6846596624524721,-0.22405407515447529,0,0.016424482490684695,0.8414101423276259,51
1,0.17998735294462875,-0.02440841737431887,-0.6513132279517575,-0.5636348776335787,0.2934910884101172,-0.5003371817153308,-0.1795040277967872,-0.9045484340071417,1,0.016424482490684695,0.8414101423276259,51
2,-0.3529034079280704,-0.41559648257979154,-0.1091789941329726,-0.8794503887429279,0.509276783681349,0.4574216608823467,0.1295218774490745,0.4282427908238102,0,0.016424482490684695,0.8414101423276259,51
3,0.164712161100375,0.278278227198111,0.5903974571097863,0.7389811198086855,-0.3000162035096774,-0.38420054538403114,0.20744786994245268,-0.2557036425573975,1,0.016424482490684695,0.8414101423276259,51
4,0.7275492795202991,0.4231868398130374,-0.15394635954007163,0.7543178760684555,-0.9617935877322985,-0.08485363630292309,-0.6617724163349716,0.6857494563883735,1,0.016424482490684695,0.8414101423276259,51
5,-0.7510883811296696,0.48584108212335275,0.6952021113960223,-0.6512291861488966,-0.4571741036567436,0.8428462695922805,0.2990943527215668,-0.36631036655425664,0,0.016424482490684695,0.8414101423276259,51
6,-0.16992458914506314,-0.6711626188171071,-0.6071819414348287,-0.6056199160990496,0.7051658150718358,0.37794910156824524,-0.795612782864463,-0.3465474294604911,1,0.016424482490684695,0.8414101423276259,51
7,0.16116115561045619,-0.9761535481858477,-0.5645353472038679,0.3969665363408159,-0.4509282938811503,-0.24607279908150015,-0.9166900413153478,-0.8515758787469538,1,0.016424482490684695,0.8414101423276259,51
8,-0.4933591449028365,-0.9428113249408605,-0.6510250916188223,-0.07263678015532116,0.6081657503982667,0.30409621711141255,0.8079911047863046,0.2741416522369078,1,0.016424482490684695,0.8414101423276259,51
9,0.07037812797573295,-0.36902879023037394,-0.7760891456014034,0.3482055965660309,0.0007986585803465562,-0.03383318629380927,0.20175608655991262,0.030565475379688678,1,0.016424482490684695,0.8414101423276259,51
0,0.6462206814195839,-0.9477640368602653,-0.5784587201374121,0.23684353869922048,-0.8034310693262017,0.24026261975371765,-0.8922195608031125,0.921308115608477,1,0.016424482490684695,0.8414101423276259,52
1,0.960858748430147,0.04225530054244775,0.27310668967109564,0.5295138965384998,0.5299105892336384,-0.16462884088055452,0.5376106126474853,-0.15359649917593665,0,0.016424482490684695,0.8414101423276259,52
2,0.8522071430536631,0.36385296974479675,-0.26308881735062317,0.7178197107056401,-0.2390086400332203,-0.8100914722327845,-0.3502185727263536,-0.16977562771501753,0,0.016424482490684695,0.8414101423276259,52
3,0.48454789770076045,0.3158177351732514,-0.5973663373144065,0.616975826486692,0.5728048768195355,-0.2101207241917742,0.021232469978116786,0.592319083004049,1,0.016424482490684695,0.8414101423276259,52
4,-0.10924500821794503,0.48613382102043023,-0.8425018533564481,-0.024709483966640855,-0.13122271025404042,-0.5078841086541674,0.7232814365463414,-0.9599548817640298,1,0.016424482490684695,0.8414101423276259,52
5,-0.09834658033709998,-0.9051542513094837,-0.004545007644300991,0.7175480082560091,-0.33036868716963075,0.8031800623008731,-0.7542248920594412,-0.6851325061334737,1,0.016424482490684695,0.8414101423276259,52
6,0.5747705832735857,0.32987811565818914,0.44040834479688074,0.07851064675647779,-0.05610509149026699,0.8013750074605366,-0.2509749784682809,0.05557288981954356,0,0.016424482490684695,0.8414101423276259,52
7,0.38898684892999036,-0.14886347445708603,0.2771533588770354,0.1886493692166129,-0.09143804195438543,0.8315528333934576,0.48813480587484315,0.8589716036800117,1,0.016424482490684695,0.8414101423276259,52
8,0.7823559785127865,-0.3593335876187229,0.38005269716018586,-0.8822638432845549,-0.5964322731331189,0.44612353330896704,0.5040198473473907,-0.40923774511757993,1,0.016424482490684695,0.8414101423276259,52
9,0.91689384096121,-0.9912734529460656,-0.3005157195319301,-0.6050352600293862,-0.12482297755699578,0.8592313353474437,-0.43950903769500194,-0.14423220155822092,1,0.016424482490684695,0.8414101423276259,52
0,0.6933248144202677,0.12233108053006836,-0.09024919518849428,-0.2956501726160765,0.17170276826967457,0.07149948854615151,0.6549125535586922,-0.4709156025559311,1,0.016424482490684695,0.8414101423276259,53
1,-0.043241877322568456,-0.30442995430855624,-0.7310433553820526,-0.48004529931388173,-0.9047306476614285,-0.2114133905418445,-0.256767615823577,0.1134658465710856,1,0.016424482490684695,0.8414101423276259,53
2,0.794989108735316,-0.665308225987232,-0.18558716034034695,0.304706677557502,0.13549816031626238,0.1330377120300783,0.04871019920929531,0.21516004856228577,1,0.016424482490684695,0.8414101423276259,53
3,-0.7435442519535718,-0.6213487427105695,-0.11762476088948337,0.7240682032112493,0.7939696886483265,-0.5421410528842869,-0.0674382874219519,-0.0588773072533908,0,0.016424482490684695,0.8414101423276259,53
4,-0.1485318141833376,0.9400082423066614,0.6517921409435543,0.40983121181979465,-0.3914484607285511,-0.7017981364472619,0.8826882198910195,0.5543598662062812,1,0.016424482490684695,0.8414101423276259,53
5,-0.5085652271064587,0.4221593035000337,-0.46463019089419766,0.7333911742711507,-0.5344091596714535,-0.5583067965851138,-0.9432902737299116,-0.008229689425703457,1,0.016424482490684695,0.8414101423276259,53
6,0.4515649492472169,-0.30222976416160763,-0.49315852838618435,0.6380995301334871,0.6535866380330477,-0.8998727157648125,0.7079275648028014,0.39534593015173747,0,0.016424482490684695,0.8414101423276259,53
7,-0.8791606253740241,-0.21141369926669729,0.0689312460956899,-0.6794707691149222,0.8822060265824274,-0.938195838361926,0.4631102414931425,-0.7408731745621058,0,0.016424482490684695,0.8414101423276259,53
8,-0.278667825189963,-0.9145211865543379,0.26715566341038866,0.4551742386018154,0.3825497342893298,0.6708680519747743,0.8815614784628039,0.6549758271976596,0,0.016424482490684695,0.8414101423276259,53
9,0.4159337983987421,0.09331899981246972,0.26838118222858776,0.791420963611235,0.7440081489426003,0.2732143135608802,-0.8779845447440962,0.36966783713411777,1,0.016424482490684695,0.8414101423276259,53
0,-0.1596340657184523,-0.27352100606982876,-0.6302466244770966,0.03656545633495245,-0.9827890959824614,0.9378724134389724,0.6027625120329219,0.5146239772173089,1,0.016424482490684695,0.8414101423276259,54
1,0.3429686036836479,-0.9406859823501537,-0.21687594003933697,-0.1904119220067304,-0.620737971231395,0.5342112889654786,0.2334462906238164,0.8525479279817674,1,0.016424482490684695,0.8414101423276259,54
2,-0.3497519317960638,-0.49369129530045397,0.4404358371440149,0.9939149259753761,-0.38425365552254087,-0.6560266366251162,-0.6492309486953605,-0.6723468157026182,0,0.016424482490684695,0.8414101423276259,54
3,0.1700287530189626,-0.05292888527870021,-0.07848609554797936,-0.5296919831748788,0.7124343446091772,-0.05821244851556906,-0.890833137023886,0.986514159097118,0,0.016424482490684695,0.8414101423276259,54
4,-0.6088872214226424,0.4250497663905133,0.6327799258534323,-0.057885457854286004,-0.47782765117786585,-0.11876191774565514,-0.5812340917437191,-0.054192376070037795,0,0.016424482490684695,0.8414101423276259,54
5,-0.5372344222765038,-0.6776461044700208,-0.5658756972535315,-0.6785690356544205,0.8939504537870466,0.2434830372717267,0.4575699283454002,0.7521824550790137,0,0.016424482490684695,0.8414101423276259,54
6,0.8833494024808,-0.7581068538058549,0.7654507075102845,-0.8078036376072291,0.5654974226494345,0.31493317813345634,0.7644783156726944,0.30721579322102044,1,0.016424482490684695,0.8414101423276259,54
7,-0.9165445487883273,0.2614779752448708,0.42212255386302666,-0.09056325044666491,0.34332332704113977,0.5938801567111023,-0.6086050421273799,-0.661554223649504,0,0.016424482490684695,0.8414101423276259,54
8,-0.9814601504477918,0.5000448977259484,0.62270868723013,-0.9057545223036909,-0.8518885775828664,0.6178531610908913,0.5226938881861813,0.5480448968013616,0,0.016424482490684695,0.8414101423276259,54
9,-0.26620067803070513,-0.14420521414982823,0.3430506156534048,-0.6459908203666236,0.21008310265467256,-0.20317293252249624,0.653278453149281,0.42497976895215417,1,0.016424482490684695,0.8414101423276259,54
0,-0.813783426656284,0.943311839979575,-0.03228003907270782,-0.5149545970038718,0.06224765961450629,-0.4289115290704024,0.7252607541032792,-0.9177996930782526,0,0.016424482490684695,0.8414101423276259,55
1,-0.7833045320985592,0.534320090857394,-0.8971425822322314,0.5514330772878677,-0.9817221147661754,0.23662422691366802,0.6374186654769161,0.7971714459630339,1,0.016424482490684695,0.8414101423276259,55
2,0.971223163510343,-0.00651015512648323,-0.2953621484592128,0.7341699889440878,-0.20623650855245557,0.28731443835339765,-0.9590933736688172,0.6161690859787972,1,0.016424482490684695,0.8414101423276259,55
3,-0.1407733959616828,0.11709304500618845,0.5582225803007894,-0.19488575289646004,0.8159898358217548,0.29993922197321,0.454544454301407,0.5591220799695726,0,0.016424482490684695,0.8414101423276259,55
4,-0.2985451046485381,-0.9606801594001579,-0.2828828609410803,-0.39354909730237164,0.8381239843625652,-0.4932061401519361,-0.5176904575495052,0.8198462945603218,0,0.016424482490684695,0.8414101423276259,55
5,0.5536307009512591,-0.14046824605867436,0.8435807155164541,0.41539935744020706,-0.8564611550012713,-0.3558377793358445,0.6902391249062176,0.271385898222934,1,0.016424482490684695,0.8414101423276259,55
6,0.2307682673407363,0.6166288034098368,0.2728761781675737,-0.46515986142368915,-0.2288907953270345,-0.3100844814261161,-0.5993405046447335,-0.4795362382397559,0,0.016424482490684695,0.8414101423276259,55
7,0.3454060581973084,0.6967315708343826,-0.594449877397039,0.5422671431018924,0.6621985714575083,0.07851413000715901,-0.25507365230974033,-0.5936364314880298,1,0.016424482490684695,0.8414101423276259,55
8,-0.6241486836400312,-0.35258907737902967,-0.8553412543478041,-0.6135588557824678,0.8375626225666781,0.22719534799004815,-0.9254620229431212,-0.45170303591464034,1,0.016424482490684695,0.8414101423276259,55
9,0.4466009207604613,0.8681259602127651,-0.2035538335714997,0.434084868399609,0.6309302093806339,-0.9391219270614313,0.6533534348899206,-0.04394861157609675,0,0.016424482490684695,0.8414101423276259,55
0,0.9683837010851535,-0.3331754679706933,0.34740324933827504,-0.6072191655709509,-0.29110707071795283,0.626731906364121,-0.5043008929774779,-0.08277734970757233,1,0.016424482490684695,0.8414101423276259,56
1,0.7546028429941753,-0.2166830776651838,-0.34773315929938,-0.8198097795124575,0.668435499847668,-0.8075767901159392,0.29509016419456047,0.09900797673469075,0,0.016424482490684695,0.8414101423276259,56
2,0.6994810837812246,-0.46936536355133507,-0.11826335800095,0.7617707649897607,0.4727154099064701,0.4252800748033414,-0.9286560621240758,-0.9605375421149747,0,0.016424482490684695,0.8414101423276259,56
